@relation 'bigdata-change4-normalized - bigdata-change4-normalized-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,60-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R117-precision6-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-33,35-50,52-59-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R1-3,5-6,10-12,14-17,20-56,58-weka.filters.unsupervised.attribute.RenameNominalValues-R10-N\'(-inf-0.980205]\':low, \'(0.980205-1.960411]\':medium, \'(1.960411-inf)\':high-I'

@attribute lon_dd numeric
@attribute ntl numeric
@attribute ptl numeric
@attribute snow_yrmean numeric
@attribute lst_yrmean numeric
@attribute tmean numeric
@attribute tmean_yrmean numeric
@attribute agkffactws numeric
@attribute depth numeric
@attribute logchl_A {low,medium,high}

@data
0.719546,0.498989,0.141612,0.643989,-0.400015,0.323422,-0.084106,0.013266,0.654299,low
0.52139,0.723332,0.56565,0.710413,-0.274298,0.244644,-0.298195,0.482052,0.479234,high
0.510946,0.54494,0.497651,0.377229,0.429086,0.540071,0.613899,0.43703,0.553512,medium
0.879283,0.472219,0.330624,0.29652,0.232976,-0.109823,0.490342,0.138864,0.638979,medium
0.575049,0.498599,0.303094,0.790089,-1.727187,-0.878576,-1.784865,0,0.58269,low
0.699269,0.603076,0.478682,0,0.882974,1.405082,1.04083,0.215854,0.556707,high
0.087761,0.631163,0.587675,0.701257,0.514484,-0.086062,-0.117418,0.420679,0.766726,low
0.826989,0.403767,0.161482,0.591244,-0.621485,0.01489,-0.260275,0.284965,0.902473,low
0.528059,0.424408,0.089347,0.01303,1.048963,1.088832,1.312998,0.144332,0.750157,medium
0.443167,0.59321,0.644145,0.597655,0.726606,0.235138,0.341498,0.43559,0.631615,medium
0.751609,0.604798,0.489241,0.50724,-0.065575,0.131226,0.325955,0.284391,0.528927,medium
0.577778,0.47779,0.31482,0.3671,0.438055,0.185699,0.670224,0.347843,0.644267,medium
0.061617,0.173041,0,0.919511,-1.910573,-1.729598,-0.936898,0,0.772572,low
0.042111,0.36856,0,0.863766,-0.886824,-2.687289,-0.760154,0,0.741551,low
0.630647,0.599391,0.566448,0.658833,-0.643032,0.037757,-0.467697,0.25593,0.568832,medium
0.477037,0.580439,0.768212,0.725864,-0.639703,0.513233,-0.65573,0.487394,0.543479,medium
0.128164,0.268242,0.089347,0.892828,-2.123336,-2.763576,-2.435532,0,0.824435,low
0.612249,0.463158,0.193877,0.734829,-1.10518,-0.385098,-1.01269,0.001142,0.473747,low
0.349189,0.674382,0.719475,0.701342,0.902921,-0.050005,0.100312,0.549242,0.635344,high
0.428132,0.712791,0.494908,0.754467,-0.669591,-0.464568,-1.225066,0.130128,0.473747,medium
0.736454,0.4197,0.259722,0,0.870431,0.825832,1.025344,0.026321,0.484522,low
0.178123,0.427438,0.193877,0.739326,-0.200232,0.23139,-0.688205,0.007937,0.69972,low
0.436484,0.6627,0.492106,0.727383,-0.517455,0.411781,-0.934963,0.183127,0.546901,medium
0.452147,0.517247,0.574169,0.551342,0.644159,0.522751,-0.134816,0.06334,0.468044,medium
0.520015,0.4152,0.193877,0.434465,0.725495,0.518279,0.639375,0.051566,0.637173,low
0.873591,0.621068,0.516548,0.550039,-0.330303,-0.68309,-0.028851,0,0.512754,high
0.571676,0.400951,0.118111,0.791234,-1.9679,-0.283507,-1.595929,0,0.712175,low
0.722509,0.76696,0.608792,0.511022,0.071678,0.660409,0.231877,0.736813,0.69613,medium
0.44566,0.786801,0.761206,0.754064,-0.510494,-0.276662,-0.845402,0.063142,0.33481,medium
0.629736,0.593127,0.535072,0.466231,0.258737,0.527914,0.476833,0.656779,0.631615,medium
0.493528,0.606494,0.589684,0.680273,-0.4717,0.372232,-0.578393,0.527959,0.393767,medium
0.754584,0.328102,0.207458,0.017264,0.498129,0.412185,0.728889,0.07555,0.772572,low
0.627221,0.498011,0.446736,0,1.071028,1.223659,1.395812,0,0.568832,medium
0.646079,0.566407,0.296805,0.567836,0.177344,0.4591,0.29473,0,0.565894,low
0.261365,0.416446,0.275856,0.928524,-1.944815,-1.980579,-2.571941,0,0.604726,low
0.918384,0.436401,0.207458,0.599723,-0.607906,0.149973,-0.019527,0.046904,0.473747,low
0.348137,0.470213,0.207458,0.365616,0.959397,0.170721,0.01834,0,0.479234,low
0.891171,0.435363,0.283224,0.58377,-0.621485,-0.126718,-0.193052,0.230335,0.627788,low
0.233825,0.44243,0.241277,0.662453,0.09666,-0.542483,-0.000222,0,0.764471,low
0.686616,0.512012,0.450702,0.635186,-0.257052,0.291283,-0.025874,0.431344,0.660622,medium
0.689259,0.486853,0,0.555913,-0.29815,0.043761,-0.059548,0.233782,0.807996,low
0.504587,0.541027,0.325568,0.808187,-1.608199,-0.434387,-1.045236,0.003777,0.58269,medium
0.113389,0.540761,0.404168,0,1.744239,1.349277,1.104597,0,0.631615,medium
0.565311,0.53304,0.438417,0.564138,-0.955808,0.140604,-0.633425,0.093848,0.420277,medium
0.849204,0.526569,0.440548,0.461886,0.108586,-0.157356,0.343928,0.459527,0.553512,medium
0.343588,0.600014,0.768378,0.708611,0.566077,0.826428,0.001532,0.021679,0.666682,medium
0.396917,0.774583,0.618712,0.5999,0.660288,0.642482,-0.180619,0.000779,0.383735,medium
0.566367,0.48598,0.230959,0.789168,-1.817824,-0.323651,-1.612556,0,0.574534,low
0.264607,0.514407,0.538082,0.727231,-0.286195,-1.258998,-0.826692,0,0.525049,medium
0.186347,0.398061,0.089347,0.91206,-2.56705,-0.45093,-1.412304,0.00004,0.901591,low
0.435361,0.685082,0.530947,0.729942,-0.771054,0.432284,-1.032626,0.00488,0.503939,medium
0.708925,0.494619,0.193877,0.663525,-0.859246,-1.178687,-0.617815,0.012025,0.728576,low
0.666822,0.534459,0.230959,0.572675,0.115379,0.187254,0.134071,0.447371,0.688672,low
0.48892,0.467911,0.320306,0.307361,0.799648,0.663582,1.020708,0.036392,0.651032,low
0.609801,0.384021,0,0.809245,-1.731878,-0.511312,-1.19552,0.004563,0.752643,low
0.701916,0.477079,0.141612,0.621489,-0.276277,-0.603387,-0.049163,0.086201,0.733344,low
0.230702,0.405606,0.161482,0.812807,-0.255905,0.061593,-0.809894,0.000244,0.867513,low
0.669026,0.40606,0.118111,0.430022,0.009783,0.444495,0.42561,0.19428,0.631615,low
0.939702,0.42929,0.118111,0.839821,-2.143975,-1.139884,-1.84215,0.000541,0.808556,low
0.527621,0.593127,0.458287,0.732917,-0.720206,-0.02321,-0.442835,0.439763,0.494554,medium
0.793879,0.439791,0.325568,0,0.973925,0.886075,1.101734,0.008948,0.479234,medium
0.635732,0.672673,0.541988,0.693482,-0.2664,0.428366,-0.086821,0.224834,0.393767,high
0.802812,0.410508,0.207458,0,0.810619,0.751578,0.980335,0.159427,0.420277,medium
0.241535,0.34114,0.089347,0.946984,-2.557271,-2.31548,-3.197446,0,0.69613,low
0.869899,0.422861,0.207458,0.56753,-0.637421,-0.988311,-0.311156,0.032621,0.637173,low
0.023202,0.305651,0.089347,0.421683,-0.060726,-1.302879,0.336786,0.137391,0.577304,low
0.46685,0.560229,0.55908,0,1.402616,1.436678,1.424445,0.070763,0.449456,medium
0.664463,0.530877,0.335489,0.59471,-0.075307,0.199613,0.097341,0.300635,0.652675,medium
0.501356,0.50796,0.207458,0.735853,-1.183314,0.317407,-0.83615,0.191659,0.669619,low
0.690694,0.542346,0.401335,0.538512,0.150732,0.879422,0.28213,0.603067,0.692449,medium
0.548877,0.400951,0.219743,0.027242,0.645771,1.413364,0.992203,0.097949,0.829364,low
0.658684,0.542084,0.283224,0.695407,-1.11068,-0.360656,-0.865914,0,0.449456,low
0.558408,0.405606,0.230959,0.68531,-0.731242,0.172999,-0.619265,0.459851,0.617757,low
0.478333,0.594115,0.582159,0.320451,0.850862,1.0733,0.6264,0.416024,0.508413,high
0.855173,0.47122,0.31482,0.59106,-0.603395,-0.262514,-0.300634,0.001334,0.553512,low
0.402572,0.719111,0.468888,0.78486,-0.469564,-0.31406,-0.998834,0.465187,0.383735,low
0.127119,0.495828,0.448734,0.793433,-0.987082,-0.025031,-0.611643,0.000337,0.33481,medium
0.438454,0.708367,0.504263,0.763469,-0.907911,-0.408273,-1.117081,0.160688,0.449456,medium
0.632325,0.481048,0.357389,0.123395,0.630504,1.026448,0.937162,0.029187,0.449456,medium
0.945489,0.459034,0.241277,0.20593,-0.196391,0.255833,0.15058,0.001037,0.606981,medium
0.542668,0.715618,0.690164,0.710576,-0.377251,0.315406,-0.377709,0.261602,0.420277,medium
0.672661,0.483092,0.193877,0.568447,0.160749,0.375202,0.285829,0.159473,0.602437,low
0.585622,0.482188,0.241277,0.475597,0.226498,1.24627,0.500446,0.596443,0.638979,low
0.339057,0.486853,0.422426,0.608068,0.806749,0.294796,0.08397,0,0.428139,low
0.942149,0.339489,0,0.695059,-1.008146,-0.242585,-0.552637,0.014554,0.759855,low
0.516816,0.693349,0.525598,0.546709,-0.859246,0.542456,-0.379791,0.166671,0.494554,medium
0.489823,0.533468,0.549463,0.114571,1.098751,1.024511,1.070082,0.150493,0.611387,medium
0.638266,0.544039,0.230959,0.643113,-0.583198,0.071067,-0.269704,0.260473,0.619819,low
0.682579,0.556255,0.395474,0.546709,-0.143249,0.473951,0.151298,0.414069,0.712175,medium
0.420349,0.707728,0.624419,0.530729,0.37765,0.596099,-0.012238,0.000469,0.442692,high
0.827644,0.505234,0.330624,0.031272,0.626348,0.707101,1.121543,0,0.393767,medium
0.450487,0.850362,0.837536,0.720688,-0.134682,-0.0829,-0.67278,0.545854,0.348668,high
0.493163,0.445641,0.303094,0.413751,0.876711,0.892271,0.600163,0.003275,0.536385,low
0.681845,0.524736,0.275856,0.528559,-0.408344,0.195493,-0.176363,0.348854,0.393767,low
0.320094,0.337812,0.207458,0.983883,-3.972083,-3.769449,-3.889841,0,0.662161,low
0.16591,0.563524,0.361355,0.549598,0.918869,-0.701326,-0.200484,0.023238,0.348668,medium
0.527763,0.53586,0.365203,0.658796,-1.029391,0.192236,-0.892765,0.179125,0.543479,medium
0.696341,0.475161,0.365203,0.331965,0.252323,1.216654,0.58325,0.410682,0.625837,medium
0.080709,0.649923,0.792267,0.406404,0.696025,-0.138513,-0.340336,0,0.393767,low
0.560222,0.560896,0.458287,0.58632,0.043146,0.530022,0.101986,0.496229,0.629715,medium
0.053916,0.633075,0.744943,0.031272,1.193474,0.66125,1.053074,0,0.532704,high
0.265534,0.397571,0.268042,0.917521,-3.314023,-2.427738,-3.33095,0.000013,0.590413,low
0.512987,0.700572,0.736291,0.669984,-0.514842,0.366781,-0.253286,0.352783,0.411966,high
0.597101,0.424408,0.118111,0.812807,-2.102865,-1.041816,-2.178888,0,0.629715,low
0.448208,0.636134,0.647582,0.809866,-0.954243,-0.673083,-1.521455,0.573939,0.689942,medium
0.309671,0.485099,0.389335,0.769418,-1.018745,-1.420364,-1.368846,0,0.512754,medium
0.14761,0.461527,0.118111,0.827301,-1.558404,0.33642,-0.220126,0,0.662161,low
0.546023,0.563307,0.456432,0.735073,-0.887662,-0.309844,-0.851384,0.412973,0.58269,medium
0.298961,0.374161,0.141612,0.779965,-0.282941,-0.530624,-0.660099,0.028316,0.899212,low
0.533334,0.509386,0.486312,0.005094,0.781051,1.314115,1.02087,0.125664,0.669619,medium
0.502309,0.460149,0.283224,0.283002,0.583044,0.920077,0.598337,0.399033,0.651032,low
0.303183,0.528967,0.54671,0.427768,1.492694,1.314253,1.05382,0.008003,0.36132,medium
0.086791,0.585159,0.283224,0.378639,0.901675,-0.452112,0.406387,0.144272,0.543479,low
0.355351,0.400475,0.141612,0.640713,0.531748,0.01224,-0.162393,0.006036,0.829364,low
0.541612,0.655214,0.775172,0.722227,-0.630576,0.02791,-0.416679,0.451491,0.484522,low
0.584607,0.425173,0.141612,0.286194,0.464771,0.135399,0.645067,0.009905,0.606981,low
0.647371,0.667128,0.632294,0,0.52027,1.574698,0.813348,0.384281,0.393767,medium
0.472003,0.733986,0.618181,0.714882,-0.674998,-0.073681,-0.709335,0.362087,0.494554,high
0.232495,0.366627,0.219743,0.847487,-0.7352,-1.27552,-1.390024,0.000119,0.814044,low
0.666043,0.402368,0.207458,0.007854,0.773089,0.866817,1.02328,0.131653,0.780923,medium
0.147364,0.374766,0.207458,0.831742,-0.86924,-1.370021,-1.264141,0,0.512754,low
0.888811,0.36532,0.089347,0.714775,-1.067003,-1.07964,-0.513529,0,0.727604,low
0.693546,0.45819,0.178694,0.628148,-0.841855,-0.30549,-0.473898,0.043583,0.744622,low
0.484248,0.57599,0.497651,0.384196,0.85276,0.525476,0.897526,0.142819,0.45592,medium
0.26908,0.722521,0.582159,0.5343,0.652535,-0.948805,-0.216051,0.263927,0.383735,low
0.342694,0.69542,0.583561,0.728591,0.566077,0.548183,0.07371,0.651331,0.627788,high
0.567524,0.422079,0.241277,0.786616,-1.731878,-0.416077,-1.75723,0.000073,0.525049,low
0.210931,0.466611,0.340176,0.193565,0.499968,0.354858,-0.692042,0,0.468044,low
0.785916,0.334379,0.089347,0.577119,-0.24285,-0.480025,-0.101138,0.037541,0.568832,low
0.568217,0.496627,0.241277,0.765356,-1.710843,-0.917379,-1.496074,0.004471,0.590413,low
0.742419,0.460426,0.141612,0.05391,0.134243,0.637127,0.390297,0.253975,0.865637,low
0.753593,0.538065,0.353296,0,1.528811,1.564755,1.682392,0,0.499322,medium
0.287314,0.481506,0.161482,0.728662,0.175562,0.238438,-0.761875,0.032489,0.904222,low
0.665653,0.503004,0.141612,0.579164,-0.078968,0.185188,0.105914,0.3593,0.807434,low
0.610387,0.425554,0.230959,0.816245,-1.720168,-0.511408,-1.238004,0.000172,0.614607,low
0.708142,0.57885,0.515371,0.50724,0.12947,0.08084,0.197681,0.586862,0.536385,medium
0.401863,0.528074,0.440548,0.678546,0.51559,0.79481,0.040902,0.475026,0.69613,medium
0.666068,0.641954,0.602331,0,0.799002,0.744275,0.857306,0.342818,0.462108,high
0.845647,0.413092,0.250829,0.572874,-0.732033,-0.158836,-0.404392,0.312647,0.587884,low
0.487876,0.745858,0.618712,0.667041,-0.467428,-0.172941,-0.626978,0.263616,0.33481,high
0.485074,0.58016,0.517715,0.090884,0.922705,0.827631,1.113241,0,0.372959,medium
0.77975,0.519532,0.417468,0,0.679804,0.643632,0.920321,0.150288,0.590413,medium
0.665293,0.568702,0.386152,0.511196,-0.493178,0.010121,-0.150331,0.299645,0.595342,medium
0.455201,0.547724,0.521152,0.329534,0.941365,0.604126,0.888925,0.439777,0.668158,medium
0.725319,0.646977,0.475499,0.50724,0.058803,-0.296356,0.144884,0.695317,0.580022,medium
0.586976,0.445641,0.290193,0.300523,0.362319,0.08612,0.630303,0.067289,0.617757,medium
0.192983,0.311171,0.193877,0.932117,-2.271468,-0.772865,-2.040358,0,0.740662,low
0.347732,0.491119,0.309091,0.44833,0.824105,0.088579,-0.023759,0,0.619819,low
0.51394,0.602318,0.372571,0.550039,-0.756654,-0.028789,-0.482371,0.401595,0.662161,medium
0.680142,0.561338,0.330624,0.606268,-0.109671,0.265989,0.099072,0,0.479234,medium
0.85387,0.662832,0.486312,0,0.521713,0.805126,0.752777,0.213773,0.420277,medium
0.509091,0.497024,0.268042,0.633705,-0.834439,0.417582,-0.648136,0.287719,0.750991,low
0.753058,0.59574,0.574916,0.557518,-0.091203,-0.437922,0.072911,0.002655,0.546901,medium
0.650277,0.412237,0.296805,0,0.590546,0.652872,0.786246,0.218442,0.512754,low
0.137317,0.701346,0.672209,0,1.512769,0.825044,0.854343,0.000277,0.532704,high
0.653869,0.510268,0.325568,0.650878,-1.359343,-0.357174,-0.864659,0,0.33481,low
0.826324,0.484657,0.34907,0.310231,-0.143249,0.104697,0.043902,0.224478,0.539976,medium
0.341277,0.458472,0.178694,0.735268,0.491214,0.714234,-0.032712,0.273006,0.705514,low
0.746912,0.614534,0.330624,0,1.247349,1.399876,1.590173,0.045953,0.536385,medium
0.912682,0.436745,0.283224,0.552669,-0.358777,-0.002217,-0.082328,0.006894,0.462108,medium
0.061625,0.410508,0.178694,0.014433,1.491711,0.868308,1.103589,0,0.659067,low
0.494567,0.577715,0.520017,0.180487,0.813838,0.678901,1.028159,0.069145,0.503939,medium
0.851743,0.572456,0.392441,0.278676,0.239442,0.664976,0.585556,0.180651,0.435597,medium
0.48327,0.531022,0.493515,0.2233,1.284775,0.647273,1.062783,0.394147,0.512754,low
0.690518,0.476364,0.141612,0.623532,-0.830737,0.149973,-0.287511,0.056585,0.58269,low
0.636087,0.587359,0.417468,0.673466,-0.083857,0.447901,-0.067046,0.019784,0.442692,medium
0.437386,0.481048,0.303094,0.021319,1.438028,0.785282,1.174853,0.02751,0.683478,low
0.250863,0.4197,0.241277,0.709268,0.408033,0.469139,-0.474211,0.493165,0.777501,low
0.100654,0.738872,0.927707,0.29517,0.924346,0.468713,-0.045778,0.082556,0.33481,medium
0.045535,0.399996,0.118111,0.879435,-1.164956,-2.239907,-1.284059,0,0.521065,low
0.548618,0.531892,0.250829,0.656118,-0.383438,0.603881,-0.181679,0.001532,0.619819,low
0.685213,0.478965,0.219743,0.627679,-0.662665,-0.175539,-0.382345,0.144503,0.728576,low
0.503565,0.655354,0.534053,0.659205,-0.695166,0.432284,-0.625632,0.480513,0.587884,low
0.291062,0.469196,0.379541,0.946062,-2.351168,-1.953465,-2.671373,0,0.494554,medium
0.546664,0.534882,0.31482,0.508037,0.113685,0.545798,0.191514,0.652942,0.698533,low
0.10258,0.524118,0.409653,0.670595,0.522743,-2.612781,-0.60454,0.000423,0.708883,medium
0.324327,0.599235,0.698426,0.535712,0.469201,0.351771,-0.274211,0.002859,0.33481,medium
0.854144,0.48532,0.141612,0.622452,-0.165891,0.075645,-0.002524,0.126971,0.821906,low
0.744236,0.501492,0.520017,0,0.956964,1.08435,1.234459,0,0.411966,medium
0.134763,0.374766,0.193877,0.798434,-0.924913,0.318269,-0.256956,0,0.759855,low
0.341085,0.63192,0.582862,0.654454,0.90788,-0.034559,0.210262,0,0.393767,medium
0.060417,0.342767,0.089347,0.882591,-0.671908,-0.657126,-0.54161,0,0.77611,low
0.713537,0.572357,0.477101,0,1.259025,1.356495,1.426994,0.155623,0.372959,medium
0.328858,0.4201,0.250829,0.88959,-2.17735,-1.881117,-3.078467,0,0.760635,low
0.539714,0.315396,0.230959,0.034496,0.577398,1.30414,0.800824,0.075913,0.707768,low
0.714769,0.569525,0.442644,0.60197,-0.259752,0.308624,-0.057456,0.162484,0.669619,medium
0.434236,0.696618,0.56565,0.211869,1.302859,1.125996,0.972209,0.511067,0.411966,high
0.035932,0.526114,0.290193,0.613132,-0.338405,-0.817938,0.175861,0,0.468044,medium
0.686815,0.531603,0.392441,0.533234,0.128905,0.352367,0.4072,0.585984,0.604726,medium
0.470975,0.448762,0.275856,0.153731,1.064044,0.809182,1.097612,0,0.403151,medium
0.682638,0.482188,0.283224,0.526368,-0.063759,0.527626,0.127182,0.446162,0.764471,low
0.596913,0.581913,0.456432,0.07415,0.424587,1.361637,0.636798,0.154725,0.539976,high
0.36615,0.618933,0.651754,0.609684,0.789497,0.196494,-0.212747,0.00179,0.435597,medium
0.341009,0.659902,0.74633,0.602626,0.155744,0.129139,-0.570614,0.38827,0.468044,medium
0.453044,0.60247,0.674294,0.734242,-0.193515,-0.174538,-0.669965,0.547426,0.609201,low
0.671551,0.543521,0.365203,0.59106,-0.250673,0.257866,-0.001045,0.002186,0.420277,medium
0.822525,0.443403,0.259722,0.242017,0.309492,0.941156,0.642799,0.017063,0.645988,low
0.222522,0.595012,0.521152,0.636093,0.379175,0.172786,-0.265986,0.142496,0.484522,medium
0.457848,0.55843,0.563225,0.190365,1.303918,0.80964,1.137685,0.20198,0.550244,low
0.516906,0.742791,0.732618,0.709268,-0.383438,0.246348,-0.320223,0.523455,0.393767,high
0.110787,0.514576,0.429524,0.652305,0.872119,-0.811296,-0.21316,0.028164,0.721627,low
0.596153,0.762349,0.438417,0.627209,0.198763,0.452777,0.221355,0.474313,0.666682,medium
0.139203,0.345164,0.193877,0.751492,-1.061596,0.119335,-0.378874,0.024096,0.683478,low
0.800667,0.410943,0,0.330231,0.088104,0.008514,0.195879,0.082873,0.69972,low
0.539743,0.649923,0.458287,0.649602,-0.076529,0.558669,-0.050124,0.100346,0.512754,medium
0.652109,0.480127,0.296805,0.028003,0.411048,1.154324,0.533743,0.027173,0.597746,low
0.982207,0.422471,0.193877,0.657152,-1.0562,-1.439877,-0.817706,0.001598,0.489625,low
0.52287,0.544426,0.395474,0.018666,0.995164,1.519352,1.256136,0.240035,0.671066,medium
0.758561,0.415617,0.219743,0.113067,-0.055884,-0.22733,0.223842,0.342891,0.609201,low
0.250953,0.446273,0.275856,0.789398,0.055328,-1.858261,-1.892541,0.035144,0.615664,low
0.445064,0.57819,0.566448,0.242017,1.153313,0.630836,0.980564,0.483009,0.484522,medium
0.436446,0.531892,0.523394,0.28845,1.167916,0.904332,0.708938,0.17793,0.494554,medium
0.751085,0.559558,0.31482,0,1.391383,1.525547,1.695933,0.060659,0.536385,medium
0.467483,0.6627,0.60353,0.754602,-0.775873,0.496381,-0.665577,0.481385,0.613542,medium
0.534232,0.594442,0.62543,0.582627,0.424086,0.266489,0.645861,0.741746,0.516969,medium
0.254785,0.482415,0.275856,0.674232,0.277893,0.052086,-0.034419,0.000363,0.694913,low
0.343572,0.568599,0.517715,0.651302,0.293742,0.211941,-0.327218,0,0.428139,medium
0.689594,0.486199,0.178694,0.544009,-0.274298,0.08348,-0.046486,0.289436,0.808556,low
0.92271,0.45269,0.178694,0.149912,-0.244805,0.282181,0.177302,0.008307,0.449456,low
0.212685,0.529853,0.535072,0.034496,1.000344,0.354071,0.465612,0,0.597746,low
0.341191,0.459314,0.290193,0.688147,0.580221,-0.069317,0.105776,0.546719,0.645988,low
0.386891,0.92015,0.852643,0.561639,0.568912,0.833017,0.150271,0,0.282947,high
0.270734,0.563199,0.446736,0.559112,0.150732,0.465413,-0.575445,0,0.595342,medium
0.232473,0.480127,0.290193,0.390578,0.967808,-0.983925,0.60265,0.000139,0.80967,low
0.544083,0.485541,0.448734,0.002848,0.809327,1.510186,1.195917,0.053462,0.568832,medium
0.258477,0.230649,0.089347,0.979785,-5.449756,-2.888247,-6.294981,0,0.850107,low
0.033564,0.405149,0.404168,0.686158,-0.506157,-0.780072,0.189403,0,0.679457,low
0.484452,0.584804,0.542946,0,1.351151,1.184068,1.421807,0.417913,0.484522,medium
0.665146,0.510093,0.353296,0.580902,-0.595781,-0.045289,-0.311551,0.068577,0.707768,medium
0.426752,0.538338,0.434047,0,1.670173,1.220359,1.593863,0,0.574534,medium
0.267035,0.582824,0.539069,0.810088,-0.338405,-0.789823,-1.139609,0.001757,0.615664,medium
0.204617,0.451796,0.296805,0.820178,-0.762643,-0.227596,-1.489569,0.027873,0.773286,low
0.861971,0.47197,0.361355,0.527101,-0.395859,-0.191369,-0.306068,0.159579,0.629715,medium
0.048048,0.235043,0.161482,0.907882,-1.152332,-1.671398,-0.73832,0,0.779564,low
0.551415,0.534318,0.492106,0.51305,0.56216,0.874227,0.695601,0.520081,0.834132,medium
0.230373,0.543521,0.584256,0.718269,0.117072,-0.755555,-0.226431,0,0.565894,low
0.680974,0.483317,0.141612,0.636884,-0.499662,0.3633,0.148369,0.278976,0.686098,low
0.651959,0.54391,0.504263,0.041753,0.502063,0.531193,0.725603,0.202653,0.627788,medium
0.64728,0.448145,0.161482,0.818452,-1.488692,-0.45554,-1.223236,0.000132,0.621853,low
0.442731,0.836998,0.787056,0.703287,0.200399,-0.203696,-0.625185,0.340236,0.393767,high
0.718598,0.418085,0.290193,0.030562,0.287956,0.117951,0.535217,0.165938,0.713256,medium
0.490689,0.488151,0.268042,0.007331,1.231371,0.985622,1.240692,0.226974,0.383735,high
0.240248,0.566618,0.372571,0.870825,-1.439608,-0.722788,-2.444423,0,0.654299,low
0.703744,0.451796,0.193877,0.635981,-0.280241,0.068161,-0.02295,0.166004,0.627788,low
0.66028,0.44308,0.283224,0.539553,0.145715,0.317407,0.303812,0.617383,0.668158,medium
0.477516,0.552612,0.695827,0.72632,-0.488871,0.491314,-0.616897,0.316391,0.528927,low
0.676432,0.436056,0.178694,0.640242,-0.836913,-0.756396,-0.275605,0.046145,0.683478,low
0.247741,0.394084,0.296805,0.968603,-3.463185,-5.375342,-4.39718,0,0.637173,low
0.461502,0.635236,0.648005,0.697697,-0.167404,0.08958,-0.581931,0.613031,0.45592,medium
0.526257,0.530293,0.395474,0.531447,0.568912,0.275442,0.750775,0.745985,0.562896,medium
0.694095,0.498989,0.161482,0.557198,-0.63514,-1.046521,-0.345704,0.121523,0.536385,low
0.674554,0.526418,0.193877,0.651302,-0.37519,0.301332,0.149272,0.267327,0.764471,low
0.702529,0.380067,0.241277,0,0.575989,0.460559,0.865584,0.00072,0.611387,low
0.417913,0.502628,0.340176,0,1.479878,1.162265,1.460472,0.039423,0.525049,medium
0.077017,0.284489,0.089347,0.677352,0.308829,-1.303358,0.301972,0.000007,0.90652,low
0.440049,0.800791,0.695827,0.740758,-0.152661,-0.297229,-0.755171,0.099461,0.411966,high
0.348072,0.700011,0.856557,0.659137,0.563237,-1.101048,-0.542466,0.002991,0.550244,low
0.60742,0.589258,0.429524,0.587724,0.09666,0.963011,0.304811,0.591339,0.662161,medium
0.74521,0.700011,0.404168,0,1.353969,1.404847,1.6293,0.056308,0.449456,high
0.543221,0.519532,0.440548,0,0.966673,1.012449,1.371487,0.267334,0.473747,medium
0.522433,0.603,0.424836,0.673753,-0.088444,0.469948,-0.151576,0.431285,0.525049,medium
0.333271,0.359235,0.178694,0.912663,-2.00816,-1.310895,-1.808063,0.000086,0.855875,low
0.540489,0.556255,0.454551,0.55185,0.444015,1.247909,0.537252,0.650295,0.58531,medium
0.855246,0.646317,0.533026,0,0.523157,0.790669,0.68407,0.344495,0.348668,high
0.627863,0.407413,0.178694,0.816722,-1.275668,-0.459223,-1.154734,0,0.657495,low
0.3176,0.339489,0.118111,0.956234,-3.016252,-2.20747,-3.680612,0,0.851778,low
0.206319,0.417268,0.161482,0.840005,-0.662665,-1.448681,-1.096502,0,0.516969,low
0.678809,0.514068,0.353296,0.544009,0.016843,0.505058,0.113284,0.619938,0.730502,medium
0.671846,0.506515,0.219743,0.706629,-0.215645,0.22116,-0.014525,0.074903,0.654299,low
0.702743,0.496028,0.46718,0.326281,0.285034,1.151258,0.574672,0.192576,0.553512,medium
0.033122,0.535999,0.43625,0.025797,0.559448,-1.374715,0.822177,0.000667,0.733344,medium
0.711096,0.507059,0.361355,0.575942,-0.354685,-0.634078,-0.098447,0.054135,0.494554,medium
0.801165,0.486199,0,0.552669,-0.389643,-0.830128,-0.148662,0.009133,0.546901,low
0.140493,0.345951,0.207458,0.7122,-0.918522,0.118674,-0.360021,0,0.568832,low
0.532065,0.506696,0.417468,0.011512,0.969822,1.54126,1.259512,0.153695,0.499322,medium
0.723467,0.493601,0.290193,0.59106,-0.454652,-0.587237,-0.091642,0.140317,0.602437,low
0.470814,0.522715,0.528834,0.301018,1.170687,0.766163,1.048752,0.033143,0.660622,medium
0.563469,0.510969,0.412311,0,0.696025,0.732374,1.139031,0.006465,0.494554,medium
