@relation 'bigdata-change4-normalized - bigdata-change4-normalized-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,60-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R117-precision6-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-33,35-50,52-59-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R1-3,5-6,9-19,21-27,29-35,37-44,46-55,58-59-weka.filters.unsupervised.attribute.RenameNominalValues-R10-N\'(-inf-0.980205]\':low, \'(0.980205-1.960411]\':medium, \'(1.960411-inf)\':high-I'

@attribute lon_dd numeric
@attribute ntl numeric
@attribute ptl numeric
@attribute atmo_pdep_2002 numeric
@attribute n_fert_farm_2007 numeric
@attribute p_crop_removal_2007 numeric
@attribute p_accumulated_ag_inputs_2007 numeric
@attribute bfiws numeric
@attribute agkffactws numeric
@attribute logchl_A {low,medium,high}

@data
0.241942,0.361301,0.3447,0.214266,-0.880687,-0.80442,-0.421063,0.92204,0.006121,low
0.242746,0.554036,0.46718,0.214266,-0.110527,-0.37803,0.120631,0.896647,0.058791,medium
0.316755,0.506696,0.450702,-1.103391,0.922558,0.967008,0.55459,0.329804,0.721321,low
0.25876,0.289847,0.193877,0.40567,-1.055057,-0.877114,-1.297934,0.917746,0,low
0.178746,0.550561,0.219743,0.237277,-0.813911,-0.829208,-0.626248,0.938727,0.014382,low
0.304857,0.595174,0.40694,-0.896849,-1.055057,-0.877114,-1.297934,0.492105,0,low
0.753553,0.426688,0.382889,0.592451,-0.217352,-0.408222,0.523705,0.83937,0.07555,medium
0.79101,0.324346,0.230959,0.751006,-1.055057,-0.877114,-1.297934,0.852244,0,low
0.827608,0.514745,0.376103,-1.228758,-1.055057,-0.877114,-1.297934,0.679834,0,low
0.713113,0.213719,0.268042,1.133212,-1.03387,-0.869719,-1.038674,0.878839,0.001638,low
0.801195,0.516086,0.335489,0.751006,1.712358,-0.877114,-1.297934,0.708591,0.140878,medium
0.740901,0.303363,0.335489,0.622618,-1.028029,-0.867901,-0.867731,0.832215,0.000905,low
0.729889,0.325297,0.241277,0.622618,-0.682771,-0.719809,-1.297934,0.889817,0.004338,low
0.8005,0.547724,0.524501,0.751006,-0.945233,-0.833366,-1.297934,0.540453,0.002371,medium
0.79782,0.53586,0.43625,0.751006,0.700548,0.464532,1.15495,0.768693,0.068914,medium
0.780034,0.483765,0.452641,0.878125,-1.055057,-0.877114,-1.297934,0.679685,0,medium
0.772613,0.615144,0.548552,0.622618,0.661964,0.442722,0.657853,0.551252,0.209871,high
0.787579,0.427811,0.296805,0.751006,-0.289605,-0.507714,0.711845,0.820225,0.009397,low
0.809283,0.531313,0.404168,0.751006,0.847425,0.948658,1.159599,0.671706,0.181073,medium
0.477038,0.610305,0.687702,-0.371336,1.481191,1.954023,0.906686,0.626414,0.487394,medium
0.448117,0.673033,0.624926,-0.508768,1.369245,1.461384,0.65374,0.428106,0.507435,medium
0.435362,0.642641,0.489241,-0.1301,0.657686,1.006526,-1.297934,0.523507,0.00488,medium
0.414529,0.658452,0.634659,-0.157907,1.356527,1.311814,0.659483,0.498443,0.436871,medium
0.447938,0.62158,0.657769,-0.508768,1.252971,-0.877114,-1.297934,0.433532,0.573939,medium
0.41575,0.614602,0.490682,-0.815805,1.322431,1.277717,0.570081,0.530659,0.482838,medium
0.443979,0.687068,0.504263,-0.352912,0.00073,-0.877114,0.027696,0.566257,0.087152,medium
0.437576,0.772246,0.736078,-0.1301,0.722025,0.771098,0.48545,0.566337,0.194432,high
0.439091,0.676181,0.577862,-0.1301,0.76309,1.084122,0.602778,0.553236,0.248659,medium
0.402579,0.63563,0.596162,-0.157907,1.457339,1.188748,0.558519,0.500275,0.465187,low
0.436119,0.632441,0.554797,-0.1301,0.646215,0.906611,0.530482,0.541165,0.183127,low
0.433931,0.61952,0.414916,-0.508768,-1.055057,-0.877114,-1.297934,0.47492,0,medium
0.433027,0.61108,0.55992,-0.1301,0.8202,1.204929,0.647912,0.53077,0.208095,medium
0.417887,0.607151,0.460115,-0.157907,1.123437,1.575135,0.815704,0.439619,0.432044,medium
0.439405,0.671626,0.612185,-0.1301,1.126526,1.247151,0.667307,0.572045,0.381732,low
0.42129,0.662919,0.778747,-0.157907,1.486695,1.097458,0.526671,0.507276,0.327102,medium
0.377691,0.68576,0.764329,-0.815805,0.796072,-0.877114,0.433779,0.507276,0.591801,medium
0.42627,0.705017,0.778593,-0.143964,0.741295,1.090058,0.60009,0.508961,0.202363,high
0.395931,0.576376,0.376103,-0.3159,1.356057,0.916325,0.584923,0.366473,0.425724,low
0.441258,0.65512,0.647157,-0.23902,1.168547,0.873202,0.620017,0.565631,0.221037,medium
0.410475,0.669709,0.54005,-0.157907,-0.413409,-0.877114,0.375342,0.51814,0.262632,low
0.433622,0.596785,0.493515,-0.1301,0.852407,-0.877114,-1.297934,0.522495,0.100914,medium
0.421383,0.670733,0.537086,-0.815805,1.211758,0.788457,0.371814,0.540507,0.125003,medium
0.444952,0.762296,0.830346,-0.1301,0.261736,-0.155156,-0.117769,0.53714,0.01635,high
0.421999,0.687068,0.633718,-0.157907,0.936768,0.603266,0.35509,0.491435,0.209976,medium
0.391654,0.741258,0.965858,-0.815805,0.709238,0.290521,0.139784,0.507276,0.129943,low
0.442025,0.702298,0.693176,-0.1301,0.302017,-0.057142,0.010145,0.53714,0.067626,medium
0.432916,0.637024,0.424836,-0.1301,0.969224,1.249143,0.699726,0.491435,0.258294,low
0.430231,0.635742,0.489241,-0.508768,1.212563,0.984121,0.533498,0.526832,0.307826,medium
0.358786,0.635461,0.54671,-0.573399,-0.399676,-0.593575,-1.297934,0.379802,0,medium
0.444036,0.695453,0.659713,-0.1301,1.165132,1.281248,0.608538,0.53714,0.264996,medium
0.4148,0.707816,0.655397,-0.157907,1.2177,1.101324,0.55509,0.464406,0.300226,medium
0.440207,0.671545,0.653386,-0.1301,0.478186,0.475566,0.255741,0.551252,0,medium
0.44143,0.62838,0.478682,-0.1301,0.86791,0.973215,0.57398,0.578025,0.248461,low
0.431835,0.556371,0.419971,-0.508768,-1.055057,-0.877114,0.058967,0.522495,0.103668,low
0.36511,0.581454,0.456432,-0.8567,1.236227,1.060015,0.365373,0.544261,0.532925,low
0.402246,0.567769,0.398438,-0.465226,1.42062,1.068694,0.509908,0.507276,0.34474,low
0.443119,0.733757,0.669376,-0.508768,0.467564,0.331023,0.127166,0.456907,0.103403,high
0.442385,0.694143,0.636981,-0.1301,0.550706,0.505495,0.252509,0.53714,0.144682,medium
0.392101,0.753793,0.735222,-0.641882,1.318612,1.142893,0.477684,0.53491,0.531109,high
0.431763,0.632499,0.493515,-0.1301,0.38323,0.404991,0.273966,0.491435,0.105001,medium
0.429286,0.630987,0.473878,-0.508768,-1.055057,-0.877114,-1.297934,0.53714,0,low
0.424085,0.663225,0.442644,-0.157907,1.476511,1.493768,0.680748,0.507276,0.393916,low
0.375589,0.719869,0.454551,-0.8567,1.767879,1.467864,0.656886,0.507276,0.590243,medium
0.441255,0.553207,0.605896,0.114609,1.224155,0.921602,0.73562,0.785536,0.407089,medium
0.418633,0.786801,0.711463,-0.076014,-1.055057,-0.877114,-1.297934,0.963451,0,high
0.416668,0.568185,0.650516,-0.089722,1.289679,0.998383,0.750841,0.860877,0.273125,medium
0.452267,0.653605,0.616033,0.006856,0.09825,-0.277964,0.206859,0.889246,0.015875,high
0.4197,0.704509,0.698426,-0.076014,-1.055057,-0.877114,-1.297934,0.963451,0.000792,medium
0.483995,0.63273,0.552158,-0.014565,1.570962,1.459086,0.897945,0.673747,0.406079,high
0.385016,0.725879,0.636057,-0.017058,-1.055057,-0.877114,-1.297934,0.945326,0,medium
0.417647,0.762738,0.750213,-0.076014,-1.055057,-0.877114,-1.297934,0.963451,0,high
0.415422,0.526418,0.438417,-0.071356,-0.158722,-0.517764,-0.297531,0.854166,0.0146,medium
0.489319,0.718558,0.844439,0.210739,1.866207,1.830961,1.108334,0.550899,0.752239,high
0.367528,0.542609,0.548552,0.077195,0.500323,-0.152868,0.30085,0.933587,0.05358,low
0.393383,0.63273,0.537086,-0.076014,0.006472,-0.451967,-0.042939,0.898309,0.029313,low
0.442019,0.751119,0.631815,-0.01754,-1.055057,-0.877114,-1.297934,0.938727,0,high
0.448073,0.440457,0.618181,0.031016,0.849331,0.565408,0.631832,0.669329,0.123775,low
0.420175,0.796621,0.674638,-0.076014,-0.816215,-0.877114,-0.185511,0.963451,0.001149,high
0.419811,0.80429,0.699847,-0.076014,-1.055057,-0.877114,-1.297934,0.963451,0,high
0.386505,0.87562,0.72793,-0.046358,-0.603833,-0.727505,-0.301083,0.950998,0.006135,medium
0.490205,0.643897,0.609364,-0.014565,1.341913,-0.274472,0.362313,0.689658,0.017882,high
0.453965,0.638017,0.500337,-0.01754,0.116839,-0.203582,-1.297934,0.912318,0.007066,low
0.387341,0.994394,0.967499,-0.017058,-1.055057,-0.877114,-1.297934,0.953749,0,high
0.483872,0.699918,0.783708,0.210739,1.63433,1.547945,0.987659,0.595642,0.540611,high
0.407266,0.842544,0.819865,-0.076014,-1.055057,-0.877114,-1.297934,0.958631,0,high
0.492431,0.521453,0.409653,-0.014565,1.379228,0.655522,0.554751,0.706312,0.07695,medium
0.484118,0.657904,0.754723,0.210739,1.805217,1.750189,1.079759,0.555348,0.705962,low
0.368085,0.508853,0.478682,0.077195,0.233883,-0.340211,0.157874,0.933587,0.040149,medium
0.434202,0.550439,0.510552,0.018336,-1.055057,-0.877114,-1.297934,0.626594,0,medium
0.483711,0.714857,0.654194,0.210739,1.191453,0.824256,0.675838,0.65378,0.239778,high
0.932288,0.35056,0.31482,-0.098067,-0.944938,-0.77027,-0.190542,0.849139,0.010209,low
0.931572,0.45819,0.303094,-0.235448,-1.055057,-0.877114,-1.297934,0.768408,0,low
0.925014,0.34114,0.161482,-0.098067,-0.916379,-0.754319,-0.140995,0.868082,0.01499,low
0.914986,0.398548,0.290193,-0.098067,-0.891982,-0.818353,-0.278404,0.740371,0.00698,low
0.914699,0.465296,0.340176,-0.098067,-0.612072,-0.765193,0.427192,0.758951,0.015089,low
0.929788,0.474433,0.290193,-0.098067,-0.336789,-0.251566,0.625222,0.781737,0.10236,low
0.929651,0.416858,0.340176,-0.098067,-0.45801,-0.588578,0.345203,0.838467,0.050635,low
0.915205,0.334379,0.178694,-0.098067,-0.874225,-0.759936,0.0636,0.741825,0.002906,low
0.934154,0.405149,0.250829,-0.098067,-0.860935,-0.706206,-0.015253,0.832351,0.02129,low
0.917595,0.360617,0.268042,-0.098067,-0.420042,-0.799156,-1.297934,0.768408,0.00243,low
0.931849,0.409192,0.241277,-0.098067,-1.055057,-0.877114,-1.297934,0.853411,0.00311,low
0.868018,0.504681,0.414916,0.853643,0.294608,0.216549,0.786188,0.843993,0.135873,medium
0.872303,0.541292,0.564038,0.853643,-1.055057,-0.877114,-1.297934,0.804627,0,medium
0.871726,0.461253,0.386152,0.418247,-0.22111,-0.579851,0.303935,0.880678,0.015274,medium
0.874543,0.468427,0.241277,-0.05507,-1.055057,-0.877114,0.746029,0.726712,0,low
0.876428,0.562327,0.487785,-0.05507,-1.055057,-0.877114,-1.297934,0.727523,0.000944,high
0.872597,0.478026,0.414916,-0.05507,-1.055057,-0.877114,-1.297934,0.743892,0,medium
0.867963,0.532324,0.325568,-0.109575,-0.177446,5.40835,2.275787,0.863812,0.021897,low
0.868009,0.520976,0.382889,0.853643,0.171423,-0.764454,-0.041047,0.827677,0.153372,low
0.868122,0.434666,0.178694,-0.109575,-0.510511,-0.757786,0.447748,0.906814,0.013616,low
0.325897,0.374161,0.353296,1.009596,-1.047859,-0.869172,-1.18286,0.92448,0.000515,medium
0.339349,0.594768,0.472236,1.009596,-1.055057,-0.877114,-1.297934,0.798859,0,medium
0.339478,0.575312,0.330624,1.172717,-1.055057,-0.877114,-1.297934,0.859721,0,low
0.368191,0.487071,0.325568,0.113972,-1.002986,-0.822439,0.099323,0.694069,0.005329,low
0.355337,0.584804,0.612741,0.185976,-1.055057,-0.877114,-0.682277,0.54907,0.000423,medium
0.287814,0.337812,0.283224,0.777986,-1.055057,-0.877114,-1.297934,0.806113,0,low
0.273402,0.431831,0.55908,0.856893,-1.055057,-0.877114,-1.297934,0.658516,0,low
0.286958,0.555093,0.564847,0.777986,-0.152953,-0.003259,0.305187,0.798859,0.090177,medium
0.345067,0.607296,0.625933,0.185976,-1.055057,-0.877114,-1.297934,0.81433,0,medium
0.337655,0.50796,0.602932,1.009596,-1.055057,-0.877114,-0.068049,0.809673,0.000482,low
0.334601,0.393067,0.275856,1.172717,-1.055057,-0.877114,-1.297934,0.907283,0,low
0.308283,0.510619,0.431805,1.172717,-1.055057,-0.877114,-1.297934,0.811447,0,low
0.094963,0.568496,0.694655,-2.056979,-1.055057,-0.877114,-1.297934,0.891734,0,medium
0.180494,0.513898,0.54671,-0.094362,-0.973557,-0.815046,-0.643689,0.82699,0.007554,low
0.165695,0.477554,0.340176,-1.9769,-1.036546,-0.859621,-0.879314,0.84765,0.003639,low
0.110482,0.500919,0.534053,-0.933092,-0.699687,-0.548554,-0.140625,0.875521,0.028164,low
0.141259,0.458472,0.620817,-2.163474,-0.960505,-0.808736,-0.593288,0.871917,0.001704,low
0.102894,0.503753,0.575659,-1.402848,-0.188289,-0.253951,0.003422,0.791467,0.036715,low
0.088127,0.507059,0.481788,-1.402848,-0.998753,-0.827701,-0.204398,0.888137,0.003942,low
0.108713,0.488151,0.515371,-2.056979,-1.055057,-0.877114,-1.297934,0.906814,0,medium
0.15516,0.500919,0.398438,-2.163474,-1.055057,-0.877114,-1.297934,0.889817,0,low
0.083846,0.447213,0.612185,-2.056979,-1.055057,-0.877114,-1.297934,0.857045,0,low
0.084516,0.572755,0.545779,-1.402848,-1.055057,-0.877114,-1.297934,0.879969,0,low
0.130019,0.388903,0.303094,-2.02278,-1.055057,-0.877114,-1.297934,0.889298,0,medium
0.152195,0.543521,0.557384,-2.163474,-1.055057,-0.877114,-1.297934,0.880869,0,low
0.102574,0.46556,0.489241,-2.056979,-1.055057,-0.877114,-1.297934,0.901231,0,low
0.826838,0.395092,0.219743,1.124632,0.250188,0.695885,0.79867,0.754699,0.284965,low
0.890631,0.321443,0.118111,0.021121,-1.055057,-0.877114,-1.297934,0.774263,0,low
0.87533,0.409192,0.259722,-0.479313,-1.055057,-0.877114,-1.297934,0.853411,0,low
0.887418,0.521928,0.533026,-0.05507,-0.807981,-0.877114,-1.297934,0.780681,0.011199,medium
0.880532,0.482641,0.335489,-0.479313,-1.055057,-0.877114,-1.297934,0.861172,0,medium
0.888033,0.437429,0.230959,0.021121,-1.055057,-0.877114,-1.297934,0.791467,0,low
0.873141,0.468427,0.241277,0.021121,-1.055057,-0.877114,-1.297934,0.760407,0,low
0.826347,0.482867,0.365203,1.124632,0.066338,-0.877114,-1.297934,0.679834,0.254655,low
0.723918,0.592962,0.564847,0.768447,1.243708,-0.761526,-0.207702,0.488781,0.695317,medium
0.701618,0.644934,0.729287,0.623934,1.372054,1.892218,1.294704,0.661394,0.738596,medium
0.759538,0.447835,0.283224,0.905047,-0.429814,0.372852,0.762675,0.69924,0.423063,low
0.729673,0.584357,0.489241,1.601985,1.256785,1.424187,0.999069,0.47294,0.525562,medium
0.709284,0.59574,0.54671,0.623934,1.302803,1.804658,1.256818,0.661353,0.666896,high
0.750682,0.473944,0.309091,1.098209,-0.288825,0.244709,0.878558,0.611726,0.274704,medium
0.753781,0.635236,0.537086,1.601985,0.732212,0.39824,0.756721,0.727469,0.436343,high
0.724599,0.490279,0.335489,1.037065,1.359852,0.376861,1.165395,0.435615,0.230355,medium
0.758019,0.625156,0.568813,0.905047,0.751514,0.909378,0.947248,0.659406,0.312502,medium
0.734117,0.402837,0.207458,1.098209,0.540764,0.488654,0.74213,0.615009,0.18172,low
0.718359,0.353528,0.141612,0.623934,1.618196,1.80227,1.173357,0.439619,0.520431,low
0.696288,0.604649,0.516548,1.621454,1.389964,1.487883,1.262309,0.626596,0.658417,medium
0.73034,0.389959,0.193877,1.098209,0.63629,0.565262,0.731675,0.563966,0.219505,low
0.702923,0.598529,0.641505,0.623934,1.408441,5.315428,2.971793,0.709418,0.691923,medium
0.740907,0.672833,0.584256,1.601985,0.822882,0.583103,0.78603,0.576446,0.326831,high
0.750277,0.543521,0.392441,1.601985,-1.055057,-0.877114,-1.297934,0.752371,0,medium
0.486077,0.582005,0.412311,0.963785,0.245475,-0.221642,0.460722,0.572589,0.12713,medium
0.455346,0.644468,0.537086,0.98183,1.062019,0.969159,1.006987,0.556846,0.439777,medium
0.490927,0.59163,0.511774,0.502018,0.794863,-0.877078,-1.293827,0.560924,0.281657,medium
0.469363,0.573449,0.66389,0.566798,0.566397,0.563988,0.788534,0.468462,0.266112,medium
0.453328,0.558656,0.461918,0.566798,0.54399,0.564781,0.778949,0.462742,0.256115,medium
0.517477,0.509563,0.141612,1.149384,0.15766,-0.877114,-1.297934,0.693536,0.431403,medium
0.493165,0.498403,0.141612,1.186006,0.411737,0.147475,0.727395,0.276909,0.207064,low
0.491285,0.521294,0.353296,0.977603,-0.867249,-0.811749,-0.207562,0.253523,0.012144,low
0.463302,0.692383,0.709379,0.98183,1.041408,0.61593,0.985421,0.637842,0.615125,high
0.444994,0.620876,0.587675,0.98183,1.032026,0.849968,0.844556,0.34729,0.483009,low
0.478193,0.58016,0.283224,0.963785,0.76161,0.289485,0.86763,0.548923,0.286623,medium
0.497754,0.514745,0.353296,0.977603,-0.145297,-0.670617,0.138888,0.272639,0.070241,medium
0.483369,0.571454,0.527764,1.083984,0.657375,0.361462,0.894973,0.350738,0.192055,medium
0.457849,0.567352,0.454551,0.417575,0.602464,0.030891,0.524565,0.371233,0.20198,medium
0.467709,0.54672,0.141612,0.963785,-0.226631,-0.613075,0.403379,0.584687,0.037085,low
0.484248,0.648034,0.550367,0.977603,0.272432,-0.179157,0.565183,0.151714,0.142819,medium
0.49679,0.556371,0.487785,0.865577,0.231081,-0.318482,0.535228,0.33992,0.15983,medium
0.499814,0.615617,0.557384,1.186006,0.499859,0.302855,0.773089,0.194003,0.245985,low
0.48723,0.589941,0.361355,0.963785,0.607699,0.232043,0.673381,0.507276,0.239084,medium
0.476379,0.774678,0.899797,0.977603,1.371002,0.99358,1.126803,0.420686,0.587799,high
0.491303,0.538881,0.178694,0.963785,0.215844,-0.877114,-1.297934,0.507276,0.033968,low
0.516224,0.616955,0.586318,1.209431,0.262175,0.236493,0.88355,0.531189,0.358237,medium
0.466319,0.676954,0.599899,0.963785,0.834461,0.282655,0.823639,0.575573,0.243357,high
0.441302,0.675011,0.777824,0.98183,1.220238,1.067415,1.005574,0.309052,0.383555,medium
0.492196,0.687593,0.657377,1.186006,1.224662,1.098024,1.13091,0.411411,0.753506,high
0.516199,0.479198,0.141612,1.232638,-1.055057,-0.877114,-1.297934,0.47492,0,low
0.481227,0.544169,0.325568,0.977603,1.240264,0.072802,0.40086,0.28228,0.079776,low
0.509943,0.536138,0.296805,0.963785,-1.055057,-0.877114,-1.297934,0.309052,0,medium
0.107758,0.542739,0.659327,-1.641315,-0.487742,1.113044,1.089807,0.906622,0.075742,low
0.090932,0.581913,0.698996,-1.641315,-0.607846,-0.863341,-1.12379,0.843138,0.0446,medium
0.05032,0.289847,0.450702,-1.40897,-1.055057,0.622289,0.903545,0.968855,0,low
0.02362,0.377743,0.361355,-2.01872,0.741434,-0.036468,0.236142,0.675399,0.137391,low
0.114586,0.425554,0.412311,-0.989751,-0.876766,-0.799107,-0.597177,0.898911,0.007997,low
0.04505,0.114383,0.444706,-1.152792,-1.055057,-0.877114,-1.297934,0.878613,0,low
0.007894,0.369829,0.290193,-1.952177,-1.055057,-0.877114,-1.297934,0.718921,0,low
0.045082,0.176764,0.207458,-1.694506,-1.055057,-0.877114,-1.297934,0.968934,0,low
0.02383,0.382906,0.309091,-1.952177,-1.055057,-0.877114,-1.297934,0.658437,0.000225,low
0.100622,0.659179,0.648848,-1.641315,-0.065464,-0.877114,-1.297934,0.912661,0.082556,medium
0.112805,0.446273,0.534053,-1.562414,-0.811888,-0.724743,-0.015574,0.9118,0.004338,low
0.03526,0.392556,0.330624,-1.694506,-0.958747,-0.851951,-0.943132,0.906097,0.003579,low
0.049299,0.380067,0.386152,-1.152792,-1.055057,-0.877114,-1.297934,0.95477,0,low
0.037512,0.380641,0.379541,-1.694506,-1.055057,-0.877114,-1.297934,0.905247,0,medium
0.049083,0.338653,0.335489,-1.152792,-1.055057,-0.877114,-1.297934,0.948831,0,low
0.046135,0.367919,0.320306,-1.694506,-1.055057,-0.877114,-1.297934,0.962229,0,low
0.008459,0.36856,0.303094,-1.952177,-1.055057,-0.877114,-1.297934,0.743892,0,low
0.022459,0.510444,0.592314,-2.087089,1.686268,0.691955,0.558509,0.727174,0.405861,medium
0.023572,0.361301,0.303094,-1.952177,0.624041,-0.877114,-1.297934,0.659406,0.118651,low
0.04569,0.428553,0.283224,-1.694506,-1.055057,-0.877114,-1.297934,0.972916,0,low
0.120823,0.501872,0.64106,-0.989751,-0.433377,-0.594174,-0.267356,0.898945,0.020636,low
0.032435,0.464499,0.419971,-1.694506,-0.444465,-0.672463,0.420529,0.891627,0.054221,medium
0.036037,0.687068,0.585634,-0.639166,-1.055057,-0.877114,-1.297934,0.746865,0,medium
0.04742,0.407861,0.353296,-1.694506,-1.055057,-0.877114,-1.297934,0.976745,0,low
0.041219,0.389959,0.207458,-0.639166,-1.055057,-0.877114,-1.297934,0.867024,0,low
0.033931,0.193695,0.330624,-1.40897,-1.008577,-0.869289,-1.063861,0.833618,0.000324,low
0.049571,0.289847,0.118111,-1.152792,-1.055057,-0.877114,-1.297934,0.958445,0,low
0.810109,0.587359,0.330624,1.234103,0.027201,0.475664,0.707233,0.697049,0.192609,low
0.849257,0.642377,0.481788,0.646865,1.18223,1.352035,1.143475,0.798859,0.459527,medium
0.861947,0.544169,0.372571,0.21975,-0.417934,-0.506807,0.643473,0.708591,0.159579,medium
0.848939,0.410071,0.230959,0.21975,-0.492536,-0.305538,0.43164,0.689756,0.079459,low
0.853604,0.498403,0.178694,0.442441,0.143769,0.303582,0.640471,0.833238,0.126971,low
0.793694,0.557519,0.392441,1.883036,0.285824,0.564343,0.82021,0.701518,0.28618,low
0.867782,0.490279,0.275856,0.853643,-1.055057,-0.877114,-0.467904,0.703532,0.008743,medium
0.841915,0.418491,0.219743,0.21975,-1.055057,-0.877114,-1.297934,0.692546,0,medium
0.852165,0.537518,0.472236,0.21975,-0.035343,0.098745,0.502712,0.725511,0.212671,medium
0.783182,0.528967,0.376103,0.757886,0.838387,0.935501,0.949008,0.69924,0.452,medium
0.771883,0.433612,0.250829,1.601985,0.372655,0.476828,0.676716,0.671455,0.286874,low
0.854708,0.418491,0.141612,0.21975,0.030795,-0.102195,0.403212,0.73367,0.146676,low
0.768607,0.458753,0.283224,1.277783,-1.055057,-0.877114,-1.297934,0.671719,0.020728,medium
0.861439,0.534741,0.422426,0.646865,0.714572,-0.877114,-1.297934,0.791467,0.101429,medium
0.855807,0.430022,0.259722,0.21975,-1.055057,-0.877114,-1.297934,0.776248,0,low
0.795077,0.522872,0.141612,1.883036,0.262925,0.691309,0.845868,0.699403,0.310904,low
0.925544,0.440457,0.290193,0.412848,0.406475,-0.464704,0.474173,0.883287,0.039456,low
0.923518,0.423637,0.303094,0.170453,-0.221397,-0.663945,0.339359,0.806728,0.026671,low
0.922025,0.431111,0.303094,0.412848,-0.303921,-0.723546,0.18115,0.811471,0.018754,low
0.922875,0.426688,0.275856,0.412848,-0.147699,-0.694634,0.332784,0.849987,0.01952,low
0.923654,0.519532,0.376103,0.412848,-1.055057,-0.877114,-1.297934,0.895566,0,medium
0.926131,0.505234,0.325568,0.412848,-1.055057,-0.877114,-1.297934,0.827093,0,low
0.923375,0.502816,0.409653,0.412848,0.180998,-0.558115,0.517283,0.820505,0.030528,medium
0.924962,0.50615,0.34907,0.412848,-1.055057,-0.877114,0.479421,0.895566,0.015102,medium
0.777471,0.5346,0.401335,-0.523769,-1.055057,-0.877114,-1.297934,0.878057,0,medium
0.73026,0.241321,0.31482,0.622618,-0.984579,-0.841974,-0.513731,0.889817,0.00379,low
0.746496,0.58237,0.461918,0.499405,-1.055057,-0.877114,-1.297934,0.782823,0.010823,medium
0.761035,0.542609,0.442644,0.659867,-1.055057,-0.877114,-1.297934,0.8265,0.022445,medium
0.742635,0.40469,0.379541,0.622618,-0.007663,-0.197705,0.727351,0.835322,0.173057,low
0.744368,0.485541,0.361355,0.810629,0.236181,-0.057862,0.892538,0.896443,0.053079,medium
0.753852,0.430022,0.241277,0.810629,-0.079871,-0.24395,0.608773,0.932001,0.028415,low
0.770414,0.446587,0.419971,0.647514,-0.13222,-0.228932,0.684877,0.797987,0.113665,medium
0.769925,0.511318,0.330624,0.810629,-1.055057,-0.877114,0.421937,0.889817,0.011305,medium
0.416726,0.446273,0.340176,-0.202173,0.34067,0.033176,0.33535,0.747122,0.155835,low
0.453046,0.634218,0.75692,-0.352912,1.372956,1.698244,0.785118,0.552242,0.547426,medium
0.487542,0.63192,0.454551,-0.00726,0.788395,0.505415,0.464852,0.601602,0.134796,medium
0.470166,0.59321,0.527764,-0.209702,1.9911,1.78004,0.791717,0.53714,0.262098,low
0.441874,0.632152,0.505545,-0.352912,0.931146,0.947452,0.590578,0.53714,0.173367,medium
0.476603,0.520976,0.395474,-0.209702,0.440209,0.019691,0.199176,0.578025,0.100122,low
0.367685,0.538065,0.386152,0.397509,-0.646468,-0.659609,0.182649,0.883373,0.022683,medium
0.435181,0.564494,0.434047,-0.352912,0.34598,0.097967,0.268324,0.522495,0.070895,medium
0.479137,0.65144,0.712235,-0.00726,1.662846,1.70772,0.956138,0.564869,0.538326,medium
0.469521,0.622469,0.571136,-0.209702,1.23936,1.148074,0.590133,0.592343,0.329829,medium
0.475217,0.710856,0.567241,-0.209702,1.333935,1.538284,0.677497,0.615009,0.290017,high
0.480147,0.683714,0.552158,-0.139789,2.079074,1.177356,1.080878,0.562799,0.525621,medium
0.484487,0.633648,0.585634,-0.139789,1.872311,1.594715,1.220477,0.708061,0.697687,high
0.358933,0.650415,0.680024,0.397509,-1.055057,-0.877114,-1.297934,0.83616,0,medium
0.472025,0.659043,0.554797,-0.209702,-1.055057,-0.877114,-1.297934,0.603069,0,medium
0.364413,0.670733,0.61549,-0.139829,-1.055057,-0.877114,-1.297934,0.408234,0,medium
0.470479,0.701068,0.65298,-0.209702,0.713564,-0.489217,0.050003,0.603069,0.155267,high
0.477098,0.635349,0.535072,-0.209702,-1.055057,-0.877114,-1.297934,0.615009,0,medium
0.462351,0.710346,0.660866,-0.01754,1.898655,1.382567,1.182061,0.717722,0.541833,high
0.400319,0.637687,0.671858,-0.533888,0.955251,0.585552,0.7812,0.53714,0.549882,medium
0.440875,0.628979,0.648005,-0.2476,-0.073275,-0.503899,-0.325412,0.334096,0.031644,medium
0.432832,0.672271,0.791575,-0.352912,-1.055057,-0.877114,-1.297934,0.491435,0,medium
0.434936,0.631746,0.70538,-0.01754,0.744163,-0.264687,0.356776,0.808448,0.029953,low
0.473506,0.5346,0.414916,-0.209702,0.157464,-0.143098,-0.08466,0.608994,0.054228,low
