@relation 'bigdata-change4-normalized - bigdata-change4-normalized-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,60-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R117-precision6-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-33,35-50,52-59-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R1-3,5-6,9-19,21-37,39,41-49,51-59'

@attribute lon_dd numeric
@attribute ntl numeric
@attribute ptl numeric
@attribute atmo_pdep_2002 numeric
@attribute p_livestock_demand_2007 numeric
@attribute p_livestock_production_2007 numeric
@attribute pctwdwet2011ws numeric
@attribute logchl_A {'\'(-inf-0.980205]\'','\'(0.980205-1.960411]\'','\'(1.960411-inf)\''}

@data
0.202503,0.409632,0.230959,2.063207,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.358244,0.84704,0.960209,-0.8567,-0.732403,-0.711821,0.027729,'\'(0.980205-1.960411]\''
0.241942,0.361301,0.3447,0.214266,-0.806467,-0.760107,0.03721,'\'(-inf-0.980205]\''
0.242746,0.554036,0.46718,0.214266,-0.325308,-0.410197,0.009843,'\'(0.980205-1.960411]\''
0.316755,0.506696,0.450702,-1.103391,0.415616,0.229922,0.04473,'\'(-inf-0.980205]\''
0.25876,0.289847,0.193877,0.40567,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.178746,0.550561,0.219743,0.237277,-0.889875,-0.805934,0.04858,'\'(-inf-0.980205]\''
0.304857,0.595174,0.40694,-0.896849,-0.966664,-0.850623,0.10949,'\'(-inf-0.980205]\''
0.753553,0.426688,0.382889,0.592451,0.797794,0.68598,0.054401,'\'(0.980205-1.960411]\''
0.79101,0.324346,0.230959,0.751006,-0.966664,-0.850623,0.57284,'\'(-inf-0.980205]\''
0.827608,0.514745,0.376103,-1.228758,-0.966664,-0.850623,0.959386,'\'(-inf-0.980205]\''
0.713113,0.213719,0.268042,1.133212,-0.940097,-0.835012,0.01848,'\'(-inf-0.980205]\''
0.801195,0.516086,0.335489,0.751006,-0.966664,-0.850623,0.295497,'\'(0.980205-1.960411]\''
0.740901,0.303363,0.335489,0.622618,-0.89382,-0.809743,0,'\'(-inf-0.980205]\''
0.729889,0.325297,0.241277,0.622618,-0.55665,-0.586871,0,'\'(-inf-0.980205]\''
0.8005,0.547724,0.524501,0.751006,-0.84775,-0.793284,0.106249,'\'(0.980205-1.960411]\''
0.79782,0.53586,0.43625,0.751006,1.695144,1.822397,0.577384,'\'(0.980205-1.960411]\''
0.780034,0.483765,0.452641,0.878125,-0.966664,-0.850623,0.065694,'\'(0.980205-1.960411]\''
0.772613,0.615144,0.548552,0.622618,1.471829,1.466494,0,'\'(1.960411-inf)\''
0.787579,0.427811,0.296805,0.751006,0.186425,0.025074,0.314667,'\'(-inf-0.980205]\''
0.809283,0.531313,0.404168,0.751006,1.74667,1.585918,0.492769,'\'(0.980205-1.960411]\''
0.477038,0.610305,0.687702,-0.371336,0.333729,0.164342,0.031092,'\'(0.980205-1.960411]\''
0.448117,0.673033,0.624926,-0.508768,-0.373011,-0.465278,0.0618,'\'(0.980205-1.960411]\''
0.435362,0.642641,0.489241,-0.1301,0.526542,0.416108,0,'\'(0.980205-1.960411]\''
0.414529,0.658452,0.634659,-0.157907,0.575322,0.468536,0.042489,'\'(0.980205-1.960411]\''
0.447938,0.62158,0.657769,-0.508768,-0.966664,-0.850623,0.092704,'\'(0.980205-1.960411]\''
0.41575,0.614602,0.490682,-0.815805,0.177436,0.004488,0.034689,'\'(0.980205-1.960411]\''
0.443979,0.687068,0.504263,-0.352912,-0.966664,-0.850623,0,'\'(0.980205-1.960411]\''
0.437576,0.772246,0.736078,-0.1301,0.308724,0.169332,0,'\'(1.960411-inf)\''
0.439091,0.676181,0.577862,-0.1301,0.588141,0.484963,0.000998,'\'(0.980205-1.960411]\''
0.402579,0.63563,0.596162,-0.157907,0.131512,-0.003184,0.007318,'\'(-inf-0.980205]\''
0.436119,0.632441,0.554797,-0.1301,0.438487,0.319561,0.001185,'\'(-inf-0.980205]\''
0.433931,0.61952,0.414916,-0.508768,-0.966664,-0.850623,0,'\'(0.980205-1.960411]\''
0.433027,0.61108,0.55992,-0.1301,0.703074,0.616648,0.00662,'\'(0.980205-1.960411]\''
0.417887,0.607151,0.460115,-0.157907,1.03745,1.019615,0,'\'(0.980205-1.960411]\''
0.439405,0.671626,0.612185,-0.1301,0.727954,0.629694,0,'\'(-inf-0.980205]\''
0.42129,0.662919,0.778747,-0.157907,0.235473,0.059169,0,'\'(0.980205-1.960411]\''
0.377691,0.68576,0.764329,-0.815805,-0.353862,-0.430532,0,'\'(0.980205-1.960411]\''
0.42627,0.705017,0.778593,-0.143964,0.600608,0.49914,0.005439,'\'(1.960411-inf)\''
0.395931,0.576376,0.376103,-0.3159,0.475416,0.349734,0.161793,'\'(-inf-0.980205]\''
0.441258,0.65512,0.647157,-0.23902,0.603772,0.429705,0.020549,'\'(0.980205-1.960411]\''
0.410475,0.669709,0.54005,-0.157907,-0.400874,-0.488006,0.107029,'\'(-inf-0.980205]\''
0.433622,0.596785,0.493515,-0.1301,-0.966664,-0.850623,0,'\'(0.980205-1.960411]\''
0.421383,0.670733,0.537086,-0.815805,-0.053594,-0.209636,0.078397,'\'(0.980205-1.960411]\''
0.444952,0.762296,0.830346,-0.1301,-0.780668,-0.739168,0.07766,'\'(1.960411-inf)\''
0.421999,0.687068,0.633718,-0.157907,-0.004518,-0.128812,0,'\'(0.980205-1.960411]\''
0.391654,0.741258,0.965858,-0.815805,-0.45722,-0.513914,0.05191,'\'(-inf-0.980205]\''
0.442025,0.702298,0.693176,-0.1301,-0.747868,-0.718199,0.059014,'\'(0.980205-1.960411]\''
0.432916,0.637024,0.424836,-0.1301,0.742691,0.662874,0,'\'(-inf-0.980205]\''
0.430231,0.635742,0.489241,-0.508768,-0.052755,-0.210904,0.056734,'\'(0.980205-1.960411]\''
0.358786,0.635461,0.54671,-0.573399,-0.672166,-0.675426,0.088013,'\'(0.980205-1.960411]\''
0.444036,0.695453,0.659713,-0.1301,-0.090264,-0.212127,0,'\'(0.980205-1.960411]\''
0.4148,0.707816,0.655397,-0.157907,0.397643,0.273734,0,'\'(0.980205-1.960411]\''
0.440207,0.671545,0.653386,-0.1301,-0.516538,-0.558659,0,'\'(0.980205-1.960411]\''
0.44143,0.62838,0.478682,-0.1301,0.484968,0.356197,0,'\'(-inf-0.980205]\''
0.431835,0.556371,0.419971,-0.508768,-0.740663,-0.717585,0,'\'(-inf-0.980205]\''
0.36511,0.581454,0.456432,-0.8567,-0.33672,-0.415349,0.024999,'\'(-inf-0.980205]\''
0.402246,0.567769,0.398438,-0.465226,0.044271,-0.086926,0,'\'(-inf-0.980205]\''
0.443119,0.733757,0.669376,-0.508768,-0.774019,-0.739818,0,'\'(1.960411-inf)\''
0.442385,0.694143,0.636981,-0.1301,-0.5197,-0.561179,0.017097,'\'(0.980205-1.960411]\''
0.392101,0.753793,0.735222,-0.641882,-0.099559,-0.251286,0.011798,'\'(1.960411-inf)\''
0.431763,0.632499,0.493515,-0.1301,0.007044,-0.116664,0.003351,'\'(0.980205-1.960411]\''
0.429286,0.630987,0.473878,-0.508768,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.424085,0.663225,0.442644,-0.157907,0.514185,0.346794,0.101236,'\'(-inf-0.980205]\''
0.375589,0.719869,0.454551,-0.8567,0.342841,0.210642,0,'\'(0.980205-1.960411]\''
0.441255,0.553207,0.605896,0.114609,0.732077,0.624493,0.128015,'\'(0.980205-1.960411]\''
0.418633,0.786801,0.711463,-0.076014,-0.966664,-0.850623,0.179816,'\'(1.960411-inf)\''
0.416668,0.568185,0.650516,-0.089722,0.874818,0.797227,0.126536,'\'(0.980205-1.960411]\''
0.452267,0.653605,0.616033,0.006856,-0.142578,-0.26949,0.174584,'\'(1.960411-inf)\''
0.4197,0.704509,0.698426,-0.076014,-0.966664,-0.850623,0.188837,'\'(0.980205-1.960411]\''
0.483995,0.63273,0.552158,-0.014565,0.556319,0.417864,0.024968,'\'(1.960411-inf)\''
0.385016,0.725879,0.636057,-0.017058,-0.966664,-0.850623,0.315914,'\'(0.980205-1.960411]\''
0.417647,0.762738,0.750213,-0.076014,-0.966664,-0.850623,0.008196,'\'(1.960411-inf)\''
0.415422,0.526418,0.438417,-0.071356,-0.647383,-0.656624,0.212752,'\'(0.980205-1.960411]\''
0.489319,0.718558,0.844439,0.210739,0.996648,0.87534,0.020524,'\'(1.960411-inf)\''
0.367528,0.542609,0.548552,0.077195,0.02756,-0.103021,0.075239,'\'(-inf-0.980205]\''
0.393383,0.63273,0.537086,-0.076014,-0.376498,-0.453105,0.029914,'\'(-inf-0.980205]\''
0.442019,0.751119,0.631815,-0.01754,-0.966664,-0.850623,0,'\'(1.960411-inf)\''
0.448073,0.440457,0.618181,0.031016,0.67202,0.563811,0.04982,'\'(-inf-0.980205]\''
0.420175,0.796621,0.674638,-0.076014,-0.966664,-0.850623,0.272826,'\'(1.960411-inf)\''
0.419811,0.80429,0.699847,-0.076014,-0.966664,-0.850623,0.28838,'\'(1.960411-inf)\''
0.386505,0.87562,0.72793,-0.046358,-0.746114,-0.717267,0.01133,'\'(0.980205-1.960411]\''
0.490205,0.643897,0.609364,-0.014565,-0.72205,-0.706274,0.402723,'\'(1.960411-inf)\''
0.453965,0.638017,0.500337,-0.01754,-0.216739,-0.334172,0.14473,'\'(-inf-0.980205]\''
0.387341,0.994394,0.967499,-0.017058,-0.966664,-0.850623,0.058394,'\'(1.960411-inf)\''
0.483872,0.699918,0.783708,0.210739,0.632474,0.501889,0.043645,'\'(1.960411-inf)\''
0.407266,0.842544,0.819865,-0.076014,-0.966664,-0.850623,0,'\'(1.960411-inf)\''
0.492431,0.521453,0.409653,-0.014565,-0.187979,-0.3136,0.045412,'\'(0.980205-1.960411]\''
0.484118,0.657904,0.754723,0.210739,0.925435,0.790369,0.012312,'\'(-inf-0.980205]\''
0.368085,0.508853,0.478682,0.077195,-0.203823,-0.310229,0.235368,'\'(0.980205-1.960411]\''
0.434202,0.550439,0.510552,0.018336,-0.966664,-0.850623,0,'\'(0.980205-1.960411]\''
0.483711,0.714857,0.654194,0.210739,0.050134,-0.097731,0.100592,'\'(1.960411-inf)\''
0.932288,0.35056,0.31482,-0.098067,-0.816744,-0.766885,0.312403,'\'(-inf-0.980205]\''
0.931572,0.45819,0.303094,-0.235448,-0.966664,-0.850623,0.460353,'\'(-inf-0.980205]\''
0.925014,0.34114,0.161482,-0.098067,-0.772411,-0.740634,0.409732,'\'(-inf-0.980205]\''
0.914986,0.398548,0.290193,-0.098067,-0.841832,-0.783263,0.451051,'\'(-inf-0.980205]\''
0.914699,0.465296,0.340176,-0.098067,-0.559624,-0.61303,0.568354,'\'(-inf-0.980205]\''
0.929788,0.474433,0.290193,-0.098067,-0.197713,-0.330883,0.531908,'\'(-inf-0.980205]\''
0.929651,0.416858,0.340176,-0.098067,-0.559524,-0.603967,0.461382,'\'(-inf-0.980205]\''
0.915205,0.334379,0.178694,-0.098067,-0.686198,-0.69126,0.258646,'\'(-inf-0.980205]\''
0.934154,0.405149,0.250829,-0.098067,-0.742484,-0.72174,0.473862,'\'(-inf-0.980205]\''
0.917595,0.360617,0.268042,-0.098067,-0.851651,-0.787012,0.459819,'\'(-inf-0.980205]\''
0.931849,0.409192,0.241277,-0.098067,-0.966664,-0.850623,0.587394,'\'(-inf-0.980205]\''
0.868018,0.504681,0.414916,0.853643,-0.399365,-0.486246,0.483566,'\'(0.980205-1.960411]\''
0.872303,0.541292,0.564038,0.853643,-0.966664,-0.850623,0.543446,'\'(0.980205-1.960411]\''
0.871726,0.461253,0.386152,0.418247,-0.760327,-0.735086,0.785619,'\'(0.980205-1.960411]\''
0.874543,0.468427,0.241277,-0.05507,-0.966664,-0.850623,0.677895,'\'(-inf-0.980205]\''
0.876428,0.562327,0.487785,-0.05507,-0.966664,-0.850623,0.616073,'\'(1.960411-inf)\''
0.872597,0.478026,0.414916,-0.05507,-0.966664,-0.850623,0,'\'(0.980205-1.960411]\''
0.867963,0.532324,0.325568,-0.109575,4.752298,6.292222,0.645277,'\'(-inf-0.980205]\''
0.868009,0.520976,0.382889,0.853643,-0.46328,-0.550829,0.74693,'\'(-inf-0.980205]\''
0.868122,0.434666,0.178694,-0.109575,-0.889253,-0.807683,0.55077,'\'(-inf-0.980205]\''
0.325897,0.374161,0.353296,1.009596,-0.951145,-0.841669,0.008031,'\'(0.980205-1.960411]\''
0.339349,0.594768,0.472236,1.009596,-0.966664,-0.850623,0,'\'(0.980205-1.960411]\''
0.339478,0.575312,0.330624,1.172717,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.368191,0.487071,0.325568,0.113972,-0.518285,-0.562299,0.047319,'\'(-inf-0.980205]\''
0.355337,0.584804,0.612741,0.185976,-0.966664,-0.850623,0.004743,'\'(0.980205-1.960411]\''
0.287814,0.337812,0.283224,0.777986,-0.966664,-0.850623,0.090205,'\'(-inf-0.980205]\''
0.273402,0.431831,0.55908,0.856893,-0.966664,-0.850623,0.006316,'\'(-inf-0.980205]\''
0.286958,0.555093,0.564847,0.777986,0.19077,0.063381,0.266685,'\'(0.980205-1.960411]\''
0.345067,0.607296,0.625933,0.185976,-0.966664,-0.850623,0.057149,'\'(0.980205-1.960411]\''
0.337655,0.50796,0.602932,1.009596,-0.966664,-0.850623,0.016473,'\'(-inf-0.980205]\''
0.334601,0.393067,0.275856,1.172717,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.308283,0.510619,0.431805,1.172717,-0.966664,-0.850623,0.050631,'\'(-inf-0.980205]\''
0.094963,0.568496,0.694655,-2.056979,-0.966664,-0.850623,0,'\'(0.980205-1.960411]\''
0.180494,0.513898,0.54671,-0.094362,-0.794739,-0.755376,0.011986,'\'(-inf-0.980205]\''
0.165695,0.477554,0.340176,-1.9769,-0.903496,-0.81598,0.002185,'\'(-inf-0.980205]\''
0.110482,0.500919,0.534053,-0.933092,-0.505926,-0.568203,0.23874,'\'(-inf-0.980205]\''
0.141259,0.458472,0.620817,-2.163474,-0.792888,-0.753673,0.063669,'\'(-inf-0.980205]\''
0.102894,0.503753,0.575659,-1.402848,-0.095411,-0.249833,0,'\'(-inf-0.980205]\''
0.088127,0.507059,0.481788,-1.402848,-0.70903,-0.695917,0.018541,'\'(-inf-0.980205]\''
0.108713,0.488151,0.515371,-2.056979,-0.966664,-0.850623,0.022182,'\'(0.980205-1.960411]\''
0.15516,0.500919,0.398438,-2.163474,-0.966664,-0.850623,0.454981,'\'(-inf-0.980205]\''
0.083846,0.447213,0.612185,-2.056979,-0.966664,-0.850623,0.000401,'\'(-inf-0.980205]\''
0.084516,0.572755,0.545779,-1.402848,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.130019,0.388903,0.303094,-2.02278,-0.966664,-0.850623,0.091898,'\'(0.980205-1.960411]\''
0.152195,0.543521,0.557384,-2.163474,-0.966664,-0.850623,0.418449,'\'(-inf-0.980205]\''
0.102574,0.46556,0.489241,-2.056979,-0.966664,-0.850623,0.166352,'\'(-inf-0.980205]\''
0.826838,0.395092,0.219743,1.124632,0.810236,0.617217,0.20558,'\'(-inf-0.980205]\''
0.890631,0.321443,0.118111,0.021121,-0.966664,-0.850623,0.480568,'\'(-inf-0.980205]\''
0.87533,0.409192,0.259722,-0.479313,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.887418,0.521928,0.533026,-0.05507,-0.966664,-0.850623,0.125267,'\'(0.980205-1.960411]\''
0.880532,0.482641,0.335489,-0.479313,-0.966664,-0.850623,0.649922,'\'(0.980205-1.960411]\''
0.888033,0.437429,0.230959,0.021121,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.873141,0.468427,0.241277,0.021121,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.826347,0.482867,0.365203,1.124632,-0.966664,-0.850623,0.361771,'\'(-inf-0.980205]\''
0.723918,0.592962,0.564847,0.768447,-0.84565,-0.778058,0.071236,'\'(0.980205-1.960411]\''
0.701618,0.644934,0.729287,0.623934,1.440531,1.074297,0.002648,'\'(0.980205-1.960411]\''
0.759538,0.447835,0.283224,0.905047,1.080529,1.075958,0,'\'(-inf-0.980205]\''
0.729673,0.584357,0.489241,1.601985,0.320801,0.104643,0.006859,'\'(0.980205-1.960411]\''
0.709284,0.59574,0.54671,0.623934,1.347124,0.962191,0.00816,'\'(1.960411-inf)\''
0.750682,0.473944,0.309091,1.098209,1.411064,1.50842,0.017962,'\'(0.980205-1.960411]\''
0.753781,0.635236,0.537086,1.601985,0.23454,0.056399,0.431532,'\'(1.960411-inf)\''
0.724599,0.490279,0.335489,1.037065,-0.57618,-0.642691,0,'\'(0.980205-1.960411]\''
0.758019,0.625156,0.568813,0.905047,1.311533,1.311978,0,'\'(0.980205-1.960411]\''
0.734117,0.402837,0.207458,1.098209,0.029074,-0.127035,0,'\'(-inf-0.980205]\''
0.718359,0.353528,0.141612,0.623934,0.270498,0.000692,0,'\'(-inf-0.980205]\''
0.696288,0.604649,0.516548,1.621454,0.761701,0.500889,0.029979,'\'(0.980205-1.960411]\''
0.73034,0.389959,0.193877,1.098209,-0.193019,-0.331925,0,'\'(-inf-0.980205]\''
0.702923,0.598529,0.641505,0.623934,7.622867,10.750485,0,'\'(0.980205-1.960411]\''
0.740907,0.672833,0.584256,1.601985,-0.095859,-0.2719,0.509377,'\'(1.960411-inf)\''
0.750277,0.543521,0.392441,1.601985,-0.966664,-0.850623,0.033657,'\'(0.980205-1.960411]\''
0.486077,0.582005,0.412311,0.963785,0.398417,0.241172,0,'\'(0.980205-1.960411]\''
0.455346,0.644468,0.537086,0.98183,1.338793,1.36083,0.001187,'\'(0.980205-1.960411]\''
0.490927,0.59163,0.511774,0.502018,-0.966647,-0.850612,0.09804,'\'(0.980205-1.960411]\''
0.469363,0.573449,0.66389,0.566798,1.174881,1.121025,0.020098,'\'(0.980205-1.960411]\''
0.453328,0.558656,0.461918,0.566798,1.17877,1.123696,0.02108,'\'(0.980205-1.960411]\''
0.517477,0.509563,0.141612,1.149384,-0.966664,-0.850623,0.103763,'\'(0.980205-1.960411]\''
0.493165,0.498403,0.141612,1.186006,0.938712,0.89234,0,'\'(-inf-0.980205]\''
0.491285,0.521294,0.353296,0.977603,-0.655617,-0.654228,0,'\'(-inf-0.980205]\''
0.463302,0.692383,0.709379,0.98183,1.200027,1.197841,0,'\'(1.960411-inf)\''
0.444994,0.620876,0.587675,0.98183,0.771169,0.684779,0.030528,'\'(-inf-0.980205]\''
0.478193,0.58016,0.283224,0.963785,1.307933,1.332756,0,'\'(0.980205-1.960411]\''
0.497754,0.514745,0.353296,0.977603,-0.329227,-0.409168,0,'\'(0.980205-1.960411]\''
0.483369,0.571454,0.527764,1.083984,1.106181,1.101311,0,'\'(0.980205-1.960411]\''
0.457849,0.567352,0.454551,0.417575,0.525569,0.395744,0,'\'(0.980205-1.960411]\''
0.467709,0.54672,0.141612,0.963785,-0.167793,-0.287699,0,'\'(-inf-0.980205]\''
0.484248,0.648034,0.550367,0.977603,0.251743,0.106339,0,'\'(0.980205-1.960411]\''
0.49679,0.556371,0.487785,0.865577,0.38806,0.268215,0.014635,'\'(0.980205-1.960411]\''
0.499814,0.615617,0.557384,1.186006,1.134509,1.136456,0,'\'(-inf-0.980205]\''
0.48723,0.589941,0.361355,0.963785,1.10435,1.104453,0,'\'(0.980205-1.960411]\''
0.476379,0.774678,0.899797,0.977603,1.632827,1.768147,0,'\'(1.960411-inf)\''
0.491303,0.538881,0.178694,0.963785,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.516224,0.616955,0.586318,1.209431,1.726821,1.91127,0.529933,'\'(0.980205-1.960411]\''
0.466319,0.676954,0.599899,0.963785,1.299223,1.321487,0,'\'(1.960411-inf)\''
0.441302,0.675011,0.777824,0.98183,1.436998,1.489331,0.007303,'\'(0.980205-1.960411]\''
0.492196,0.687593,0.657377,1.186006,2.173692,2.483035,0,'\'(1.960411-inf)\''
0.516199,0.479198,0.141612,1.232638,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.481227,0.544169,0.325568,0.977603,0.143786,0.013449,0.452495,'\'(-inf-0.980205]\''
0.509943,0.536138,0.296805,0.963785,-0.966664,-0.850623,0.029094,'\'(0.980205-1.960411]\''
0.107758,0.542739,0.659327,-1.641315,2.046913,2.374979,0.364023,'\'(-inf-0.980205]\''
0.090932,0.581913,0.698996,-1.641315,-0.956567,-0.845026,0.014915,'\'(0.980205-1.960411]\''
0.05032,0.289847,0.450702,-1.40897,1.750991,2.042043,0,'\'(-inf-0.980205]\''
0.02362,0.377743,0.361355,-2.01872,-0.444968,-0.513878,0.34004,'\'(-inf-0.980205]\''
0.114586,0.425554,0.412311,-0.989751,-0.851097,-0.781924,0.020755,'\'(-inf-0.980205]\''
0.04505,0.114383,0.444706,-1.152792,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.007894,0.369829,0.290193,-1.952177,-0.966664,-0.850623,0.16561,'\'(-inf-0.980205]\''
0.045082,0.176764,0.207458,-1.694506,-0.966664,-0.850623,0.001607,'\'(-inf-0.980205]\''
0.02383,0.382906,0.309091,-1.952177,-0.966664,-0.850623,0.225951,'\'(-inf-0.980205]\''
0.100622,0.659179,0.648848,-1.641315,-0.966664,-0.850623,0,'\'(0.980205-1.960411]\''
0.112805,0.446273,0.534053,-1.562414,-0.423291,-0.485066,0.00752,'\'(-inf-0.980205]\''
0.03526,0.392556,0.330624,-1.694506,-0.936272,-0.833058,0.01096,'\'(-inf-0.980205]\''
0.049299,0.380067,0.386152,-1.152792,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.037512,0.380641,0.379541,-1.694506,-0.966664,-0.850623,0.015608,'\'(0.980205-1.960411]\''
0.049083,0.338653,0.335489,-1.152792,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.046135,0.367919,0.320306,-1.694506,-0.966664,-0.850623,0.001315,'\'(-inf-0.980205]\''
0.008459,0.36856,0.303094,-1.952177,-0.966664,-0.850623,0.281163,'\'(-inf-0.980205]\''
0.022459,0.510444,0.592314,-2.087089,0.099709,-0.052873,0.53939,'\'(0.980205-1.960411]\''
0.023572,0.361301,0.303094,-1.952177,-0.966664,-0.850623,0.62611,'\'(-inf-0.980205]\''
0.04569,0.428553,0.283224,-1.694506,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.120823,0.501872,0.64106,-0.989751,-0.654644,-0.654867,0,'\'(-inf-0.980205]\''
0.032435,0.464499,0.419971,-1.694506,-0.146146,-0.256413,0.011796,'\'(0.980205-1.960411]\''
0.036037,0.687068,0.585634,-0.639166,-0.966664,-0.850623,0,'\'(0.980205-1.960411]\''
0.04742,0.407861,0.353296,-1.694506,-0.966664,-0.850623,0.108819,'\'(-inf-0.980205]\''
0.041219,0.389959,0.207458,-0.639166,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.033931,0.193695,0.330624,-1.40897,-0.945493,-0.839058,0.002794,'\'(-inf-0.980205]\''
0.049571,0.289847,0.118111,-1.152792,-0.966664,-0.850623,0.137168,'\'(-inf-0.980205]\''
0.810109,0.587359,0.330624,1.234103,0.83937,0.64732,0.000125,'\'(-inf-0.980205]\''
0.849257,0.642377,0.481788,0.646865,1.180957,1.051986,0.286619,'\'(0.980205-1.960411]\''
0.861947,0.544169,0.372571,0.21975,-0.402134,-0.500751,0.090273,'\'(0.980205-1.960411]\''
0.848939,0.410071,0.230959,0.21975,-0.149571,-0.310759,0.061508,'\'(-inf-0.980205]\''
0.853604,0.498403,0.178694,0.442441,-0.310381,-0.446585,0.077834,'\'(-inf-0.980205]\''
0.793694,0.557519,0.392441,1.883036,0.545538,0.358327,0.004084,'\'(-inf-0.980205]\''
0.867782,0.490279,0.275856,0.853643,-0.966664,-0.850623,0.501092,'\'(0.980205-1.960411]\''
0.841915,0.418491,0.219743,0.21975,-0.966664,-0.850623,0.295125,'\'(0.980205-1.960411]\''
0.852165,0.537518,0.472236,0.21975,0.242566,0.051802,0,'\'(0.980205-1.960411]\''
0.783182,0.528967,0.376103,0.757886,1.009649,0.903965,0,'\'(0.980205-1.960411]\''
0.771883,0.433612,0.250829,1.601985,0.270147,0.074781,0.363255,'\'(-inf-0.980205]\''
0.854708,0.418491,0.141612,0.21975,0.017124,-0.157911,0.397184,'\'(-inf-0.980205]\''
0.768607,0.458753,0.283224,1.277783,-0.966664,-0.850623,0.351019,'\'(0.980205-1.960411]\''
0.861439,0.534741,0.422426,0.646865,-0.966664,-0.850623,0.491137,'\'(0.980205-1.960411]\''
0.855807,0.430022,0.259722,0.21975,-0.966664,-0.850623,0.333453,'\'(-inf-0.980205]\''
0.795077,0.522872,0.141612,1.883036,0.671597,0.4959,0.001505,'\'(-inf-0.980205]\''
0.925544,0.440457,0.290193,0.412848,-0.319741,-0.435801,0.639509,'\'(-inf-0.980205]\''
0.923518,0.423637,0.303094,0.170453,-0.555002,-0.615267,0.55732,'\'(-inf-0.980205]\''
0.922025,0.431111,0.303094,0.412848,-0.661207,-0.681966,0.539262,'\'(-inf-0.980205]\''
0.922875,0.426688,0.275856,0.412848,-0.643944,-0.663249,0.549694,'\'(-inf-0.980205]\''
0.923654,0.519532,0.376103,0.412848,-0.966664,-0.850623,0.950666,'\'(0.980205-1.960411]\''
0.926131,0.505234,0.325568,0.412848,-0.966664,-0.850623,0.160808,'\'(-inf-0.980205]\''
0.923375,0.502816,0.409653,0.412848,-0.426239,-0.515122,0.548032,'\'(0.980205-1.960411]\''
0.924962,0.50615,0.34907,0.412848,-0.966664,-0.850623,0.574535,'\'(0.980205-1.960411]\''
0.777471,0.5346,0.401335,-0.523769,-0.966664,-0.850623,0.742329,'\'(0.980205-1.960411]\''
0.73026,0.241321,0.31482,0.622618,-0.713897,-0.693086,0,'\'(-inf-0.980205]\''
0.746496,0.58237,0.461918,0.499405,-0.966664,-0.850623,0.427542,'\'(0.980205-1.960411]\''
0.761035,0.542609,0.442644,0.659867,-0.966664,-0.850623,0.271907,'\'(0.980205-1.960411]\''
0.742635,0.40469,0.379541,0.622618,0.862596,0.793775,0.257886,'\'(-inf-0.980205]\''
0.744368,0.485541,0.361355,0.810629,0.75759,0.676733,0.421353,'\'(0.980205-1.960411]\''
0.753852,0.430022,0.241277,0.810629,0.616009,0.543592,0.666432,'\'(-inf-0.980205]\''
0.770414,0.446587,0.419971,0.647514,0.945404,0.825581,0.391524,'\'(0.980205-1.960411]\''
0.769925,0.511318,0.330624,0.810629,-0.966664,-0.850623,0.889599,'\'(0.980205-1.960411]\''
0.416726,0.446273,0.340176,-0.202173,0.043254,-0.092911,0.169648,'\'(-inf-0.980205]\''
0.453046,0.634218,0.75692,-0.352912,0.574781,0.417917,0.001898,'\'(0.980205-1.960411]\''
0.487542,0.63192,0.454551,-0.00726,-0.111222,-0.266384,0,'\'(0.980205-1.960411]\''
0.470166,0.59321,0.527764,-0.209702,1.251728,1.250113,0,'\'(-inf-0.980205]\''
0.441874,0.632152,0.505545,-0.352912,0.672778,0.505928,0,'\'(0.980205-1.960411]\''
0.476603,0.520976,0.395474,-0.209702,-0.294154,-0.396292,0,'\'(-inf-0.980205]\''
