@relation 'AT: bigdata-change4-normalized - bigdata-change4-normalized-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,60-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R117-precision6-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-33,35-50,52-59-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R60-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-R12-28-weka.filters.unsupervised.attribute.RenameNominalValues-R11-N\'(-inf-0.980205]\':low, \'(0.980205-1.960411]\':medium, \'(1.960411-inf)\':high-I-weka.filters.unsupervised.attribute.RenameNominalValues-R12-N\'(-inf-0.980205]\':low, \'(0.980205-1.960411]\':medium, \'(1.960411-inf)\':high-I'

@attribute '-0.213total input-0.213nani-0.211p_accumulated_ag_inputs_2007-0.211n_livestock_food_demand_2007-0.209n_livestock.waste_2007...' numeric
@attribute -0.241n_human_waste_2007-0.239human_n_demand_2007-0.239p_human_waste_kg_2007-0.237p_human_food_demand_kg_2007-0.227n_fert_urban_2007... numeric
@attribute 0.307lst+0.271lst_yrmean-0.247npp-0.216omws-0.191lat_dd... numeric
@attribute -0.252lat_dd+0.224atmo_pdep_2002+0.215atmo_pdep_2007-0.211p_human_food_demand_kg_2007-0.207p_human_nonfood_demand_kg_2007... numeric
@attribute '0.41 wetlands+0.349pctwdwet2011ws+0.314pcthbwet2011ws-0.29depth+0.225ntl...' numeric
@attribute 0.284ntl-0.254depth+0.249ptl-0.223napi+0.218n_rock_2007... numeric
@attribute '0.536wsarea_km2+0.51 lake_area_ha+0.237depth-0.21runoffws-0.208npp_yrmean...' numeric
@attribute 0.368lake_area_ha+0.346wsarea_km2-0.292sandws-0.255atmo_pdep_2007+0.255npp... numeric
@attribute -0.469fire_yrmean-0.42fire-0.339p_f_fertilizer_2007-0.246p2o5ws+0.208wsarea_km2... numeric
@attribute '0.328napi+0.321precip-0.265n_cbnf_2007+0.25 ptl-0.246bfiws...' numeric
@attribute 0.524n_rock_2007+0.499damdensws+0.257fire-0.24omws+0.196fire_yrmean... numeric
@attribute logchl_A {low,medium,high}

@data
3.019337,-2.840747,-0.722349,3.043612,-0.264368,-0.63194,-0.737344,0.169854,0.701931,0.514106,-1.206417,low
0.242397,-5.892187,1.532324,0.650883,-1.97792,-0.264289,-0.905225,0.700452,1.090357,0.367237,-0.279797,low
-2.312795,-7.904783,5.470352,-1.215398,-1.341026,1.367508,-0.169221,0.695573,0.374073,1.918157,-0.205376,medium
-5.298955,-1.13709,-0.33314,0.051362,2.360142,-1.559572,-1.328092,-0.559243,1.493651,0.560537,2.118005,medium
-1.691026,-8.278951,5.60316,-0.857453,-1.924126,1.918725,-0.646733,0.826123,1.136113,1.138993,2.048015,medium
-5.078908,-0.637577,0.934758,1.230016,-0.512768,-0.434168,-1.15204,0.459553,1.113541,1.617881,-0.640834,high
-2.879925,-5.983625,2.448243,-1.100141,-0.21017,-0.910839,-0.56646,-0.320459,1.107728,0.351626,0.611019,low
-5.58847,-0.302527,-0.758229,0.608733,1.194833,-1.58578,-0.924884,-0.445423,1.239269,0.731123,-0.02401,medium
-1.755921,3.970023,-0.750179,-1.390644,0.53461,2.433418,-0.109077,1.236276,0.1959,-0.210722,-0.202863,medium
0.070975,3.847833,-0.700978,-1.85915,0.545469,3.691517,0.598571,1.354668,-0.43457,0.309841,-0.04763,medium
-1.000159,1.604811,1.422062,-1.607948,0.225028,1.866572,-0.116686,-0.076607,1.360185,0.189755,0.105077,medium
-1.643157,3.412229,-0.839142,-1.447194,1.211176,2.003793,-0.095421,1.163202,0.077657,0.567281,-0.056039,medium
1.624565,3.228559,0.194104,-1.09774,1.214273,2.724776,2.156756,2.529747,-0.984011,-0.019859,0.083955,medium
-0.430381,3.604652,0.183555,-1.547975,1.20822,1.7502,0.063904,0.616807,0.125834,-0.199946,-0.677067,medium
2.11699,2.149844,1.968426,0.354614,0.928293,2.23216,0.232474,-0.28703,0.917896,0.184324,-0.742292,medium
-0.365698,3.702129,0.190862,-0.76392,0.971921,2.271774,-0.509944,0.826024,0.782846,0.992007,-0.208051,high
-1.239688,3.547998,0.33652,-1.269774,1.180642,1.5703,0.068639,0.36398,0.056108,0.437079,-0.220798,medium
-0.6374,3.473756,-0.550117,-1.169222,0.80436,2.888758,-0.058089,1.288936,0.287598,0.567597,-0.066041,low
-0.213589,3.156078,-0.825741,-1.299032,0.490332,1.614945,0.206393,0.49078,0.462015,0.884494,0.235032,low
4.25699,1.568652,0.974236,0.31644,0.372337,3.536063,0.801956,-0.050086,0.17829,1.142267,2.1429,medium
-1.310791,3.520079,0.104862,-1.326686,1.669036,1.329465,-0.106223,-0.150571,0.846313,0.394472,-0.131955,medium
-2.415515,3.471439,-0.502821,-1.056367,-1.332483,1.348927,-0.343252,0.884377,0.798499,0.20125,-0.382649,medium
-1.611406,4.112873,-0.63761,-1.100574,0.447224,1.583188,-0.502906,0.980065,0.609348,0.205162,-0.132084,low
-1.07715,4.113238,-0.172699,-0.936302,0.795445,2.406016,-0.509636,1.422439,0.38034,0.769483,-0.506742,medium
1.297241,3.715596,0.439876,-0.810661,-0.350978,2.995556,-0.219659,1.294463,0.551805,1.817001,-0.941131,medium
-1.292612,3.864364,0.568397,-1.262387,2.013325,1.959385,0.040143,0.266952,0.544471,0.929366,-0.151006,high
-0.921271,3.872132,1.041047,-0.578415,-0.533894,0.400374,0.174785,0.630217,0.297883,-0.755351,-1.456215,low
-1.844118,4.270354,0.681146,-0.376256,0.394678,1.298922,-0.423715,0.435807,0.985403,-0.096743,-0.703151,medium
1.318321,1.462602,0.297396,-1.509245,1.745211,2.18852,0.593525,0.38842,-0.243292,1.688924,-0.297174,low
1.626064,2.847236,0.819113,-0.174635,0.908993,2.349143,0.143695,-0.177292,1.365435,-0.671095,0.201511,medium
0.382073,3.301683,-0.974962,-1.527597,0.338336,2.700529,-0.069532,1.354946,0.185249,1.0985,0.010372,medium
1.506847,2.426004,1.517315,-0.075703,1.271524,3.330366,0.480179,0.469828,0.013645,0.805858,-0.016138,high
-0.146424,2.848176,-0.006675,-0.713166,1.087367,2.645419,0.115936,1.005434,0.217791,1.046563,-0.294574,medium
1.564173,3.08902,0.416085,-0.996661,1.461325,3.571655,0.001624,1.401824,-0.141223,2.030661,0.145384,low
1.768565,2.419587,0.458218,-0.462074,1.588077,2.789969,0.478547,0.725886,-0.745062,0.742353,0.279841,medium
-1.840476,3.358993,0.471506,-1.002326,0.701953,1.209101,-0.243834,0.029194,1.059981,0.004792,-0.252637,low
0.203894,3.249188,-1.438962,-2.145017,1.340824,2.535619,0.245609,0.985368,-0.032675,0.377852,0.537999,medium
3.646997,3.083235,2.62986,-0.076071,0.700363,1.654838,-0.010551,0.108101,0.619953,0.920204,-0.513209,medium
-0.679936,3.595047,0.206309,-0.583847,0.723685,2.658673,0.093711,1.001019,-0.18221,-0.156279,-0.140544,medium
-0.999667,3.349258,-0.434682,-1.315168,1.495933,2.154498,-0.058573,0.804206,0.234966,0.722091,0.192669,medium
1.154163,2.741984,1.197873,0.584152,0.227266,2.228863,-0.173251,0.936811,-0.347038,0.537207,-0.706777,medium
-0.681655,3.502055,-0.417439,-0.563497,0.262577,1.414856,-0.482035,0.641491,0.781408,0.250666,-0.345026,low
3.611915,1.231368,-0.517071,-0.254619,-0.125184,1.91912,0.589896,0.530554,-0.692041,1.933668,-0.279733,low
1.174137,3.471381,0.349844,-1.38089,0.789457,2.670062,-0.288067,1.471287,0.3928,0.519871,-0.493229,low
0.039243,2.821372,-0.935654,-1.316794,0.10172,1.867214,0.273082,0.533898,0.439807,-0.004749,0.239584,low
2.159842,2.603904,0.246421,-1.774024,2.641437,3.448918,0.553395,0.351811,-0.258707,1.257342,0.647654,high
0.788076,2.890475,0.758646,-0.290191,1.51701,2.832826,0.292111,0.671138,-0.091583,0.406192,-0.263935,medium
-0.225252,3.65938,0.344531,-1.423343,1.015918,3.314665,0.439564,1.20875,-0.410698,0.531742,-0.496944,high
0.210105,2.741899,0.610698,-0.446668,1.341744,1.60986,0.279345,-0.064448,0.379405,0.459926,-0.421842,medium
4.398107,1.660443,0.897333,-0.077351,0.923538,3.103139,0.655279,0.042605,-0.090074,1.491631,1.033752,low
-1.45458,3.97074,-0.512868,-1.929756,2.015258,1.571113,-0.060309,0.311887,0.537442,-0.272132,-0.190982,low
-1.223825,4.377224,0.869676,-1.578261,-0.428617,2.346619,-0.808833,1.346734,1.273227,-0.427782,-0.762601,medium
-1.872847,4.607271,2.184771,0.063372,0.81619,-0.58064,1.533555,-0.136328,1.069589,-0.96381,-0.634513,medium
4.054629,1.501748,2.262288,-0.958206,4.599423,1.315949,0.308768,-1.616692,0.592755,0.096462,1.158827,high
-2.092927,4.686648,2.115836,-0.312762,1.41084,-0.296993,0.320301,-1.587048,0.96007,-0.97137,-0.315592,medium
0.873411,2.150493,1.69057,-0.242234,3.144476,0.004054,0.232703,-1.981057,0.960472,-0.797772,0.1808,high
4.133613,1.374797,2.193202,-0.889786,4.273982,0.827388,0.404323,-1.707141,0.450507,-0.141614,0.792671,medium
-2.477422,3.716881,1.264352,0.878406,0.070048,1.286246,-0.869992,1.010707,-0.174665,-2.005302,-0.456554,high
4.350971,2.157845,2.932848,-1.519765,5.202662,1.029785,0.500695,-1.84957,0.574463,-0.187037,1.151258,medium
4.188753,1.792057,2.991596,-0.180758,2.835509,1.189615,0.052367,-1.753008,1.128951,0.107324,0.390067,high
2.494515,1.621372,2.483469,0.165694,1.975703,-0.272636,0.716125,-2.224558,0.804672,-1.033943,-0.376827,medium
-4.390739,4.930966,1.823295,0.910005,0.286489,2.513984,-0.999919,1.625007,0.110184,-0.877842,-0.734858,high
0.994056,3.940122,3.324144,-1.232352,1.564376,-0.710891,-0.349619,-1.475361,1.238968,-2.417994,0.195005,low
2.007719,2.688833,1.915486,-1.320344,3.81295,0.256312,0.017745,-1.339061,0.890322,-0.545371,0.75686,low
3.75697,1.023388,2.457976,0.812496,2.100018,1.509755,0.379594,-2.029322,1.285495,0.229433,0.75535,high
-1.319565,3.857929,1.987713,0.862062,-0.74509,-0.27833,-0.504371,0.163224,0.491215,-1.40744,-0.985501,low
3.417039,1.694539,2.069986,-1.124727,4.675669,1.080777,0.217558,-1.407423,0.643092,-0.049773,0.896277,high
3.927098,1.31797,2.288708,-1.043943,4.735605,1.366042,0.225127,-1.448573,0.575317,0.118854,1.234087,high
3.377029,2.895217,3.309432,-1.640887,4.415224,1.187074,-0.104952,-1.526169,1.143184,-0.249558,0.672978,medium
-2.316306,-1.91605,3.994737,-3.109043,0.656159,2.190794,0.298337,-0.266565,0.420926,-1.846742,-0.383871,high
1.534165,1.211971,2.141171,-0.168243,2.887458,0.399123,-0.462063,-1.067483,0.313977,-1.021695,0.964184,low
4.054516,2.903626,4.1888,-1.234826,4.585419,2.307014,0.03006,-1.662922,1.326717,0.394571,1.38335,high
-3.577933,2.742164,1.660145,-0.167454,-0.125301,2.358155,-0.857164,1.748589,0.089552,-1.150403,-0.853732,high
4.022132,2.131005,3.768522,-0.026085,3.105502,1.745398,-0.22489,-1.719286,1.683893,0.287371,0.861465,high
-0.83116,0.98405,0.774201,-0.027139,-0.235014,0.437976,-0.004439,-0.238024,0.390089,-2.545754,-0.495677,medium
-4.022037,4.073402,1.149261,0.663478,-0.446647,2.316615,-0.845538,1.92885,0.105441,-0.630524,-1.061217,low
1.640529,3.171805,3.2861,-1.044723,1.353327,-1.054813,0.113298,-1.654245,0.812129,-2.692254,-0.15253,medium
1.624658,-2.362248,4.717928,-1.092051,-0.196046,2.208619,0.516443,-1.096338,1.509661,-0.249025,1.357091,medium
-1.744425,1.718488,2.010628,0.0958,0.237729,1.958556,-0.650168,1.550169,-0.463851,-1.202062,-0.465614,high
3.630822,-2.304292,-2.999042,0.685478,0.74884,-0.029759,-0.668669,0.307314,1.042966,0.837077,-0.108145,low
4.780073,-1.940778,-2.870805,0.896236,0.906195,0.947298,-0.679133,0.37467,0.972309,1.223708,0.376276,low
3.063202,-3.070518,-2.563351,0.203561,0.542791,-0.443204,-0.564594,0.409904,1.127341,0.287653,-0.093783,low
3.1326,-2.869306,-3.12145,0.711126,1.333545,-0.106892,-0.434023,0.5069,0.414164,1.027296,-1.143129,low
1.919941,-2.945577,-3.195235,0.00314,2.411467,-0.022722,-0.775558,0.50174,1.002128,0.824732,-1.206274,low
0.158741,-2.354306,-1.840735,-0.516366,2.562323,-0.232139,-1.002332,0.563035,1.19844,0.09911,-0.219767,low
1.24881,-3.409383,-1.581095,-0.63851,0.838467,-0.031484,-1.110042,0.925418,1.371555,0.735051,-0.058923,low
2.92918,-2.117126,-2.907169,1.66442,0.634394,-0.889647,-0.498028,-0.058874,0.604697,0.369785,-1.137254,low
2.442745,-3.120611,-2.052703,-0.120719,1.435297,-0.439896,-0.702577,0.341628,0.889034,0.247891,-0.725695,low
2.490148,-3.47573,-2.768878,0.54628,1.123318,0.420818,-1.069464,0.88441,1.297711,0.323158,0.373044,low
4.444365,-2.611324,-3.208894,0.749918,2.464415,0.347762,-0.335966,-0.18642,0.906778,0.343457,0.503164,low
-1.810288,-3.967016,-1.118514,0.090008,1.545982,1.233788,-0.354106,0.744635,0.798582,-0.977384,-0.821538,medium
1.287666,-4.656738,-0.31129,1.72505,2.684727,1.808905,-0.699124,0.557195,1.030085,-0.205026,0.938813,medium
-1.072972,-6.595666,0.778869,-1.447871,2.520125,-0.436491,-0.559294,0.341307,-0.054463,-0.537039,-0.385428,medium
2.446667,-2.735082,-2.069154,2.92672,2.35821,1.576607,-0.395371,0.367046,0.843714,1.169752,0.665106,low
1.845037,-4.404366,-0.771895,1.135716,2.284462,1.676918,-0.560004,0.55878,1.219449,0.699018,0.858307,high
-0.798378,-9.332319,3.769439,-1.32051,-2.550446,2.919849,-2.275704,1.676758,3.635504,0.735572,7.328735,medium
-7.769215,-3.37988,-1.682798,-3.703091,0.032024,-2.68048,-2.11331,-0.669753,1.734396,2.801608,1.826739,low
-2.141696,-6.261262,0.727586,-1.552571,1.624869,0.801214,-0.270232,0.470278,0.613387,-0.196511,0.161472,low
0.745448,-4.366436,0.317111,0.531449,2.32415,-0.347235,-0.659744,-0.037618,0.791104,-0.310559,-1.01717,low
4.614362,0.718435,1.611928,1.953372,-1.212321,-0.502623,0.223066,-1.156609,0.210389,-1.177439,0.475526,medium
4.062679,2.378359,4.016246,1.942485,0.120888,0.966545,0.201418,-0.334216,-0.123778,-0.095097,1.033903,medium
4.373972,1.44782,2.388718,1.819473,-1.024717,0.914327,0.548812,-1.014044,0.205345,-0.80511,0.873986,low
2.700488,2.603389,3.343363,1.205652,0.35263,-1.155424,1.334879,-0.980305,0.389948,-0.342979,-0.362512,low
4.076758,2.507589,3.206597,1.036294,0.491903,1.497465,0.541067,-0.021084,-0.360137,0.992929,0.400014,medium
4.445486,1.627431,4.05005,1.64375,0.317841,-1.454397,0.223989,-1.891699,0.611528,-2.788644,-0.012783,low
4.244954,1.972829,3.526704,1.517689,0.046322,0.325593,1.01415,-2.155684,0.087823,-1.095278,0.070117,low
-0.695852,1.936742,4.819356,-1.181378,1.243695,-0.851912,-0.940342,-0.754038,1.619527,-2.569531,0.916864,medium
4.241346,2.63426,3.914323,0.728,1.662416,1.325676,0.039856,-0.383985,0.26138,0.51445,0.897982,medium
3.725213,2.061761,3.622242,1.638644,0.474345,0.557748,0.183869,-0.365183,-0.177362,-0.431866,0.371167,low
4.974066,0.032389,-0.464196,1.833893,-2.014219,1.323036,0.066331,-0.57804,0.689919,0.31143,1.968364,low
4.31414,1.263479,2.021269,2.000476,-0.688349,0.750761,0.253183,-0.376687,0.096744,-0.381655,0.453848,low
6.189272,4.31607,3.882467,-1.952537,1.017276,0.427918,-0.793455,0.609507,0.314133,1.144116,-0.787369,medium
4.317814,3.322056,4.260351,-0.199668,1.270932,-1.206904,-0.52631,0.303515,-2.882779,-2.142621,1.384408,low
5.511426,3.912853,4.738064,-1.21974,0.958124,-1.0067,-0.512365,-0.772025,0.830423,-0.55783,-1.365072,low
3.529703,4.004436,3.613529,-0.928915,1.069322,-1.457101,0.802539,0.017429,0.440798,-1.027589,-0.58977,low
4.693722,4.054828,4.01611,-0.791399,0.401609,-1.018654,0.064252,-0.405774,-0.857572,-0.239759,-1.102018,low
2.021729,4.749675,4.552828,-2.818314,2.094297,-1.34078,-1.841042,0.150833,2.040197,-1.612802,0.408234,low
3.965128,1.11568,2.484415,-1.960328,-0.329811,-2.912573,2.068437,2.748721,1.30839,0.106752,-0.764737,low
5.60856,3.740283,4.814576,-0.702695,0.725459,-0.698925,-0.721585,-0.139581,0.376122,-0.675781,-0.95357,medium
6.018713,2.5568,1.629596,-1.361829,0.661009,-0.437105,-0.345469,0.509345,-0.802579,0.222062,-0.517614,low
5.818363,4.040472,4.606613,-1.096755,0.657519,-0.984697,-0.18501,-0.366356,-0.142922,0.030503,-1.854943,low
1.98273,-2.85547,7.588745,-4.78614,-0.782753,-0.991453,-1.356201,0.591284,0.494743,-0.636434,-1.165958,low
5.438692,2.638991,3.430566,-0.074814,0.327508,-0.036583,-0.364054,-0.542071,0.887531,0.078426,0.105313,medium
5.901804,3.204519,2.916719,-1.624297,1.501619,-0.096415,-0.256526,-0.259208,0.040814,0.152,-0.33047,low
6.232966,3.524184,3.619839,-1.710006,1.098006,-1.159669,-0.258423,-0.776305,0.236523,-0.230709,-0.818413,low
-2.459004,-0.562785,-2.60711,1.039579,-1.174608,-0.720919,-0.194729,0.654774,0.795895,-1.272923,-0.655428,low
3.025196,-3.763684,-2.03676,2.138214,0.009051,0.890596,-0.277463,0.59023,0.712629,0.243005,0.444918,low
4.850237,-1.672778,-2.549957,1.087889,-0.440043,0.389222,-0.478716,0.027645,0.82112,1.207482,-1.366885,low
-1.547128,-8.997641,4.364064,-3.038328,-0.893404,1.783741,-1.105952,0.881684,1.984714,1.088317,1.063471,medium
4.552947,-2.334673,-3.306314,0.238157,2.091122,0.472905,-0.357486,0.107964,0.390678,1.024944,-0.572075,medium
4.407766,-1.850436,-2.087216,1.757461,-0.207868,0.392674,-0.53978,0.018953,0.800097,1.117813,-1.156525,low
3.931146,-2.399458,-2.445127,2.267706,-0.400268,1.365803,-0.332611,-0.148268,1.052327,0.787203,-0.079164,low
-1.432075,-4.414663,0.429876,-0.850509,-1.215457,1.319532,-0.481272,0.706628,0.787669,0.678364,0.889905,low
-2.52487,-0.00946,0.13714,2.200209,-0.16137,3.108132,-0.38671,2.221198,0.327233,-1.222035,-1.658506,medium
-6.262296,2.086045,-0.678445,0.812769,0.017495,2.193634,-1.28241,1.634267,1.236771,-0.328701,-0.991272,medium
-3.956299,-0.636325,-0.262592,2.310529,-1.700837,-0.525511,-0.837976,0.279706,0.725006,-0.243848,-0.552933,low
-4.183151,-0.60779,0.314658,1.48483,-1.110239,2.678248,-0.341255,1.736706,0.045114,-1.229518,-0.698152,medium
-5.45928,1.46336,-1.811083,0.612351,-0.638384,1.935266,-0.926717,1.691243,1.134072,-0.006664,-0.344961,high
-4.290769,-0.580716,-0.960199,2.837085,-1.431641,-0.790743,-1.067305,0.085763,1.107588,0.732918,-0.107034,medium
-3.758704,-2.237519,-0.817806,0.030405,0.847857,1.778102,0.094136,0.440466,0.525969,-1.247156,-0.445171,high
-2.607398,-1.295381,-0.598815,1.473032,-0.774613,2.523538,0.212672,0.824979,0.992935,-1.721983,-0.466447,medium
-4.856965,0.808256,-1.492129,1.994542,-1.289228,1.261059,-1.605525,0.90572,2.049283,0.265691,2.738643,medium
-2.021807,-0.852375,-0.396129,3.175811,-1.130908,0.888096,-0.329159,0.729129,0.45055,-1.248802,-1.156731,low
-4.108869,0.788595,-0.984778,2.646598,-1.147498,1.737606,-0.257422,1.310605,0.730282,-2.110486,-1.793294,low
-5.041214,0.479438,-1.02959,1.894804,-0.911519,1.839023,-0.782006,1.424297,0.669173,-0.962087,0.004901,medium
-1.577544,-0.372485,-0.318779,4.062651,-1.017761,1.001819,-0.14999,0.79334,-0.059709,-1.463393,-1.125082,low
-18.093836,-5.011123,3.480884,-10.501108,-6.936002,-4.435539,-2.614099,-0.771657,-0.165284,7.506383,2.26011,medium
-3.555915,-0.692225,-0.503814,1.742975,1.443541,2.641706,0.009309,0.907367,0.406876,-1.236353,-0.568173,high
-0.764424,-7.156675,2.52361,-0.525141,-1.369319,1.922714,0.906895,-0.440234,0.069989,-0.658391,-0.780835,medium
-2.735897,-0.083393,2.683028,1.879332,-0.342267,-0.237165,-0.03296,-0.56228,0.850942,0.064361,-0.440035,medium
-4.194335,3.259473,1.512667,1.440087,0.619594,-0.726328,-0.437161,-0.744802,1.4794,0.148666,-0.457736,medium
0.25116,2.704998,3.217693,1.499645,1.116976,-0.974935,5.444178,2.701617,1.807016,-1.8018,-0.24924,medium
-3.077879,4.350904,3.466222,0.995364,1.151349,-0.912251,0.615128,-1.07755,1.222414,0.436312,-0.307169,medium
-2.879534,4.28912,3.258409,1.07379,0.757879,-1.407764,0.994203,-1.264491,1.159626,0.096836,-0.438892,medium
-1.187494,-0.458496,1.725486,3.043258,0.161586,-0.056033,0.197384,0.551567,0.693539,-2.282234,-0.90256,medium
-3.328417,1.383343,1.728173,3.165243,-0.402445,-1.207329,-0.228957,-0.778193,0.728511,-0.075989,-0.669053,low
0.582669,0.138264,3.455189,3.674772,0.114609,0.751371,0.734778,-0.606094,-0.189973,0.099357,-1.173342,low
-5.086859,3.055328,3.045125,1.264851,0.707613,0.225788,-1.136322,0.258798,1.069205,-0.184624,-0.668947,high
-3.242016,2.957527,2.089111,1.616569,1.048514,0.535227,-0.471894,-0.130612,1.354399,0.263419,-0.740038,low
-4.360551,2.530745,2.596642,2.302812,0.02139,-2.228809,-0.790977,-0.484844,-0.372099,-1.156214,-0.408406,medium
-0.48938,0.568917,2.658388,3.603475,0.088595,0.427115,0.343538,-0.542804,0.37755,0.116957,-0.651289,medium
-3.905407,1.9142,2.399229,2.272525,0.20897,-0.713207,-0.686198,-0.085125,0.376025,0.630361,-0.342336,medium
-2.32276,2.371018,2.519331,2.506531,0.373482,0.159741,-0.743944,0.359619,1.161665,0.442307,-0.781125,medium
-0.36939,0.945453,2.813904,3.467434,1.083937,-0.421985,0.097136,-1.519502,0.777317,-0.914468,-0.200096,low
-1.827216,2.091171,2.8499,3.039774,0.962755,0.816777,-0.421225,0.211054,0.6004,0.730493,-0.988047,medium
-1.889622,1.772793,2.55593,2.888653,0.133514,-0.067633,-0.096778,0.146505,-0.0505,0.289651,-0.891816,medium
-4.141,1.752288,1.980087,2.786711,0.092368,-0.585477,-0.513572,-0.1592,0.275831,0.861894,-0.495127,low
-3.941783,1.944482,1.588869,3.59403,-0.499485,-0.593921,-1.316677,-0.020734,1.676478,0.21729,2.697092,medium
-6.134036,4.060705,2.317021,1.529711,0.883905,0.64362,-1.719709,1.15759,1.083068,1.178983,0.028297,high
-1.106325,-2.134545,4.096249,2.11798,0.010937,0.474949,0.111999,-0.62918,0.939552,-1.406336,0.018095,low
-4.910303,1.365677,0.711958,1.19923,2.162041,-1.430183,-1.162373,-0.448128,1.100643,0.900179,0.743671,medium
-4.498563,2.941914,2.432366,1.842358,1.279777,-0.67463,-0.975519,-1.11015,1.77728,0.174805,0.52341,high
-4.677274,3.800282,2.126439,0.946549,1.117261,0.06402,-0.892813,-0.510777,1.957482,0.745418,0.011822,medium
-7.5475,4.191789,2.063443,2.530764,0.13008,-0.378778,-1.973287,-0.136708,2.301104,0.637863,3.027557,high
1.744945,-0.957691,2.928207,5.60256,0.152621,0.547326,0.472465,-0.391541,-1.154364,-1.237594,1.055943,low
-2.86529,1.896461,2.809331,2.470473,1.757327,0.056811,0.371998,-0.504892,0.048411,-2.259431,-1.175127,low
1.596984,-1.372834,2.746782,4.694873,0.435504,0.95498,0.124133,0.216905,-0.83893,0.278998,-0.274574,medium
-0.286176,5.326265,1.191069,-3.196628,0.755256,-3.786076,-2.276774,0.273736,1.14241,2.159251,-0.480998,low
5.064024,4.497373,3.609516,-2.060484,0.436877,-0.660933,-1.788794,1.666626,0.570812,-0.456748,-1.608558,medium
3.017664,1.609842,-2.174551,-2.407522,-1.901201,-3.843978,-2.575508,0.577058,0.363111,2.639423,0.010745,low
2.446802,0.33046,-0.454366,-1.411168,-0.52901,-0.809579,-2.336051,3.947556,0.474117,0.455984,-1.80788,low
5.996497,2.526289,1.076579,-1.53707,-0.499981,-0.869332,-1.060301,1.191739,0.073458,-0.308946,-0.74399,low
6.513727,-0.26411,-1.43042,0.497672,-2.246677,-2.385068,-2.217122,2.684829,-1.629249,0.356807,-0.745614,low
5.911709,-0.628846,-1.029914,0.09507,-0.839857,-0.517225,-2.827054,3.008245,0.848685,1.057619,0.127505,low
7.281324,0.100958,-1.902639,-0.794776,-2.881184,-2.407819,-1.483783,1.57061,-0.098597,0.24632,-1.003932,low
5.357366,0.253139,-0.309172,0.644013,-1.023037,-1.099248,-1.774086,2.544619,0.101415,1.765098,-1.494671,low
3.722855,4.600945,2.64882,-2.464704,1.797687,0.471867,-1.891939,2.226638,1.28829,0.115633,-0.987091,medium
4.567294,3.863281,2.239386,-1.762094,-0.427298,-1.815749,-1.103414,0.789505,0.029842,-0.055108,-1.820723,low
5.499865,1.123917,1.485219,-0.667703,-1.678422,-1.159169,-1.30553,1.46325,0.173486,-0.205233,-0.955727,low
6.538736,0.171579,0.597584,-0.29415,-0.776244,-3.795325,-3.683412,4.805971,-6.541613,-0.436853,1.799197,low
6.138839,1.43925,0.704031,-0.356508,-1.056371,-0.741617,-1.324003,1.621996,-0.355104,0.471531,-0.32655,medium
6.722624,-0.106317,-1.037953,0.090368,-1.814621,-2.777416,-2.665035,3.099169,-3.644036,-0.07922,0.951213,low
7.015595,0.297292,-1.282621,-1.313651,-2.143712,-2.089836,-1.767261,1.665365,0.059004,0.32335,-1.513044,low
5.955548,-0.877052,-1.323889,-0.734407,-0.746597,-0.963502,-2.135681,2.642176,0.263187,1.201085,-0.371239,low
-0.399218,0.371914,-0.346311,-3.26665,-0.025609,0.626499,-3.144973,4.775743,1.281673,0.843625,0.92384,medium
1.893511,-1.147953,-0.526192,-1.583849,0.664333,0.403678,-3.253026,4.450953,1.910085,0.38464,3.70495,low
6.824748,0.510134,-1.20383,-0.746107,-1.732688,-0.252166,-2.224203,1.84594,0.877943,0.888822,1.068749,low
4.57172,4.060341,3.171872,-1.473875,-0.078981,-1.129452,-1.202839,0.853264,0.310018,-0.950581,-1.310493,low
2.703072,2.116669,1.352357,-0.330483,-0.758734,-2.289371,-2.211809,1.880011,0.52915,0.229232,-1.829394,medium
-0.12253,-7.014769,6.442256,-6.402648,-1.545576,1.724778,-1.321574,1.825848,0.621754,0.513702,0.056056,medium
7.034622,0.558914,-1.389939,-1.281159,-0.988508,-1.263343,-2.325406,2.068641,0.202917,1.199646,-0.703495,low
5.646575,-0.690384,-1.600009,0.697262,-1.496809,-0.570174,-2.046542,1.812314,0.162902,0.371399,-1.070903,low
5.961897,0.092507,-0.927861,0.715088,-2.12605,-2.158802,-2.182447,2.854327,-0.601746,0.660562,-1.659697,low
