@relation 'bigdata-change4-normalized - bigdata-change4-normalized-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,60-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R117-precision6-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-33,35-50,52-59-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R1-2,5-6,9-19,21-30,32,34-38,40-43,45-51,53-59-weka.filters.unsupervised.attribute.RenameNominalValues-R11-N\'(-inf-0.980205]\':low, \'(0.980205-1.960411]\':medium, \'(1.960411-inf)\':high-I'

@attribute lat_dd numeric
@attribute lon_dd numeric
@attribute ntl numeric
@attribute ptl numeric
@attribute atmo_pdep_2002 numeric
@attribute n_human_waste_2007 numeric
@attribute n_livestock.waste_2007 numeric
@attribute p_livestock_waste_2007 numeric
@attribute p_human_waste_kg_2007 numeric
@attribute runoffws numeric
@attribute logchl_A {low,medium,high}

@data
0.396166,0.729889,0.325297,0.241277,0.622618,0.470818,-0.537044,-0.596058,1.800156,0.792134,low
0.427167,0.8005,0.547724,0.524501,0.751006,0.610227,-0.99831,-0.821526,3.470068,0.716887,medium
0.399471,0.79782,0.53586,0.43625,0.751006,0.277279,1.107879,1.729407,0.511729,0.720255,medium
0.438973,0.780034,0.483765,0.452641,0.878125,0.649964,-1.10481,-0.920603,3.428859,0.717228,medium
0.394756,0.772613,0.615144,0.548552,0.622618,0.301447,0.795784,1.504254,0.612119,0.722232,high
0.399058,0.787579,0.427811,0.296805,0.751006,0.521544,-0.168323,0.103824,2.656488,0.7205,low
0.420699,0.809283,0.531313,0.404168,0.751006,0.224108,1.201232,1.90923,0.279855,0.724786,medium
0.873946,0.477038,0.610305,0.687702,-0.371336,0.027112,0.62383,0.256786,-0.524803,0.367612,medium
0.967807,0.448117,0.673033,0.624926,-0.508768,0.030006,-0.058134,-0.426231,-0.517863,0.317774,medium
0.916582,0.435362,0.642641,0.489241,-0.1301,0.179028,0.612875,0.429386,-0.333788,0.288131,medium
0.940173,0.414529,0.658452,0.634659,-0.157907,0.026276,0.795407,0.481129,-0.529917,0.37333,medium
0.958377,0.447938,0.62158,0.657769,-0.508768,0.015212,-0.160973,-0.920603,-0.591376,0.321957,medium
0.97125,0.41575,0.614602,0.490682,-0.815805,0.023136,0.39944,0.101575,-0.538171,0.306267,medium
0.867674,0.443979,0.687068,0.504263,-0.352912,0.028446,-0.238233,-0.920603,-0.572014,0.341639,medium
0.885706,0.437576,0.772246,0.736078,-0.1301,0.006848,0.48934,0.214289,-0.57573,0.383113,high
0.90866,0.439091,0.676181,0.577862,-0.1301,0.039641,0.705815,0.493377,-0.493839,0.302793,medium
0.951076,0.402579,0.63563,0.596162,-0.157907,0.019128,0.453369,0.034811,-0.566137,0.326254,low
0.897633,0.436119,0.632441,0.554797,-0.1301,0.025393,0.598746,0.338791,-0.52907,0.288131,low
0.996064,0.433931,0.61952,0.414916,-0.508768,0,-1.10481,-0.920603,-0.591376,0.341639,medium
0.905991,0.433027,0.61108,0.55992,-0.1301,0.029237,0.814647,0.613806,-0.517679,0.288131,medium
0.90575,0.417887,0.607151,0.460115,-0.157907,0.069404,1.197562,0.971915,-0.427629,0.288131,medium
0.885756,0.439405,0.671626,0.612185,-0.1301,0.012742,0.983841,0.648632,-0.56215,0.383987,low
0.945494,0.42129,0.662919,0.778747,-0.157907,0,0.862791,0.160839,-0.591376,0.298826,medium
0.989662,0.377691,0.68576,0.764329,-0.815805,0,0.320313,-0.422082,-0.591376,0.213627,medium
0.900854,0.42627,0.705017,0.778593,-0.143964,0.025148,0.716321,0.506323,-0.528111,0.288131,high
0.896533,0.395931,0.576376,0.376103,-0.3159,0.035374,0.609166,0.382269,-0.49564,0.402539,low
0.870698,0.441258,0.65512,0.647157,-0.23902,0.008036,1.146149,0.548276,-0.578542,0.341639,medium
0.952798,0.410475,0.669709,0.54005,-0.157907,0.077528,0.262727,-0.450152,-0.356995,0.223527,low
0.916832,0.433622,0.596785,0.493515,-0.1301,0,0.854958,-0.920603,-0.591376,0.288131,medium
0.996903,0.421383,0.670733,0.537086,-0.815805,0.012466,0.458601,-0.124446,-0.559068,0.340433,medium
0.91631,0.444952,0.762296,0.830346,-0.1301,0.012659,-0.588038,-0.778386,-0.558375,0.361615,high
0.925337,0.421999,0.687068,0.633718,-0.157907,0.02163,0.302836,-0.099326,-0.534004,0.293628,medium
0.972314,0.391654,0.741258,0.965858,-0.815805,0.003858,-0.31078,-0.510762,-0.581641,0.326254,low
0.920775,0.442025,0.702298,0.693176,-0.1301,0.004661,-0.559272,-0.752365,-0.587409,0.361615,medium
0.920908,0.432916,0.637024,0.424836,-0.1301,0.049602,1.001935,0.65567,-0.4518,0.288131,low
0.981016,0.430231,0.635742,0.489241,-0.508768,0.023292,0.40097,-0.122452,-0.560323,0.341639,medium
0.893439,0.358786,0.635461,0.54671,-0.573399,0,-0.474156,-0.686201,-0.591376,0.349202,medium
0.91938,0.444036,0.695453,0.659713,-0.1301,0.008779,0.241021,-0.177586,-0.591376,0.361615,medium
0.930738,0.4148,0.707816,0.655397,-0.157907,0.016599,0.628703,0.298175,-0.552674,0.37333,medium
0.922151,0.440207,0.671545,0.653386,-0.1301,0.00311,-0.40245,-0.561398,-0.584335,0.361615,medium
0.88716,0.44143,0.62838,0.478682,-0.1301,0.006104,0.655769,0.3943,-0.57827,0.38371,low
0.998642,0.431835,0.556371,0.419971,-0.508768,0.014566,-0.620894,-0.743685,-0.578437,0.419386,low
0.982034,0.36511,0.581454,0.456432,-0.8567,0.006213,-0.16304,-0.407772,-0.578183,0.32635,low
0.957282,0.402246,0.567769,0.398438,-0.465226,0.028411,0.411621,-0.050103,-0.547439,0.326254,low
0.98086,0.443119,0.733757,0.669376,-0.508768,0.026724,-0.739407,-0.769587,-0.543539,0.317774,high
0.916985,0.442385,0.694143,0.636981,-0.1301,0.003937,-0.363033,-0.563954,-0.582446,0.361308,medium
0.988406,0.392101,0.753793,0.735222,-0.641882,0.010566,0.134865,-0.167517,-0.56708,0.29795,high
0.923873,0.431763,0.632499,0.493515,-0.1301,0.022022,0.279915,-0.089097,-0.5335,0.288131,medium
0.995263,0.429286,0.630987,0.473878,-0.508768,0,-1.10481,-0.920603,-0.591376,0.341639,low
0.950358,0.424085,0.663225,0.442644,-0.157907,0.015146,0.848046,0.446738,-0.591376,0.289588,low
0.986006,0.375589,0.719869,0.454551,-0.8567,0.042546,0.818138,0.245444,-0.473205,0.326254,medium
0.610634,0.441255,0.553207,0.605896,0.114609,0.010638,0.805451,0.658283,-0.564402,0.231803,medium
0.718399,0.418633,0.786801,0.711463,-0.076014,0,-1.10481,-0.920603,-0.591376,0.555696,high
0.623666,0.416668,0.568185,0.650516,-0.089722,0.003664,0.975562,0.808425,-0.583672,0.217604,medium
0.68487,0.452267,0.653605,0.616033,0.006856,0.002202,-0.030301,-0.219727,-0.586199,0.525535,high
0.717178,0.4197,0.704509,0.698426,-0.076014,0.00742,-1.10481,-0.920603,-0.581912,0.555723,medium
0.653063,0.483995,0.63273,0.552158,-0.014565,0,0.751146,0.477377,-0.591376,0.595414,high
0.685887,0.385016,0.725879,0.636057,-0.017058,0,-1.10481,-0.920603,-0.591376,0.433863,medium
0.714905,0.417647,0.762738,0.750213,-0.076014,0,-1.10481,-0.920603,-0.591376,0.524079,high
0.65315,0.415422,0.526418,0.438417,-0.071356,0.04812,-0.55808,-0.667316,-0.478047,0.317774,medium
0.622197,0.489319,0.718558,0.844439,0.210739,0.019488,1.099004,0.974297,-0.571272,0.493963,high
0.693264,0.367528,0.542609,0.548552,0.077195,0.043863,0.333194,-0.066001,-0.469213,0.433863,low
0.73546,0.393383,0.63273,0.537086,-0.076014,0.00388,-0.143254,-0.439084,-0.581591,0.555696,low
0.706836,0.442019,0.751119,0.631815,-0.01754,0,-1.10481,-0.920603,-0.591376,0.517343,high
0.665568,0.448073,0.440457,0.618181,0.031016,0.015343,0.776815,0.590249,-0.554801,0.492633,low
0.717732,0.420175,0.796621,0.674638,-0.076014,0.004656,-0.729564,-0.920603,-0.582546,0.555696,high
0.719508,0.419811,0.80429,0.699847,-0.076014,0.036477,-1.10481,-0.920603,-0.591376,0.555696,high
0.696018,0.386505,0.87562,0.72793,-0.046358,0.006249,-0.757817,-0.750822,-0.575843,0.538026,medium
0.66837,0.490205,0.643897,0.609364,-0.014565,0.29393,0.275018,-0.728195,0.598964,0.595414,high
0.699945,0.453965,0.638017,0.500337,-0.01754,0.07473,-0.154649,-0.287718,-0.366238,0.517343,low
0.691812,0.387341,0.994394,0.967499,-0.017058,0,-1.10481,-0.920603,-0.591376,0.433863,high
0.633158,0.483872,0.699918,0.783708,0.210739,0.185006,0.826477,0.557656,-0.038683,0.59473,high
0.7105,0.407266,0.842544,0.819865,-0.076014,0,-1.10481,-0.920603,-0.591376,0.524079,high
0.655551,0.492431,0.521453,0.409653,-0.014565,0.21795,0.362782,-0.258821,-0.591376,0.595414,medium
0.615259,0.484118,0.657904,0.754723,0.210739,0.082824,1.024964,0.896614,-0.378025,0.488171,low
0.692255,0.368085,0.508853,0.478682,0.077195,0.068566,0.024564,-0.284055,-0.396498,0.433863,medium
0.639312,0.434202,0.550439,0.510552,0.018336,0.465119,-1.10481,-0.920603,0.93207,0.334187,medium
0.641267,0.483711,0.714857,0.654194,0.210739,0.185431,0.310883,-0.034678,-0.03125,0.594248,high
0.775302,0.932288,0.35056,0.31482,-0.098067,0.061561,-0.792673,-0.802918,-0.493526,0.806776,low
0.819099,0.931572,0.45819,0.303094,-0.235448,0,-1.10481,-0.920603,-0.591376,0.792872,low
0.762223,0.925014,0.34114,0.161482,-0.098067,0.190319,-0.726732,-0.766982,-0.068021,0.770009,low
0.745016,0.914986,0.398548,0.290193,-0.098067,0.082359,-0.861157,-0.821678,-0.440013,0.773635,low
0.727141,0.914699,0.465296,0.340176,-0.098067,0.154828,-0.428445,-0.582166,-0.301572,0.787992,low
0.736416,0.929788,0.474433,0.290193,-0.098067,0.221436,0.200188,-0.26224,-0.047875,0.779582,low
0.754835,0.929651,0.416858,0.340176,-0.098067,0.306891,-0.32566,-0.588168,0.453891,0.769383,low
0.738361,0.915205,0.334379,0.178694,-0.098067,0,-0.604557,-0.69309,-0.591376,0.772505,low
0.755585,0.934154,0.405149,0.250829,-0.098067,0.19114,-0.663172,-0.743002,-0.084392,0.78267,low
0.727411,0.917595,0.360617,0.268042,-0.098067,0.196832,-0.178116,-0.830897,-0.23565,0.784848,low
0.774056,0.931849,0.409192,0.241277,-0.098067,0,-1.10481,-0.920603,-0.591376,0.806776,low
0.649375,0.868018,0.504681,0.414916,0.853643,0.341196,-0.086164,-0.44921,0.936867,0.782711,medium
0.648362,0.872303,0.541292,0.564038,0.853643,0.427666,-1.10481,-0.920603,-0.591376,0.752248,medium
0.606611,0.871726,0.461253,0.386152,0.418247,0.482789,-0.678215,-0.755855,2.3012,0.771398,medium
0.65774,0.874543,0.468427,0.241277,-0.05507,0,-1.10481,-0.920603,-0.589223,0.773278,low
0.652827,0.876428,0.562327,0.487785,-0.05507,0.330063,-1.10481,-0.920603,-0.080121,0.752248,high
0.662303,0.872597,0.478026,0.414916,-0.05507,0.733547,-1.10481,-0.920603,3.311076,0.774231,medium
0.601312,0.867963,0.532324,0.325568,-0.109575,0.536534,-0.620504,5.288649,1.458353,0.771996,low
0.642785,0.868009,0.520976,0.382889,0.853643,0.48306,-0.330492,-0.494561,2.568394,0.771976,low
0.582032,0.868122,0.434666,0.178694,-0.109575,0.299666,-0.93907,-0.861086,0.656001,0.760421,low
0.432233,0.325897,0.374161,0.353296,1.009596,0,-1.07597,-0.909193,-0.591376,0.564942,medium
0.42281,0.339349,0.594768,0.472236,1.009596,0,-1.10481,-0.920603,-0.591376,0.37333,medium
0.472414,0.339478,0.575312,0.330624,1.172717,0,-1.10481,-0.920603,-0.591376,0.35531,low
0.40504,0.368191,0.487071,0.325568,0.113972,0.006149,-0.430458,-0.561271,-0.575939,0.310665,low
0.469621,0.355337,0.584804,0.612741,0.185976,0.006751,-1.10481,-0.920603,-0.574225,0.352101,medium
0.468193,0.287814,0.337812,0.283224,0.777986,0,-1.10481,-0.920603,-0.591376,0.67846,low
0.432494,0.273402,0.431831,0.55908,0.856893,0,-1.10481,-0.920603,-0.591376,0.252914,low
0.464393,0.286958,0.555093,0.564847,0.777986,0.323542,0.485414,0.088391,0.650329,0.631004,medium
0.441011,0.345067,0.607296,0.625933,0.185976,0,-1.10481,-0.920603,-0.591376,0.378794,medium
0.418805,0.337655,0.50796,0.602932,1.009596,0.028656,-1.10481,-0.920603,-0.579614,0.329327,low
0.459317,0.334601,0.393067,0.275856,1.172717,0,-1.10481,-0.920603,-0.591376,0.566602,low
0.471395,0.308283,0.510619,0.431805,1.172717,0,-1.10481,-0.920603,-0.591376,0.631004,low
0.692056,0.094963,0.568496,0.694655,-2.056979,0.00011,-1.10481,-0.920603,-0.591104,0.366917,medium
0.516599,0.180494,0.513898,0.54671,-0.094362,0.001171,-0.787912,-0.784098,-0.588735,0.139122,low
0.53798,0.165695,0.477554,0.340176,-1.9769,0,-0.984935,-0.871975,-0.591376,0.24972,low
0.638277,0.110482,0.500919,0.534053,-0.933092,0.011298,-0.37295,-0.540606,-0.56263,0.432119,low
0.661041,0.141259,0.458472,0.620817,-2.163474,0.000251,-0.788237,-0.783042,-0.590787,0.361588,low
0.585379,0.102894,0.503753,0.575659,-1.402848,0.106623,0.651364,-0.162283,-0.245448,0.554422,low
0.609939,0.088127,0.507059,0.481788,-1.402848,0.211605,-0.66501,-0.719002,0.264877,0.71376,low
0.679152,0.108713,0.488151,0.515371,-2.056979,0,-1.10481,-0.920603,-0.591376,0.451312,medium
0.684569,0.15516,0.500919,0.398438,-2.163474,0,-1.10481,-0.920603,-0.591376,0.571053,low
0.658874,0.083846,0.447213,0.612185,-2.056979,0,-1.10481,-0.920603,-0.591376,0.288131,low
0.587889,0.084516,0.572755,0.545779,-1.402848,0.618505,-1.10481,-0.920603,3.614198,0.694477,low
0.574766,0.130019,0.388903,0.303094,-2.02278,0,-1.10481,-0.920603,-0.591376,0.450854,medium
0.66016,0.152195,0.543521,0.557384,-2.163474,0.003011,-1.10481,-0.920603,-0.583805,0.475222,low
0.681827,0.102574,0.46556,0.489241,-2.056979,0,-1.10481,-0.920603,-0.591376,0.302985,low
0.716936,0.826838,0.395092,0.219743,1.124632,0.192108,1.052518,0.790224,-0.072651,0.734142,low
0.696141,0.890631,0.321443,0.118111,0.021121,0.204652,-1.10481,-0.920603,-0.345992,0.792872,low
0.798953,0.87533,0.409192,0.259722,-0.479313,0,-1.10481,-0.920603,-0.591376,0.765352,low
0.666349,0.887418,0.521928,0.533026,-0.05507,0.822132,-0.673449,-0.920603,4.14798,0.72482,medium
0.814548,0.880532,0.482641,0.335489,-0.479313,0.011308,-1.10481,-0.920603,-0.571906,0.781102,medium
0.775903,0.888033,0.437429,0.230959,0.021121,0,-1.10481,-0.920603,-0.591376,0.791391,low
0.749349,0.873141,0.468427,0.241277,0.021121,0,-1.10481,-0.920603,-0.591376,0.808226,low
0.709349,0.826347,0.482867,0.365203,1.124632,0,1.2754,-0.920603,3.950916,0.720255,low
0.623902,0.723918,0.592962,0.564847,0.768447,0.288877,0.558602,-0.830216,-0.457848,0.704747,medium
0.624134,0.701618,0.644934,0.729287,0.623934,0.210512,1.389791,1.601321,-0.012785,0.709476,medium
0.609625,0.759538,0.447835,0.283224,0.905047,0.248032,1.141733,1.017499,0.124826,0.738403,low
0.655378,0.729673,0.584357,0.489241,1.601985,0.335026,0.537087,0.268515,0.64982,0.709852,medium
0.629504,0.709284,0.59574,0.54671,0.623934,0.219385,1.283003,1.495344,0.021091,0.710014,high
0.598104,0.750682,0.473944,0.309091,1.098209,0.165557,1.210752,1.378497,-0.093522,0.759446,medium
0.654027,0.753781,0.635236,0.537086,1.601985,0.389202,0.593763,0.160924,0.852547,0.761613,high
0.661913,0.724599,0.490279,0.335489,1.037065,0.386341,0.247365,-0.584109,0.009195,0.703557,medium
0.641046,0.758019,0.625156,0.568813,0.905047,0.204903,1.623502,1.300589,-0.591376,0.728292,medium
0.592759,0.734117,0.402837,0.207458,1.098209,0.18338,0.30369,-0.049379,-0.163001,0.730756,low
0.638575,0.718359,0.353528,0.141612,0.623934,0.165201,0.537728,0.244975,-0.433089,0.703557,low
0.593117,0.696288,0.604649,0.516548,1.621454,0.236029,0.974268,0.765891,-0.093355,0.715168,medium
0.566688,0.73034,0.389959,0.193877,1.098209,0.062037,0.177854,-0.254824,-0.468675,0.711299,low
0.615588,0.702923,0.598529,0.641505,0.623934,0.203134,1.437434,8.623447,8.71873,0.710222,medium
0.65634,0.740907,0.672833,0.584256,1.601985,0.236569,0.547643,-0.149932,0.157397,0.716545,high
0.653946,0.750277,0.543521,0.392441,1.601985,0.628217,-1.10481,-0.920603,2.34723,0.728292,medium
0.38767,0.486077,0.582005,0.412311,0.963785,0.246,0.71462,0.317572,0.389775,0.61644,medium
0.398278,0.455346,0.644468,0.537086,0.98183,0.049578,1.377976,1.324341,-0.45741,0.505778,medium
0.439903,0.490927,0.59163,0.511774,0.502018,0.068343,0.818632,-0.920592,-0.591179,0.473117,medium
0.411486,0.469363,0.573449,0.66389,0.566798,0.037474,1.123997,1.157477,-0.491127,0.298317,medium
0.438334,0.453328,0.558656,0.461918,0.566798,0.028046,1.119566,1.162819,-0.517258,0.269036,medium
0.422601,0.517477,0.509563,0.141612,1.149384,0.240659,1.405937,-0.920603,-0.589132,0.72336,medium
0.412525,0.493165,0.498403,0.141612,1.186006,0.075788,1.151069,0.867923,-0.411901,0.642156,low
0.464115,0.491285,0.521294,0.353296,0.977603,0.111259,-0.638706,-0.67974,-0.272846,0.695074,low
0.412769,0.463302,0.692383,0.709379,0.98183,0.163453,1.440639,1.16328,-0.015872,0.514518,high
0.397304,0.444994,0.620876,0.587675,0.98183,0.090482,0.939506,0.692061,-0.323986,0.488922,low
0.358484,0.478193,0.58016,0.283224,0.963785,0.073099,1.483141,1.284292,-0.379655,0.614099,medium
0.469245,0.497754,0.514745,0.353296,0.977603,0.081047,0.022031,-0.401173,-0.386471,0.679229,medium
0.433023,0.483369,0.571454,0.527764,1.083984,0.127392,1.211463,1.049057,-0.179952,0.626301,medium
0.362365,0.457849,0.567352,0.454551,0.417575,0.063575,0.86062,0.439016,-0.496032,0.591689,medium
0.37787,0.467709,0.54672,0.141612,0.963785,0.01732,0.145687,-0.245469,-0.591376,0.614099,low
0.45023,0.484248,0.648034,0.550367,0.977603,0.040703,0.45619,0.159741,-0.548352,0.617977,medium
0.473961,0.49679,0.556371,0.487785,0.865577,0.062448,0.50084,0.28574,-0.416664,0.678576,medium
0.407681,0.499814,0.615617,0.557384,1.186006,0.104251,1.266885,1.080345,-0.373324,0.642156,low
0.375329,0.48723,0.589941,0.361355,0.963785,0,1.533041,1.044247,-0.591376,0.716545,medium
0.450656,0.476379,0.774678,0.899797,0.977603,0.082374,1.875647,1.644913,-0.460892,0.617977,high
0.356005,0.491303,0.538881,0.178694,0.963785,0.392733,0.709405,-0.920603,0.845006,0.676414,low
0.409519,0.516224,0.616955,0.586318,1.209431,0.117454,1.431086,1.743557,-0.279532,0.755033,medium
0.374142,0.466319,0.676954,0.599899,0.963785,0.051278,1.579857,1.274641,-0.553967,0.614099,high
0.409169,0.441302,0.675011,0.777824,0.98183,0.082467,1.570475,1.433667,-0.419325,0.504392,medium
0.397443,0.492196,0.687593,0.657377,1.186006,0,2.409683,2.276141,-0.591376,0.642156,high
0.396464,0.516199,0.479198,0.141612,1.232638,0,-1.10481,-0.920603,-0.591376,0.755033,low
0.462472,0.481227,0.544169,0.325568,0.977603,0.095346,0.899412,0.044109,-0.414061,0.482392,low
0.388677,0.509943,0.536138,0.296805,0.963785,0.091916,-1.10481,-0.920603,-0.462265,0.733471,medium
0.728943,0.107758,0.542739,0.659327,-1.641315,0,0.851957,2.097991,-0.589494,0.645747,low
0.756858,0.090932,0.581913,0.698996,-1.641315,0.000076,-0.026999,-0.913019,-0.591376,0.639002,medium
0.78292,0.05032,0.289847,0.450702,-1.40897,0.053154,-1.10481,1.721088,-0.494902,0.862118,low
0.786486,0.02362,0.377743,0.361355,-2.01872,0.226913,-0.349602,-0.493923,0.078879,0.829608,low
0.812158,0.114586,0.425554,0.412311,-0.989751,0.006598,-0.912544,-0.834004,-0.580168,0.634403,low
0.796094,0.04505,0.114383,0.444706,-1.152792,0,-1.10481,-0.920603,-0.591376,0.874276,low
0.766368,0.007894,0.369829,0.290193,-1.952177,0.062055,-1.10481,-0.920603,-0.529004,0.896637,low
0.770647,0.045082,0.176764,0.207458,-1.694506,0.012184,-1.10481,-0.920603,-0.570479,0.852543,low
0.755235,0.02383,0.382906,0.309091,-1.952177,0.024699,-1.10481,-0.920603,-0.547468,0.841848,low
0.735208,0.100622,0.659179,0.648848,-1.641315,0,0.74052,-0.920603,-0.584606,0.631004,medium
0.779416,0.112805,0.446273,0.534053,-1.562414,0,-0.342727,-0.483214,-0.591376,0.54501,low
0.702042,0.03526,0.392556,0.330624,-1.694506,0.124666,-1.043344,-0.898156,-0.319156,0.629878,low
0.799881,0.049299,0.380067,0.386152,-1.152792,0.087709,-1.10481,-0.920603,-0.495916,0.861658,low
0.700828,0.037512,0.380641,0.379541,-1.694506,0.00114,-1.10481,-0.920603,-0.591376,0.56757,medium
0.818807,0.049083,0.338653,0.335489,-1.152792,0,-1.10481,-0.920603,-0.591376,0.883724,low
0.763445,0.046135,0.367919,0.320306,-1.694506,0.047267,-1.10481,-0.920603,-0.515119,0.860409,low
0.776065,0.008459,0.36856,0.303094,-1.952177,0.097212,-1.10481,-0.920603,-0.420209,0.88391,low
0.806383,0.022459,0.510444,0.592314,-2.087089,0.417331,0.593221,0.014835,0.970555,0.828966,medium
0.764768,0.023572,0.361301,0.303094,-1.952177,0.319217,1.090498,-0.920603,0.27412,0.822921,low
0.772149,0.04569,0.428553,0.283224,-1.694506,0,-1.10481,-0.920603,-0.591376,0.852492,low
0.798254,0.120823,0.501872,0.64106,-0.989751,0.007039,-0.635053,-0.67802,-0.579413,0.791281,low
0.713069,0.032435,0.464499,0.419971,-1.694506,0.041262,0.110633,-0.233169,-0.526968,0.7937,medium
0.850737,0.036037,0.687068,0.585634,-0.639166,0.799598,-1.10481,-0.920603,4.472369,0.791577,medium
0.774178,0.04742,0.407861,0.353296,-1.694506,0,-1.10481,-0.920603,-0.591376,0.861658,low
0.827679,0.041219,0.389959,0.207458,-0.639166,0,-1.10481,-0.920603,-0.591376,0.884435,low
0.780911,0.033931,0.193695,0.330624,-1.40897,0,-1.063397,-0.904505,-0.591376,0.852595,low
0.816403,0.049571,0.289847,0.118111,-1.152792,0,-1.10481,-0.920603,-0.591376,0.710222,low
0.623612,0.810109,0.587359,0.330624,1.234103,0.1042,0.995426,0.823267,-0.369236,0.746073,low
0.612757,0.849257,0.642377,0.481788,0.646865,0.304342,1.537923,1.19921,0.156037,0.765027,medium
0.68188,0.861947,0.544169,0.372571,0.21975,0.138459,0.447345,-0.443631,-0.254056,0.756526,medium
0.693908,0.848939,0.410071,0.230959,0.21975,0,0.379314,-0.204885,-0.591376,0.774231,low
0.64548,0.853604,0.498403,0.178694,0.442441,0.335453,-0.17905,-0.350787,0.670862,0.804058,low
0.61494,0.793694,0.557519,0.392441,1.883036,0.211012,0.947267,0.491058,0.009763,0.787813,low
0.614554,0.867782,0.490279,0.275856,0.853643,0.503143,-1.10481,-0.920603,1.658211,0.774231,medium
0.666533,0.841915,0.418491,0.219743,0.21975,0.248251,-1.10481,-0.920603,-0.069431,0.772533,medium
0.683315,0.852165,0.537518,0.472236,0.21975,0,0.607328,0.175877,-0.591376,0.758732,medium
0.66183,0.783182,0.528967,0.376103,0.757886,0.099914,1.320679,0.982353,-0.407334,0.791907,medium
0.678691,0.771883,0.433612,0.250829,1.601985,0.214467,0.594211,0.206063,-0.011054,0.792481,low
0.67905,0.854708,0.418491,0.141612,0.21975,0.337973,0.701269,-0.049381,0.655976,0.76236,low
0.651493,0.768607,0.458753,0.283224,1.277783,0.348012,-1.10481,-0.920603,0.820586,0.730451,medium
0.648164,0.861439,0.534741,0.422426,0.646865,0.39165,0.383989,-0.920603,1.628919,0.782711,medium
0.663809,0.855807,0.430022,0.259722,0.21975,0.612374,-1.10481,-0.920603,1.816635,0.774016,low
0.614776,0.795077,0.522872,0.141612,1.883036,0.19921,0.918346,0.624613,-0.050949,0.787948,low
0.676104,0.925544,0.440457,0.290193,0.412848,0.49108,-0.010224,-0.370589,1.631238,0.793365,low
0.694714,0.923518,0.423637,0.303094,0.170453,0.324506,-0.410037,-0.574566,0.61551,0.798653,low
0.69042,0.922025,0.431111,0.303094,0.412848,0.300845,-0.512012,-0.667522,0.510031,0.798505,low
0.68248,0.922875,0.426688,0.275856,0.412848,0.328916,-0.507148,-0.658224,0.594271,0.793307,low
0.673992,0.923654,0.519532,0.376103,0.412848,0,-1.10481,-0.920603,-0.591376,0.798799,medium
0.685321,0.926131,0.505234,0.325568,0.412848,0.771767,-1.10481,-0.920603,3.704052,0.793056,low
0.68811,0.923375,0.502816,0.409653,0.412848,0.336468,-0.174675,-0.467406,0.571348,0.793433,medium
0.671161,0.924962,0.50615,0.34907,0.412848,0.501911,-1.10481,-0.920603,1.983785,0.798799,medium
0.303997,0.777471,0.5346,0.401335,-0.523769,0,-1.10481,-0.920603,-0.591376,0.707673,medium
0.392406,0.73026,0.241321,0.31482,0.622618,0.009647,-0.912319,-0.72727,-0.591376,0.729565,low
0.361643,0.746496,0.58237,0.461918,0.499405,0,-1.10481,-0.920603,-0.591376,0.72811,medium
0.346057,0.761035,0.542609,0.442644,0.659867,0.558299,-1.10481,-0.920603,2.420167,0.750961,medium
0.394486,0.742635,0.40469,0.379541,0.622618,0.270259,0.480212,0.789459,0.509114,0.77847,low
0.327508,0.744368,0.485541,0.361355,0.810629,0.257326,0.475174,0.673415,0.355415,0.751823,medium
0.332068,0.753852,0.430022,0.241277,0.810629,0.131947,0.050144,0.507335,-0.402741,0.728263,low
0.322629,0.770414,0.446587,0.419971,0.647514,0.276835,0.378053,0.912829,0.697147,0.761686,medium
0.299923,0.769925,0.511318,0.330624,0.810629,0,-1.10481,-0.920603,-0.591376,0.704693,medium
0.810667,0.416726,0.446273,0.340176,-0.202173,0.013223,0.1811,-0.048063,-0.563143,0.512251,low
0.849412,0.453046,0.634218,0.75692,-0.352912,0.022875,0.764698,0.507424,-0.53458,0.325602,medium
0.820739,0.487542,0.63192,0.454551,-0.00726,0.025303,0.177542,-0.175592,-0.540607,0.512234,medium
0.834251,0.470166,0.59321,0.527764,-0.209702,0,1.806301,1.227101,-0.591376,0.407286,low
0.863312,0.441874,0.632152,0.505545,-0.352912,0.005411,0.84796,0.621515,-0.581311,0.341639,medium
0.845272,0.476603,0.520976,0.395474,-0.209702,0.027671,-0.061211,-0.35954,-0.52985,0.407286,low
0.772314,0.367685,0.538065,0.386152,0.397509,0.051694,-0.001775,-0.214737,-0.454615,0.427705,medium
0.859756,0.435181,0.564494,0.434047,-0.352912,0.050052,0.172717,-0.140471,-0.480187,0.341639,medium
0.796739,0.479137,0.65144,0.712235,-0.00726,0.100233,1.451767,1.248938,-0.402929,0.370156,medium
