@relation 'bigdata-change4-normalized - bigdata-change4-normalized-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,60-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R117-precision6-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-33,35-50,52-59-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute nani numeric
@attribute wetlands numeric
@attribute lat_dd numeric
@attribute lon_dd numeric
@attribute wsarea_km2 numeric
@attribute lake_area_ha numeric
@attribute ntl numeric
@attribute ptl numeric
@attribute snow_yrmean numeric
@attribute fire numeric
@attribute fire_yrmean numeric
@attribute lst numeric
@attribute lst_yrmean numeric
@attribute npp numeric
@attribute npp_yrmean numeric
@attribute precip numeric
@attribute precip_yrmean numeric
@attribute tmean numeric
@attribute tmean_yrmean numeric
@attribute atmo_pdep_2002 numeric
@attribute atmo_pdep_2007 numeric
@attribute tot_ndep_2000 numeric
@attribute tot_ndep_2007 numeric
@attribute tot_sdep_2000 numeric
@attribute tot_sdep_2007 numeric
@attribute n_cbnf_2007 numeric
@attribute n_crop_n_rem_2007 numeric
@attribute n_fert_farm_2007 numeric
@attribute n_fert_urban_2007 numeric
@attribute human_n_demand_2007 numeric
@attribute n_human_waste_2007 numeric
@attribute n_livestock_food_demand_2007 numeric
@attribute n_livestock.waste_2007 numeric
@attribute n_livestock_n_content_2007 numeric
@attribute n_rock_2007 numeric
@attribute p_crop_removal_2007 numeric
@attribute p_f_fertilizer_2007 numeric
@attribute p_livestock_demand_2007 numeric
@attribute p_livestock_waste_2007 numeric
@attribute p_livestock_production_2007 numeric
@attribute p_nf_fertilizer_2007 numeric
@attribute p_human_food_demand_kg_2007 numeric
@attribute p_human_nonfood_demand_kg_2007 numeric
@attribute p_human_waste_kg_2007 numeric
@attribute p_accumulated_ag_inputs_2007 numeric
@attribute napi numeric
@attribute 'total input' numeric
@attribute legacy numeric
@attribute damdensws numeric
@attribute pctwdwet2011ws numeric
@attribute pcthbwet2011ws numeric
@attribute runoffws numeric
@attribute clayws numeric
@attribute sandws numeric
@attribute omws numeric
@attribute bfiws numeric
@attribute agkffactws numeric
@attribute p2o5ws numeric
@attribute depth numeric
@attribute logchl_A {'\'(-inf-0.980205]\'','\'(0.980205-1.960411]\'','\'(1.960411-inf)\''}

@data
0.13129,0,0.610397,0.243868,-0.094968,-0.13248,0.57599,0.825532,0.734976,-0.156255,1.542142,-0.691056,-0.02702,0.753457,0.230646,0.636352,-1.180619,-1.569743,-0.523143,0.976684,0.613648,0.482289,0.441621,0.256546,0.193426,-0.867303,-1.086036,-1.055057,0.001252,0.001644,0.001292,0,-1.10481,-0.961101,0.45842,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.426985,-0.549914,-0.504494,-0.589202,-0.180103,-0.836197,-0.983589,-0.185524,-0.341681,0,-0.771855,0.494586,0.624258,0.715121,0.195771,0.922358,0.000555,-0.090273,0.569946,'\'(0.980205-1.960411]\''
0.765052,0.006562,0.638909,0.220898,-0.096402,-0.132436,0.616822,0.616033,0.315862,-0.156255,-0.316241,0.806178,0.870431,0.773661,0.299392,0.522198,-1.829186,-0.035645,0.601057,0.964262,0.87877,0.581263,0.648113,0.328964,0.244096,-0.791758,-1.003819,-0.860611,0.750468,0.712797,0.700287,0.012347,-1.054225,-0.947035,0.566264,-0.877114,0,-0.966664,-0.920603,-0.850623,2.993429,4.558325,2.871541,3.830982,-0.50233,2.141911,-0.199239,-0.055428,-0.341681,0,-0.730176,0.707673,0.737343,0.471443,0.093143,0.89463,0.004068,0.167192,0.147093,'\'(0.980205-1.960411]\''
0.145194,0.235677,0.645573,0.258075,-0.095363,-0.131645,0.429657,0.427201,0.889812,-0.156255,-0.316241,-2.621979,-2.22825,0.840455,0.424003,0.57745,-1.391094,-2.704408,-1.385806,0.355029,-0.272846,0.328588,0.330058,0.152298,0.135733,-0.867303,-1.086036,-1.055057,0.00566,0.015467,0.012292,0,-1.10481,-0.961101,0.324745,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.420586,-0.528764,-0.497692,-0.570283,-1.297934,-0.823501,-0.982342,-1.176753,-0.099335,0.245179,-0.737042,0.58287,0.621228,0.745512,0.101703,0.849405,0,-0.410141,0.46949,'\'(0.980205-1.960411]\''
0.129773,0.268614,0.637165,0.256197,-0.096877,-0.126284,0.493192,0.398438,0.92099,-0.156255,-0.316241,-2.239747,-1.837328,0.819186,0.364895,0.644853,-0.452961,-3.955152,-2.743436,0.355029,-0.272846,0.455252,0.455656,0.228686,0.195107,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.398577,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,0.276538,0.281709,-0.771855,0.667812,0.50515,0.839977,0.093133,0.889073,0,-0.382328,0.182159,'\'(-inf-0.980205]\''
0.527504,0.309078,0.48973,0.813874,-0.095749,-0.130293,0.547348,0.553923,0.093367,-0.156255,1.238587,0.816179,0.632576,0.765019,0.64316,0.745846,0.597538,1.348873,0.958782,0.56921,0.145479,0.718765,0.654356,0.601105,0.3098,0.418598,0.602463,0.613163,0.059225,0.185686,0.163516,0.508851,1.135222,1.148801,0.268511,0.317245,0.00008,1.50882,1.486859,1.639765,-0.13074,-0.208034,-0.388251,-0.284588,0.993979,1.21789,1.005471,1.317814,0.252599,0.313943,-0.543094,0.715514,0.838762,0.671498,0.045867,0.726589,0.248243,-0.777878,0.261739,'\'(0.980205-1.960411]\''
0.359499,0.154218,0.48232,0.818357,-0.096838,-0.129607,0.570849,0.460115,0.095823,-0.156255,-0.316241,0.432416,0.624963,0.732584,0.714591,0.819675,0.549352,1.355686,0.992099,0.56921,0.145479,0.749956,0.669019,0.618069,0.330701,0.590061,0.447474,0.204828,0.034755,0.115907,0.098556,0.240058,-0.111172,-0.278683,0.304697,-0.088702,0.000161,-0.323774,-0.376143,-0.435967,-0.377962,-0.414896,-0.460195,-0.4686,0.636303,-0.838104,-0.592084,0.865817,-0.341681,0.161737,-0.771855,0.719589,0.795926,0.745615,0.07284,0.714608,0.082596,-0.758559,0.442692,'\'(0.980205-1.960411]\''
0.759121,0.120204,0.562704,0.823589,-0.097151,-0.132651,0.452393,0.325568,0,-0.156255,-0.316241,0.72551,0.71482,0.788487,0.723936,0.680563,0.71221,1.116095,0.797429,0.56921,0.145479,0.851071,0.787215,0.684055,0.353309,-0.471459,-0.435406,-0.587873,0.87301,0.688145,0.674609,0.12072,-0.610834,-0.73109,0.195166,-0.877114,0,-0.966664,-0.920603,-0.850623,6.755203,3.979698,2.317945,3.337607,0.131478,2.18753,0.800382,-1.176753,1.999795,0.126064,-0.771855,0.731365,0.592086,0.640567,0.084859,0.600188,0.049942,-0.299195,0.487096,'\'(0.980205-1.960411]\''
0.412186,0,0.474526,0.738828,-0.096544,-0.130187,0.373553,0.296805,0.164814,-0.156255,-0.193326,-0.33511,0.339148,0.902662,0.75411,0.819901,0.894706,0.517556,0.561573,0.729712,0.238421,0.75027,0.684241,0.680664,0.401262,-0.602168,-0.073764,-0.401995,0.026117,0.119456,0.101776,0.416533,0.73134,0.464092,0.46278,-0.408136,0.000034,0.372495,0.278026,0.237416,-0.362013,-0.311991,-0.425036,-0.376953,0.395287,0.167284,-0.062195,0.398693,0.296715,0,-0.771855,0.756169,0.717384,0.61348,0.091289,0.690736,0.080985,0.171025,0.467071,'\'(-inf-0.980205]\''
0.451322,0.533656,0.530105,0.817767,-0.093,-0.131979,0.49401,0.477101,0.095823,-0.156255,-0.172525,0.345429,0.466989,0.825244,0.722019,0.623165,0.739744,1.24594,0.897769,0.56921,0.145479,0.740446,0.661204,0.622524,0.331285,0.642626,0.460712,0.448924,0.147882,0.19445,0.171889,0.222755,-0.162412,-0.424367,0.329716,0.114099,0.00003,-0.421583,-0.475554,-0.492974,-0.09036,-0.089105,-0.344577,-0.179172,0.653203,-0.838104,-0.62094,0.661651,-0.233497,0.549275,-0.199672,0.714578,0.764574,0.477409,0.071319,0.718927,0.137008,-0.007446,0.339577,'\'(0.980205-1.960411]\''
0.449311,0.501803,0.490142,0.832549,-0.09679,-0.131603,0.527625,0.448734,0.190365,-0.156255,-0.316241,-0.162161,0.499968,0.868576,0.669797,0.803338,1.185914,0.992563,1.075241,0.56921,0.145479,0.761061,0.708311,0.659428,0.394256,0.143127,0.018849,0.022989,0.223627,0.289775,0.26522,0.135439,-0.546315,-0.696728,0.314392,-0.384462,0.000133,-0.677756,-0.69671,-0.670797,-0.305764,-0.362605,-0.442486,-0.422003,0.518232,-0.838104,-0.812325,0.326203,0.159639,0.515819,-0.262805,0.795241,0.686495,0.783904,0.062157,0.786486,0.031518,-0.010881,0.274391,'\'(0.980205-1.960411]\''
0.506861,0.203873,0.486313,0.801127,-0.095931,-0.129608,0.418896,0.442644,0.154675,0.87743,0.100277,0.028431,0.646353,0.868217,0.652871,0.70272,0.667732,0.313734,0.930115,0.496936,0.093764,0.688501,0.633095,0.593522,0.319186,0.322172,0.504082,0.494837,0.067859,0.195713,0.173099,0.4764,0.98638,0.928995,0.270881,0.141649,0.000073,1.232313,1.180928,1.274537,-0.0851,-0.144588,-0.365163,-0.228318,0.908126,0.966487,0.737522,1.212381,0.169803,0.16568,-0.226242,0.715652,0.848876,0.635032,0.039679,0.769843,0.18423,-0.307413,0.346448,'\'(0.980205-1.960411]\''
0.722948,0,0.492356,0.778475,-0.097219,-0.133605,0.492367,0.446736,0.144062,-0.156255,0.131952,0.121069,0.668931,0.940206,0.682103,0.728918,0.738866,0.210908,0.883319,0.496936,0.093764,0.771305,0.683724,0.623883,0.391577,-0.37773,0.195812,0.240177,0.534063,0.653524,0.638572,0.452046,0.899689,0.658801,0.538825,0.013266,0.004153,0.786706,0.71949,0.682291,2.807557,3.031011,1.493249,2.526751,0.739675,1.701608,0.609292,1.05722,-0.341681,0,-0.771855,0.716887,0.93409,0.474565,0.056823,0.796136,0.062601,-1.416081,0.171383,'\'(-inf-0.980205]\''
0.617785,0.465418,0.547364,0.823307,-0.096259,-0.128927,0.455619,0.296805,0,1.236112,0.463723,0.475357,0.556124,0.777498,0.692224,0.635343,0.836701,1.250369,0.856131,0.56921,0.145479,0.792336,0.728166,0.655662,0.352689,-0.308026,-0.367022,-0.34436,0.570517,0.526408,0.506638,0.067749,-0.833421,-0.848138,0.288229,-0.560308,0.000029,-0.814001,-0.803156,-0.761952,3.111678,2.109308,0.805829,1.735502,0.277732,1.114299,-0.128333,0.260376,-0.341681,0.484992,-0.622413,0.730916,0.754554,0.691443,0.054189,0.551822,0.045029,-0.31281,0.574534,'\'(-inf-0.980205]\''
0.537808,0.500316,0.485811,0.823287,-0.09685,-0.133201,0.498599,0.522278,0,-0.156255,-0.226568,0.643507,0.696025,0.735893,0.628744,0.835055,0.994985,1.413002,1.038681,0.56921,0.145479,0.846336,0.808872,0.653291,0.363471,0.16946,0.045668,-0.098857,0.337436,0.4387,0.416219,0.099387,-0.71592,-0.751292,0.36227,-0.370653,0.000101,-0.843697,-0.82464,-0.782337,1.07817,1.104155,0.195341,0.866453,0.44383,0.191042,-0.614281,0.567032,-0.341681,0.524708,-0.771855,0.719995,0.657919,0.798717,0.066695,0.739315,0.028223,-0.459236,0.383735,'\'(0.980205-1.960411]\''
0.697079,0.54875,0.464022,0.83616,-0.097155,-0.133418,0.448762,0.325568,0,-0.156255,-0.316241,-0.065956,0.73082,0.853565,0.687294,0.864463,1.024204,0.944658,1.112637,0.623026,0.193647,0.80879,0.732888,0.652355,0.392389,1.475943,1.17176,1.362904,0.361224,0.55778,0.539124,0.251547,-0.032411,-0.317019,0.314056,1.126496,0.010239,0.041641,-0.065292,-0.068707,1.332957,2.260716,0.910516,1.865781,1.394578,-0.838104,-0.099417,1.405878,-0.341681,0.571643,-0.512033,0.715514,0.761074,0.715939,0.136394,0.667379,0.253447,0.075656,0.255603,'\'(-inf-0.980205]\''
0.553542,0,0.51953,0.804566,-0.097222,-0.133785,0.453282,0.372571,0.090884,-0.156255,-0.316241,-0.065956,0.546136,0.955086,0.784883,0.646355,0.948663,0.256855,0.866154,0.496936,0.093764,0.721988,0.662613,0.601715,0.327701,0.325003,0.678294,0.259096,0.178609,0.395705,0.372206,0.529902,1.280494,1.062998,0.65581,0.608472,0.010698,1.230915,1.194438,1.243071,-0.42969,-0.552344,-0.505273,-0.591376,0.814676,0.444657,0.739951,1.122857,-0.341681,0,-0.771855,0.737,0.757876,0.436652,0.06751,0.743892,0.297948,-0.356017,0.386672,'\'(0.980205-1.960411]\''
0.428959,0.087107,0.474285,0.778439,-0.097182,-0.133677,0.376562,0.379541,0.163004,-0.156255,-0.316241,-0.514251,0.611069,0.925823,0.706751,0.737478,0.69675,0.121815,0.839989,0.878125,0.486004,0.73857,0.645017,0.617162,0.399402,-0.552069,-0.092975,-0.058849,0.050331,0.182838,0.160804,0.363862,0.484935,0.185715,0.44405,-0.290299,0.000912,0.335441,0.248391,0.18443,-0.155252,-0.085381,-0.343179,-0.175877,0.529476,0.148002,-0.065665,0.587001,-0.341681,0.091354,-0.771855,0.716887,0.853164,0.641037,0.035114,0.78122,0.054756,-0.675702,0.426213,'\'(0.980205-1.960411]\''
0.696893,0.545227,0.549563,0.817794,-0.097194,-0.133667,0.685511,0.691377,0,-0.156255,-0.316241,0.432416,0.568912,0.804213,0.595177,0.67539,0.598061,1.270808,0.858504,0.56921,0.145479,0.733956,0.700282,0.614736,0.346726,1.132394,1.242695,1.342544,0.362509,0.460205,0.43832,0.664171,1.911252,1.986948,0.311361,1.013938,0.008784,1.462571,1.455379,1.537321,0.79743,1.001541,0.141234,0.777237,1.342881,0.863098,1.021792,1.601902,-0.341681,0.55767,-0.01467,0.732873,0.675452,0.578676,0.114868,0.603069,0.471691,0.778441,0.239725,'\'(1.960411-inf)\''
0.468067,0.556611,0.489903,0.836169,-0.097119,-0.128326,0.610447,0.533026,0.199831,-0.156255,-0.316241,0.121069,0.52027,0.725753,0.661737,0.859893,1.051181,1.315062,1.070795,0.56921,0.145479,0.822242,0.768095,0.685459,0.408624,-0.867303,-1.086036,-1.055057,0.362278,0.352239,0.328012,0,-1.10481,-0.961101,0.36348,-0.877114,0,-0.966664,-0.920603,-0.850623,0.317164,0.14778,-0.252379,0.030042,0.156668,-0.253184,-0.831924,-1.176753,-0.341681,0.573562,-0.158783,0.716545,0.833137,0.542816,0.57931,0.798859,0.002173,4.429159,0.282947,'\'(0.980205-1.960411]\''
0.455257,0.400681,0.509779,0.830587,-0.097042,-0.132066,0.537929,0.500337,0,-0.156255,-0.316241,0.410813,0.541846,0.778757,0.781447,0.67858,1.01848,1.456904,1.079325,0.56921,0.145479,0.759885,0.662313,0.654524,0.356648,0.7002,0.515352,0.624203,0.066293,0.130508,0.111867,0.145747,-0.500076,-0.673338,0.377548,0.161647,0.00083,-0.712956,-0.723932,-0.696044,-0.382662,-0.452962,-0.472904,-0.502564,0.764444,-0.838104,-0.843008,0.744458,-0.341681,0.412181,-0.500882,0.714873,0.570459,0.834442,0.079778,0.806045,0.041186,0.055019,0.393767,'\'(0.980205-1.960411]\''
0.908107,0.501102,0.473382,0.844204,-0.09723,-0.133401,0.638346,0.520017,0.007331,-0.156255,-0.316241,0.560134,1.057048,0.842154,0.703835,0.832425,0.941461,1.02795,1.161088,0.623026,0.193647,0.603822,0.625831,0.697234,0.457758,-0.867303,-1.086036,-1.055057,0.979968,0.881812,0.876585,0,-1.10481,-0.961101,0.50019,-0.877114,0,-0.966664,-0.920603,-0.850623,6.63861,5.731349,4.087789,4.829342,-1.297934,2.760027,0.768672,-1.176753,-0.341681,0,2.410705,0.723209,0.429794,0.890314,0.011459,0.743892,0,-0.34783,0.192191,'\'(1.960411-inf)\''
0.51049,0.069634,0.462757,0.770399,-0.095351,-0.127568,0.483765,0.340176,0.106559,-0.156255,-0.316241,-0.921228,0.306349,0.95277,0.762623,0.736394,1.214996,-0.361816,0.580944,0.530997,0.095562,0.834659,0.7482,0.696914,0.470213,0.004081,0.527437,0.45496,0.107528,0.177605,0.155832,0.519133,1.203706,1.12535,0.322371,0.321131,0.000125,1.019758,0.987834,0.927782,-0.169777,-0.151115,-0.367561,-0.234099,0.912826,0.557519,0.56396,1.234221,0.0164,0.073029,-0.771855,0.737461,0.610053,0.559929,0.092482,0.828214,0.286676,-0.614709,0.725474,'\'(-inf-0.980205]\''
0.323447,0,0.544934,0.795132,-0.097074,-0.133452,0.496428,0.389335,0.007331,-0.156255,-0.316241,0.212026,0.346895,0.883613,0.633038,0.779408,0.34574,0.664359,0.461561,0.496936,0.093764,0.810058,0.712699,0.668802,0.368381,-0.570064,-0.397859,-0.498124,0.018346,0.065124,0.053666,0.275429,0.022007,-0.048912,0.507818,-0.537996,0.000094,0.472958,0.411231,0.28854,-0.366837,-0.434256,-0.466691,-0.485868,0.543795,0.37382,0.050685,0.627957,0.965801,0,-0.771855,0.706594,0.592559,0.70201,0.116447,0.735364,0.033427,0.262192,0.429662,'\'(0.980205-1.960411]\''
0.404957,0.282431,0.483723,0.820369,-0.094956,-0.129484,0.539556,0.478682,0.060189,1.776875,0.353871,-0.065956,0.667569,0.861246,0.680798,0.771779,0.571475,0.91171,1.030617,0.56921,0.145479,0.74253,0.663355,0.615523,0.32777,0.841674,0.676206,0.442372,0.038291,0.127158,0.108799,0.310206,0.206827,0.033572,0.28373,0.339249,0.000056,0.063769,-0.007176,-0.109434,-0.365128,-0.399751,-0.455098,-0.455103,0.828164,-0.838104,-0.299421,0.960938,-0.044405,0.295148,-0.748886,0.71941,0.790911,0.749497,0.073064,0.721664,0.128563,-0.719124,0.299302,'\'(0.980205-1.960411]\''
0.499821,0.295887,0.520326,0.808927,-0.096962,-0.132323,0.473944,0.442644,0.088373,3.98235,-0.169887,-0.065956,0.537545,0.856682,0.69732,0.781304,0.821845,0.688162,0.84529,0.496936,0.093764,0.722057,0.67291,0.607056,0.336135,0.430939,0.379378,0.351681,0.234339,0.330862,0.306414,0.288249,0.1315,-0.154321,0.361321,-0.016446,0.000298,-0.173334,-0.238343,-0.31231,0.227102,0.294545,-0.191671,0.159203,0.509049,-0.553809,-0.3998,0.731523,0.458909,0.310313,-0.771855,0.71708,0.758611,0.441961,0.068015,0.737672,0.092191,-0.377207,0.388119,'\'(0.980205-1.960411]\''
0.217842,0.35926,0.801914,0.919774,-0.096645,-0.123581,0.414781,0.290193,0.66625,-0.156255,-0.316241,-1.093775,-0.974003,1,0.749708,0.737739,0.461051,-1.01699,-0.512625,-0.235448,-0.827525,0.512422,0.45347,0.470806,0.274909,-0.867303,-1.086036,-1.055057,0.023202,0.094872,0.079681,0,-1.10481,-0.961101,0.442799,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.397027,-0.385319,-0.450215,-0.442236,-1.297934,-0.73917,-0.977742,-0.250801,-0.341681,0.360229,-0.344466,0.793764,0.300955,0.735019,0.159787,0.75859,0,-0.546019,0.625049,'\'(-inf-0.980205]\''
0.536268,0.266905,0.813832,0.912427,-0.09646,-0.12343,0.410071,0.259722,0.718584,-0.156255,-0.316241,-1.553153,-1.155131,1,0.727949,0.747344,0.806311,-1.061361,-0.59145,-0.235448,-0.827525,0.631114,0.585799,0.528822,0.316587,-0.867303,-1.086036,-1.055057,0.060954,0.102208,0.086221,0.557549,1.370781,1.43984,0.102179,-0.877114,0.000079,1.037792,1.043487,0.872354,-0.395629,-0.348587,-0.437677,-0.409519,0.816222,1.12678,0.600742,0.996653,-0.341681,0.276292,-0.699846,0.784102,0.332422,0.732114,0.334161,0.743892,0.153563,-0.671746,0.581629,'\'(-inf-0.980205]\''
0.452367,0.404933,0.811835,0.892792,0.651253,13.381816,0.444688,0.303094,0.603163,-0.141048,-0.309946,-0.771632,-0.759425,0.963047,0.698722,0.739766,0.664127,0.039397,-0.177856,-0.222842,-0.797665,0.644009,0.574519,0.548017,0.316713,-0.864007,-1.070623,-1.049059,0.034962,0.148475,0.128465,0.429414,0.763658,0.656316,0.262364,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.429566,-0.551321,-0.504273,-0.590003,-1.297934,-0.83731,-0.98409,-1.172011,-0.262027,0.393199,0.058392,0.781125,0.502796,0.719273,0.293714,0.774458,0.138019,0.077006,0.761577,'\'(-inf-0.980205]\''
0.133744,0.04065,0.777678,0.898172,-0.097171,-0.128746,0.428553,0.207458,0.514313,-0.156255,-0.316241,-0.781863,-0.718635,0.989557,0.747589,0.65641,0.751423,-0.013331,-0.152432,0.021121,-0.53783,0.642396,0.56117,0.553998,0.307357,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.49897,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.341681,0.042632,-0.771855,0.77988,0.29217,0.746355,0.122208,0.772612,0,-0.618664,0.646756,'\'(-inf-0.980205]\''
0.135131,0.575382,0.816372,0.919996,-0.097189,-0.132728,0.435363,0.303094,0.71984,-0.156255,-0.316241,-1.302909,-1.166365,0.99421,0.736677,0.738502,0.804442,-0.421421,-0.695741,-0.235448,-0.827525,0.57443,0.530396,0.521227,0.313685,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.526503,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.341681,0.603434,-0.771855,0.793971,0.288076,0.774045,0.166229,0.76963,0,-0.525013,0.407625,'\'(-inf-0.980205]\''
0.532751,0.468871,0.727749,0.90195,-0.097178,-0.132552,0.469196,0.296805,0.640464,-0.156255,-0.316241,-0.837142,-0.580962,0.935553,0.754872,0.672908,1.298828,-0.034559,-0.204183,-0.098067,-0.658583,0.816005,0.658836,0.694966,0.368515,-0.372602,0.319753,0.69593,0.103455,0.249631,0.225472,0.426063,0.760675,0.584698,0.542943,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.305621,-0.004036,-0.312276,-0.103928,0.652141,-0.488484,-0.959765,-1.176753,-0.341681,0.49173,-0.771855,0.824354,0.30344,0.729496,0.199426,0.744071,0.073087,-0.499438,0.278732,'\'(-inf-0.980205]\''
0.14773,0.691077,0.801114,0.912492,-0.097219,-0.133124,0.469196,0.357389,0.690474,-0.156255,-0.316241,-1.364299,-1.094214,0.97099,0.737856,0.746572,0.839852,-0.43674,-0.730594,-0.235448,-0.827525,0.612265,0.550335,0.535158,0.329862,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.610696,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,0.864384,-0.838104,-0.984115,-1.176753,-0.341681,0.724769,-0.771855,0.788184,0.324734,0.768442,0.234802,0.755849,0.029683,-0.428203,0.54094,'\'(-inf-0.980205]\''
0.183784,0.604463,0.926906,0.058037,-0.097036,-0.132015,0.61171,0.580743,0.893921,-0.156255,-0.316241,-1.42646,-2.202669,0.990901,0.647112,0.129654,1.307648,-0.835919,-0.775284,-0.271111,-0.678934,0.289442,0.272165,0.354552,0.184356,-0.867303,-1.086036,-1.055057,0.003767,0.061103,0.050216,0,-1.10481,-0.961101,0.309683,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.426335,-0.497904,-0.487663,-0.542697,-1.297934,-0.808274,-0.983461,-1.176753,-0.341681,0.610771,0.515722,0.76718,0.494952,0.733576,0.124333,0.859721,0,0.454923,0.210391,'\'(-inf-0.980205]\''
0.599487,0.308508,0.91858,0.03579,-0.095375,-0.078344,0.424791,0.207458,0.402639,12.239721,1.800936,0.028431,-0.231156,0.943833,0.745269,0,0.563877,-0.443244,0.080438,-0.271111,-0.678934,0.514101,0.594264,0.3314,0.148136,-0.768923,-0.790586,-0.712871,0.256828,0.515525,0.495383,0.319114,0.235721,0.116572,0.178339,-0.836506,0.000002,-0.132183,-0.22084,-0.243052,-0.004633,2.346912,0.971585,1.939894,-0.117673,1.143258,-0.420852,-0.180641,-0.341681,0.283736,-0.073081,0.883526,0.361091,0.844561,0.291481,0.873186,0.008162,-0.525626,0.694777,'\'(-inf-0.980205]\''
0.251209,0.157131,0.916698,0.092424,7.016228,0.190323,0.510268,0.504263,0.822072,1.003252,0.259744,-1.471334,-1.334513,0.870266,0.548303,0.26337,0.12203,-1.606503,-0.726733,-1.01336,-1.687208,0.212615,0.290004,0.150115,0.111948,-0.48072,-0.260437,-0.329119,0.017962,0.044459,0.036114,0.159232,-0.455785,-0.599113,0.143453,-0.468118,0,-0.548367,-0.582731,-0.590119,-0.406247,-0.478219,-0.462992,-0.513046,-0.023203,-0.838104,-0.749831,-0.190463,-0.323195,0.109823,-0.267959,0.722518,0.501629,0.71753,0.128291,0.910564,0.080225,-0.315018,0.520255,'\'(0.980205-1.960411]\''
0.574206,0.509053,0.891369,0.038678,-0.096989,-0.123345,0.55843,0.424836,0.490685,-0.156255,-0.316241,-1.749408,-0.899454,1,0.74216,0.557041,1.442398,-0.818577,-0.00183,-0.271111,-0.678934,0.294187,0.294147,0.380196,0.192769,-0.72004,0.251978,0.211519,0.014409,0.094352,0.079219,0.620497,1.67225,1.846959,0.224873,-0.176467,0.000157,1.200399,1.187782,1.148611,-0.415539,-0.440281,-0.468684,-0.491244,0.350878,1.062516,0.727999,0.612286,-0.341681,0.39261,1.65039,0.900082,0.831599,0.456955,0.252703,0.791442,0.090923,0.848234,0.43868,'\'(0.980205-1.960411]\''
0.644427,0.327281,0.852984,0.038426,-0.091712,-0.12117,0.569832,0.46718,0.064436,-0.156255,-0.316241,-0.781863,-0.08753,1,0.725545,0.521382,1.376273,-0.593135,0.20525,-0.639166,-1.083151,0.442393,0.464312,0.307525,0.191207,-0.743455,0.258984,0.769261,0.68569,0.431337,0.408664,0.461475,0.949102,0.689706,0.156346,0.032773,0.000052,0.761257,0.68575,0.665175,1.709668,1.395953,0.357441,1.119586,0.888581,1.070482,0.462983,1.128898,-0.258583,0.329957,-0.460153,0.92008,0.785316,0.528,0.15887,0.758299,0.192504,0.476542,0.65453,'\'(0.980205-1.960411]\''
0.294237,0.333993,0.963696,0.12736,-0.094418,-0.11877,0.41394,0.382889,0.816518,-0.156255,-0.294793,-0.527303,-1.016091,0.92304,0.594285,0.595111,-0.033725,-0.15264,-0.511541,-1.286377,-1.877545,0.210676,0.264868,0.121855,0.091073,-0.867303,-1.086036,-1.055057,0.051964,0.1809,0.15896,0,-1.10481,-0.961101,0.325742,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.375355,-0.170146,-0.374523,-0.25097,-1.297934,-0.60747,-0.973498,-1.176753,-0.260169,0.205056,0.826906,0.631717,0.32036,0.792633,0.16562,0.953821,0,-0.589073,0.654913,'\'(-inf-0.980205]\''
