LAT_DD,LON_DD,WSAREA_km2,lake_AREA_HA,NTL,PTL,SNOW_YrMean,FIRE,FIRE_YrMean,LST,LST_YrMean,NPP,NPP_YrMean,Precip,Precip_YrMean,Tmean,Tmean_YrMean,Atmo_Pdep_2002,Atmo_Pdep_2007,Tot_Ndep_2000,Tot_Ndep_2007,Tot_Sdep_2000,Tot_Sdep_2007,N_CBNF_2007,N_Crop_N_Rem_2007,N_Fert_Farm_2007,N_Fert_Urban_2007,Human_N_Demand_2007,N_Human_Waste_2007,N_Livestock_Food_Demand_2007,N_Livestock.Waste_2007,N_Livestock_N_Content_2007,N_Rock_2007,nani,P_Crop_removal_2007,P_f_fertilizer_2007,P_livestock_demand_2007,P_livestock_Waste_2007,P_livestock_production_2007,P_nf_fertilizer_2007,P_human_food_demand_kg_2007,P_human_nonfood_demand_kg_2007,P_human_waste_kg_2007,P_Accumulated_ag_inputs_2007,NAPI,Total Input,Legacy,DamDensWs,PctWdWet2011Ws,PctHbWet2011Ws,wetlands,RunoffWs,ClayWs,SandWs,OmWs,BFIWs,AgKffactWs,P2O5Ws,Depth,logchl_A,lat_dd,lon_dd,wsarea_km2,lake_area_ha,ntl,ptl,snow_yrmean,fire,fire_yrmean,lst,lst_yrmean,npp,npp_yrmean,precip,precip_yrmean,tmean,tmean_yrmean,atmo_pdep_2002,atmo_pdep_2007,tot_ndep_2000,tot_ndep_2007,tot_sdep_2000,tot_sdep_2007,n_cbnf_2007,n_crop_n_rem_2007,n_fert_farm_2007,n_fert_urban_2007,human_n_demand_2007,n_human_waste_2007,n_livestock_food_demand_2007,n_livestock.waste_2007,n_livestock_n_content_2007,n_rock_2007,p_crop_removal_2007,p_f_fertilizer_2007,p_livestock_demand_2007,p_livestock_waste_2007,p_livestock_production_2007,p_nf_fertilizer_2007,p_human_food_demand_kg_2007,p_human_nonfood_demand_kg_2007,p_human_waste_kg_2007,p_accumulated_ag_inputs_2007,napi,total input,legacy,damdensws,pctwdwet2011ws,pcthbwet2011ws,runoffws,clayws,sandws,omws,bfiws,agkffactws,p2o5ws,depth
44.879069,-68.226499,25.730587,103.948657,2.448706,0.954243,1.256727,0.041393,0.041393,1.308993,1.032229,0.713266,0.558068,1.780893,2.031797,1.197694,0.84546,0.795288,0.781518,0.841163,0.76628,0.882976,0.838234,0,0,0,0,0,0,0,0,0,0.184781,0.1293946051,0,0,0,0,0,0,0,0,0,0,0,0.881374,0,0,0.577004,0.19274,0.3204104547,2.881385,0.848604,1.664859,0.416549,1.704698,0.000242,0.022909,0.462398,0.599883,0.820789267,0.9822073863,-0.09632753878,-0.120837513,0.4224706525,0.1938768544,0.6571520155,-0.156254776,-0.3162411584,-1.816576198,-1.056200176,0.9402057901,0.7639360671,0.6666620498,0.8716393652,-1.439877372,-0.8177057782,-0.7917254957,-1.234555838,0.4722505829,0.4539489632,0.4823984812,0.4715820494,-0.8673031116,-1.086036462,-1.055057433,0,0,0,0,-1.104809537,-0.9611005299,0.1388337432,-0.8771139859,0,-0.9666635079,-0.9206029358,-0.8506230455,-0.4296904683,-0.5523441956,-0.5052730143,-0.5913755086,-1.297934405,-0.8381044685,-0.9841149146,-1.17675306,-0.3416808224,0.3044175588,-0.1560545934,0.808893528,0.2897887573,0.7703988302,0.2233666758,0.7813661,0.001598034813,-1.33178289,0.4896249195
32.762308,-94.60523,2291.594458,7062.474313,2.930949,1.633468,0.035696,0.131832,0.088756,1.488718,1.384667,0.255557,0.392058,1.922233,2.069126,1.47567,1.28162,1.098349,1.134644,1.105368,1.075016,1.035995,0.968233,0.06068,0.998607,0.815888,0.076286,0.411245,0.339484,1.415354,1.285256,0.888529,0.36334,0.5040670792,0.41407,0.323528,1.399145,1.19555,1.016285,0.012568,0.065452,0.051954,0.099318,2.577374,3.369735,3.516781,6.493889,0.010673,0.957295,0.301892,0.5045260091,2.444462,1.460815,1.587861,0.20708,1.415993,0.03635,0.053918,1.004321,1.454387,0.2920471108,0.5228702312,-0.01656900849,0.7551843818,0.544426239,0.3954741993,0.01866570731,1.288360986,0.8622271211,0.2519170767,0.9951640749,0.7710513167,0.5536011352,0.7195714689,1.031685701,1.519351698,1.256135992,0.9487161119,1.305704789,0.7298906562,0.7910669244,0.5815815861,0.5536503636,-0.7699417609,0.2594964015,0.09943410361,0.04541563227,0.142447325,0.1228716772,0.5464683039,1.2820842,1.514739499,0.2955461003,0.1297537264,0.2088456387,2.266713287,2.32332276,2.740479578,-0.3178323001,-0.2304046708,-0.1865925515,-0.1771279404,0.8741982337,2.179691968,1.820893884,1.226935461,-0.1804845875,0.5050526633,0.1926837633,0.6852337186,0.7362146072,0.7127204383,0.101243624,0.5234062971,0.2400353945,-0.3808867384,0.6710659535
37.671005,-81.070008,46.909366,37.389844,2.421604,1.041393,0.216227,0.041393,0.041393,1.377687,1.20409,0.803339,0.522665,2.112102,2.005579,1.311595,1.064513,1.070743,1.092261,1.167892,1.064202,1.356934,1.242279,0.202645,0.936662,0.676944,0.080034,0.556801,0.470722,0.964189,0.882926,0.410176,0.515191,0.3853869484,0.368008,0.238033,0.598473,0.455415,0.324974,0.012611,0.103185,0.082615,0.153406,2.367144,1.329547,1.99635,5.748998,0.026838,0,0,0,2.785588,1.378019,1.416125,0.218693,1.623249,0.051926,0.057123,0.819544,0.627366,0.50624916,0.7585612645,-0.09558204462,-0.1292167273,0.4156167628,0.2197434062,0.1130667272,-0.156254776,-0.3162411584,-1.025962333,-0.05588377552,0.9734938637,0.7190804103,0.7906473037,0.7592309205,-0.227329705,0.2238415011,0.7901782894,1.000816828,0.7908610691,0.7792587982,0.7896062531,0.7266554885,-0.5421582381,0.1760311011,-0.09717336225,0.04764694326,0.1928651121,0.1703715098,0.3722734577,0.5349031269,0.1818336453,0.4288181737,0.01774768741,0.1536564189,0.4163873627,0.3150897755,0.297691634,-0.3174495899,-0.04480691833,0.001478851444,0.04846885438,0.6970227657,0.3525832856,0.2026154423,0.9512168665,0.06365830914,0,-0.7718548615,0.7817806528,0.6758395492,0.5840748071,0.1080141485,0.7085908866,0.3428907261,-0.2826048794,0.6092008362
42.59773,-110.220828,7.191938,134.190579,2.542825,1.230449,1.509633,0.041393,0.041393,1.583011,1.223197,0.296302,0.149958,0.852236,1.235575,1.158393,0.619406,0.566588,0.853627,0.519045,0.543772,0.244527,0.205625,0.110257,0.328505,0.264475,0,0,0,0.39987,0.352017,0.101056,0.52892,0.2347556513,0.072537,0.024965,0.191875,0.129525,0.082078,0,0,0,0,1.448843,0.223022,1.141846,2.635052,0.05709,0.362165,0.232502,0.2407734209,2.509203,1.365858,1.542654,0.137254,1.828107,0.005322,0.040279,0.838849,0.595496,0.7212379016,0.2509532706,-0.09698010023,-0.1170303006,0.4462726317,0.2758561636,0.7893984681,-0.156254776,-0.3162411584,1.337155282,0.05532845681,0.7861093536,0.2468600533,0.3190272513,-2.542125095,-1.858261196,-1.892541223,-2.105121134,-0.7158297921,0.1581365233,0.2109859032,0.0685717397,0.07221625293,-0.6903952268,-0.6434056038,-0.6808220613,0,0,0,0.1543898422,-0.4510664909,-0.679513221,0.4408674344,-0.7007303714,0.0161155491,-0.5232468695,-0.5691584326,-0.560595621,-0.4296904683,-0.5523441956,-0.5052730143,-0.5913755086,-0.07689346605,-0.6383751138,-0.7068802212,-0.2013985008,0.5205596955,0.1910721333,-0.02901583512,0.7035569923,0.6669717164,0.6788563501,0.06053419106,0.8916328474,0.035143559,-0.7991289459,0.6156643359
35.168895,-99.073498,150.709288,141.513231,3.064458,2.209515,0.46283,0.041393,0.041393,1.496843,1.411838,0.315326,0.184138,2.427806,1.873774,1.392207,1.223663,0.994414,1.104115,0.995981,1.050095,0.650029,0.64453,0.733647,1.463948,1.524917,0.034529,0.317476,0.257472,1.252711,1.139697,0.707563,0.328563,0.541793438,0.760281,0.62138,0.852959,0.685109,0.516525,0.004115,0.045593,0.03602,0.069984,2.594053,1.637331,2.780732,5.824414,0.014154,0.057863,0.003611,0.03069908906,1.750841,1.28919,1.601569,0.165158,1.218886,0.073145,0.053653,0.447158,1.139879,0.3970639548,0.4450635501,-0.09192828178,-0.1161084381,0.5781896496,0.5664478027,0.2420172936,-0.156254776,-0.3162411584,0.345429431,1.153312793,0.79314001,0.2901661673,0.9088283936,0.1941231682,0.6308356539,0.9805636163,0.3518303414,1.086090214,0.6232216882,0.7638549481,0.3314080372,0.3492967954,0.3098370151,0.8865014276,1.102718844,0.02055627988,0.1099675545,0.09318853457,0.4836718273,1.011761505,1.010487115,0.2650240564,0.9716130196,0.4011167595,1.004495905,0.9383261678,0.9745483215,-0.3930659965,-0.3280853684,-0.2843300596,-0.2994777478,0.8882547891,0.6282220104,1.0374764,0.9791318145,-0.1279104197,0.03052754089,-0.760317792,0.4889221474,0.6110652119,0.7229889569,0.07680257272,0.3472899053,0.4830093241,-0.3890130076,0.4845224209
36.531873,-99.56836,4932.354269,673.579349,2.881385,2.064458,0.551628,0.041393,0.051679,1.57314,1.414347,0.167287,0.175455,1.494982,1.820573,1.417898,1.166536,0.942494,1.041906,0.97205,0.990729,0.600554,0.552228,0.234819,1.093459,1.095106,0.004715,0.026898,0.020359,1.140708,1.018256,0.643159,0.34482,0.444637934,0.480513,0.442717,0.76063,0.603804,0.438803,0.000851,0.002853,0.002231,0.004498,2.361787,1.745733,2.456582,5.43161,0.000701,0.032399,0.085262,0.05637263286,0.990296,1.374662,1.632876,0.175831,1.517767,0.026945,0.063586,0.477121,1.096562,0.4565405696,0.4364464372,0.07638587908,-0.04912563285,0.5318918804,0.5233941665,0.2884504367,-0.156254776,-0.0603087909,1.223547842,1.16791642,0.7384295737,0.2791647926,0.5596337144,-0.03397362269,0.9043324811,0.7089377019,0.05366024277,0.6385811846,0.5998853221,0.6990314585,0.2993395744,0.2910265815,-0.490534901,0.3873009163,0.4945310017,0.002806998744,0.00931694768,0.007368666789,0.4404274591,0.7862291892,0.8310287054,0.2792920171,0.2913189482,0.2857852013,0.7911267078,0.7177185991,0.6999130783,-0.4221163673,-0.5383111108,-0.4915882911,-0.5726147043,0.6925080486,0.7253023949,0.6924657042,0.8337368954,-0.3310934935,0.01709316484,-0.4994445551,0.2736694605,0.6733916161,0.7464407013,0.08302506546,0.6143420307,0.1779299506,-0.08441590753,0.4945543215
27.741985,-81.499332,161.519668,1395.78022,2.990783,1.361728,0,0.041393,0.049573,1.511831,1.45274,0.378713,0.392347,2.111113,1.953305,1.476252,1.374116,0.881067,0.939463,0.959608,0.931047,0.869987,0.791943,0.006991,1.048786,1.233506,0.638327,0.928419,0.820793,1.321938,1.237565,0.67261,0.348438,0.5887100161,0.318882,0.526211,0.906915,0.739021,0.55482,0.111286,0.246024,0.202861,0.343179,2.670719,2.700181,2.79297,6.702185,0,1.060132,0.976963,0.654147911,2.297296,0.726964,1.964816,0.747964,1.754464,0.009186,0.092743,0.60206,1.311118,0.07297400965,0.7510853755,-0.09154775582,0.0417935944,0.5595578025,0.3148204211,0,-0.156254776,-0.1127094876,0.5179295128,1.391382753,0.8165657993,0.5539672987,0.79027708,0.5351085986,1.525547454,1.695933471,-0.2991073737,-0.09835667724,0.5877524791,0.6338629192,0.4739793349,0.4423585605,-0.8560860186,0.3271080781,0.6903687008,0.3800176219,0.3215864097,0.2970750095,0.5104003781,1.193515581,0.9130923912,0.2824673558,-0.1017088857,0.3396827241,1.129186397,1.084607396,1.109865949,0.5607812147,0.6577769567,0.7390553793,0.8399971147,0.9528665687,1.580066871,1.050501977,1.30403544,-0.3416808224,0.5593077266,2.349521487,0.6435821702,0.2010885536,0.9950934639,0.4165857737,0.825832346,0.06065928841,0.8096883556,0.5363851007
45.18456,-97.785997,55.650886,16.039927,3.398634,2.334454,1.443088,0.041393,0.041393,1.4693,1.080391,0.33355,0.201279,0.981139,1.790546,1.379577,0.877455,0.757927,0.896635,1.012734,1.055403,0.586324,0.585882,1.547101,1.810254,1.656613,0.146233,0.062268,0.047587,1.10532,1.010699,0.543447,0.370055,0.5525478032,0.990417,0.967458,0.722549,0.570877,0.407579,0.016285,0.006818,0.005335,0.010721,2.536268,1.564515,3.183032,5.183225,0,0,0.20646,0.1038612688,1.462302,1.460209,1.284263,0.43589,1.414973,0.072899,0.056384,0.832509,1.950365,0.8341200548,0.4674830155,-0.09527434265,-0.1319045086,0.6627002181,0.6035303168,0.7546015863,-0.156254776,-0.3162411584,0.02843118209,-0.775873409,0.7998750122,0.3118838413,0.3672809859,-0.1627129761,0.4963813731,-0.6655768177,-1.006285069,-0.4064458073,0.6395584121,0.7696509101,0.2901160428,0.3122723376,1.615027856,1.353117528,1.2890703,0.08705744376,0.02156843253,0.01722347593,0.4267641492,0.7721948209,0.5531863829,0.301439522,1.53122011,0.6245190027,0.7031228041,0.6283766716,0.5895812439,-0.2847501222,-0.5188084186,-0.4725486761,-0.5466590607,0.8395553436,0.5630109878,1.465666444,0.7417981244,-0.3416808224,0,-0.1122194804,0.40725861,0.7357727105,0.4852983698,0.2346427212,0.5224949204,0.4813848755,-0.3052664375,0.613541643
38.306768,-93.952763,368.447078,650.475853,3.128722,2.40824,1.114206,0.041393,0.049498,1.4693,1.286552,0.362322,0.285547,1.886253,2.018507,1.357982,1.15327,0.99882,1.066259,1.026441,1.085921,0.727147,0.815489,1.298965,1.666241,1.42784,0.095642,0.276088,0.222017,1.369615,1.282061,0.722327,0.388969,0.5167179151,0.881489,0.807124,0.984555,0.812374,0.618956,0.029765,0.037893,0.029882,0.058435,2.791094,2.21527,3.177857,6.328509,0,0.850864,0.132569,0.438759782,2.497973,1.550382,1.04116,0.29986,1.200092,0.112327,0.077658,0.544068,1.841359,0.5339921104,0.5342317458,-0.08426389984,-0.05203417546,0.5944415263,0.6254303672,0.582626711,-0.156254776,-0.1145756092,0.02843118209,0.4240860315,0.8105082148,0.4186515302,0.7061026639,0.8146591138,0.2664890379,0.6458608839,0.3771334511,0.8137678518,0.6529248226,0.8029744161,0.3813940043,0.4572231404,1.216892455,1.159072999,0.9653536967,0.0569389128,0.09563155071,0.08035607321,0.528808472,1.276150654,1.051626236,0.3180393995,1.266346813,0.5210192851,1.308609813,1.283638538,1.336494265,-0.1647749386,-0.3659594493,-0.3219799168,-0.3476477186,1.054314968,1.145800471,1.460158406,1.165720677,-0.3416808224,0.4489014665,-0.3482996797,0.7003786299,0.8015270961,0.3031924696,0.1553355266,0.3304973436,0.7417456879,0.3471043172,0.5169688212
34.180746,-110.000754,169.074042,52.998123,2.685742,1.230449,1.289391,0.041393,0.15068,1.526319,1.261435,0.315326,0.463664,1.973428,1.685612,1.337842,1.010197,1.160513,0.994697,0.883657,0.934888,0.473649,0.57019,0,0,0,0.011132,0.648209,0.555135,0,0,0,0.325016,0.3243396695,0,0,0,0,0,0.0024,0.13216,0.106491,0.193647,0,0.602074,0.885286,0,0.012297,0.010206,0.117498,0.06303613362,1.080784,1.535415,1.479908,0.265222,1.710419,5.50E-05,0.116327,1.075547,0.725912,0.3539438476,0.2547854551,-0.09128184145,-0.1272517717,0.4824152539,0.2758561636,0.6742322672,-0.156254776,2.402996704,0.6846749882,0.2778926134,0.79314001,0.6443260502,0.7387358789,-0.6126125769,0.05208609133,-0.03441874654,1.305716228,0.2989767263,0.5136886983,0.6380570206,0.2170829139,0.3023659846,-0.8673031116,-1.086036462,-1.055057433,0.006627255571,0.2245270778,0.2009236621,0,-1.104809537,-0.9611005299,0.2619110308,-0.8771139859,0,-0.9666635079,-0.9206029358,-0.8506230455,-0.4083299015,0.09771275613,0.1479317661,0.2163109011,-1.297934405,-0.2989116917,-0.9799511576,-1.17675306,-0.155957024,0.005384513115,-0.3964512094,0.2992797599,0.7906131208,0.6318539815,0.1351411386,0.7864778509,0.0003631897303,1.532895645,0.6949131035
45.182924,-104.901958,2.562752,4.1844,3.026533,2.045323,1.245539,0.041393,0.041393,1.557251,1.264158,0.061292,0.138458,1.901159,1.637148,1.352858,0.948617,0.655408,0.908802,0.65181,0.779378,0.432046,0.458903,0,0,0,0,0,0,0,0,0,0.437501,0.1316752887,0,0,0,0,0,0,0,0,0,0,0,0.881374,0,0,0,0,0,1.35892,1.509909,1.518507,0.175653,1.7525,0,0.054476,0.278754,1.386677,0.8340486643,0.3435716234,-0.09714304782,-0.1333970232,0.5685987055,0.5177148037,0.651301726,-0.156254776,-0.3162411584,1.040677959,0.2937418262,0.6992572428,0.2322895352,0.7116825974,-0.8203997026,0.2119408404,-0.3272176649,-1.595038928,-0.3189208132,0.2876025982,0.4682510564,0.1901168854,0.2321105481,-0.8673031116,-1.086036462,-1.055057433,0,0,0,0,-1.104809537,-0.9611005299,0.3606335231,-0.8771139859,0,-0.9666635079,-0.9206029358,-0.8506230455,-0.4296904683,-0.5523441956,-0.5052730143,-0.5913755086,-1.297934405,-0.8381044685,-0.9841149146,-1.17675306,-0.3416808224,0,-0.7718548615,0.3779989958,0.7720140794,0.6607680864,0.08292128923,0.8240774992,0,-0.3637755754,0.4281391415
41.688404,-85.030646,120.057263,547.459351,2.700704,0.90309,1.040355,0.041393,0.041393,1.473343,1.166565,0.461454,0.323012,2.041031,1.906781,1.340791,1.007659,1.188775,1.205624,1.183312,1.146081,1.208152,1.115556,1.323721,1.615265,1.44875,0.374033,0.893685,0.787416,1.124319,1.00836,0.61489,0.396232,0.5501495461,0.853941,0.709054,0.746124,0.60953,0.398644,0.076653,0.231336,0.190217,0.324544,2.764599,1.643123,2.822522,5.672911,0.013578,1.372766,0.198526,0.6958820712,2.572872,1.355764,1.55147,0.889518,1.783757,0.043831,0.05329,1.414973,0.513218,0.6815574135,0.6895940276,-0.09300723471,-0.06500311683,0.4861990299,0.1786943906,0.5440094667,-0.156254776,-0.3162411584,0.07496292954,-0.2742979179,0.8471442024,0.4661197443,0.7640424833,0.3356391318,0.0834800481,-0.04648636029,1.468021377,1.816309217,0.8058979152,0.8686648977,0.693169466,0.6466553117,1.256613575,1.090387437,0.9949416035,0.2226744774,0.309555223,0.2849946524,0.4340996648,0.7678509825,0.7522586013,0.3244137735,1.199360091,0.4577125797,0.7576038322,0.7332551459,0.5580088976,0.2525393352,0.5855309178,0.661498391,0.7622719951,1.031985785,0.633409088,1.081955798,0.9230535504,-0.1366098511,0.7242481413,-0.1375684444,0.721576864,0.6596111454,0.685460323,0.4991135294,0.8520058328,0.2894358013,-0.400144463,0.8085561938
41.688987,-71.643322,15.015877,63.874723,2.568202,0.90309,0.28669,0.041393,0.073581,1.408347,1.171632,0.59895,0.531554,2.091456,2.060421,1.359456,1.054725,1.015045,1.005039,1.147178,1.074521,1.148389,1.024368,0.021133,0.212741,0.228237,0.330969,0.756659,0.656882,0.217234,0.17835,0.057373,0.12157,0.3912131293,0.040445,0.041582,0.078089,0.052994,0.028248,0.056023,0.171342,0.139211,0.246516,1.524261,0.971643,1.119209,4.051724,0.027878,1.05871,0.329123,0.5532224863,2.827169,0.7935,1.665805,0.572396,1.794903,0.001258,0.041393,0.342423,0.597695,0.6815828541,0.9227096888,-0.09670469715,-0.125882496,0.4526902819,0.1786943906,0.1499123607,-0.156254776,0.4846485019,-0.6730898673,-0.2448054606,0.8979582862,0.7303427873,0.7829186504,0.9943634219,0.2821806935,0.1773017834,0.4703116069,0.3733733309,0.7706617675,0.7905264192,0.6544325778,0.5890883655,-0.8333951118,-0.7993871525,-0.7320992762,0.1970370238,0.2620920631,0.2377496231,0.08387406651,-0.7735895328,-0.8012336376,0.08335659107,-0.7787664489,0.02684224966,-0.7862024688,-0.7768125478,-0.7508070816,0.06892746292,0.290437722,0.3486328622,0.4368233427,-0.01333346299,0.03205914471,-0.7309740269,0.3229772968,0.07936561582,0.5585575034,0.2796862387,0.7935490846,0.2496067775,0.7711074689,0.3142274297,0.8619648566,0.00830713965,-0.7649679503,0.4494561353
34.587214,-112.418516,115.818559,61.459527,2.873321,2.103804,0.065969,0.041393,0.188999,1.529867,1.385557,-0.011259,0.247171,1.647676,1.510366,1.366209,1.115361,0.685199,1.028382,0.838916,0.838037,0.38277,0.331825,0,0,0,0.059897,0.997801,0.887758,0,0,0,0.288416,0.4303509685,0,0,0,0,0,0.014095,0.284012,0.235833,0.390631,0,1.289273,0.904508,0,0.011078,0.009983,0.036153,0.02281215226,1.980283,1.527942,1.478387,0.058978,1.468329,0,0.060808,0.78533,0.865696,0.3716809942,0.2126845702,-0.09315643732,-0.1261865496,0.5298525561,0.5350722542,0.03449568706,-0.156254776,3.356435591,0.7255096753,1.000344317,0.6724447348,0.3700290777,0.6167934062,-1.363971578,0.3540706189,0.4656121961,-1.423952922,0.5412944237,0.470059416,0.5323025518,0.1581774094,0.15188626,-0.8673031116,-1.086036462,-1.055057433,0.03565870705,0.3456189944,0.3213120925,0,-1.104809537,-0.9611005299,0.2297890304,-0.8771139859,0,-0.9666635079,-0.9206029358,-0.8506230455,-0.3042416394,0.8446289807,0.9413022173,1.037915675,-1.297934405,0.3165155433,-0.9594921245,-1.17675306,-0.1743677998,0.005266862083,-0.6563467828,0.5538598,0.7851637898,0.6307146164,0.01489830221,0.5701688549,0,-0.1696037404,0.5977456599
40.180925,-105.038679,17.004678,302.940332,2.594393,1.278754,1.316001,0.041393,0.041393,1.557251,1.313377,0.348174,0.224193,0.908807,1.549056,1.326438,1.039682,0.905214,0.951317,0.840981,0.922354,0.300476,0.27359,1.448877,1.795074,1.594738,0.073538,0.86075,0.755868,1.552471,1.442038,0.95482,0.409849,0.6035788497,0.990668,0.580808,1.097219,0.923518,0.709576,0.0088,0.216306,0.17734,0.305294,2.890364,1.675513,3.112357,6.51991,0.024886,0.46243,0.786899,0.4549144701,1.963788,1.36671,1.191752,0.179263,1.778208,0.082793,0.067647,0.929419,0.778151,0.6157751721,0.3411908782,-0.09663469125,-0.09578607646,0.4593137866,0.2901933269,0.6881468366,-0.156254776,-0.3162411584,1.040677959,0.5802208581,0.8052795706,0.3409159154,0.3402041209,-1.198090019,-0.06931664962,0.1057757339,-0.1604341578,-0.0130832919,0.4720731052,0.6243707756,0.1048364881,0.1151225289,1.457426977,1.332663847,1.201516416,0.04377965506,0.2981471751,0.2735762772,0.5994091896,1.57324952,1.699455937,0.3363647374,1.53183045,0.3749264908,1.568972508,1.58520926,1.656705347,-0.35136839,0.5116026794,0.5825122048,0.6819817588,1.137976713,0.6624162434,1.390443149,1.236567036,0.03417690275,0.2439702528,1.742270983,0.5491913148,0.667592997,0.4159993528,0.08502596446,0.8470477651,0.5467194062,0.04011533412,0.6459880433
41.752746,-102.414217,2.706911,51.21775,4.416657,3.173769,1.074069,0.041393,0.041393,1.547183,1.311434,0.001706,0.124244,1.951969,1.642514,1.411199,1.04904,0.735743,0.93018,0.821331,0.889883,0.41557,0.428461,0,0,0,0,0,0,0,0,0,0.464464,0.132363033,0,0,0,0,0,0,0,0,0,0,0,0.881374,0,0,0,0.828948,0.4170085781,1.556303,0.730782,1.936815,0.130334,1.892095,0,0.037953,-0.154902,2.835691,0.6843651216,0.3868910641,-0.09713797342,-0.1274759062,0.9201504912,0.8526431668,0.5616387713,-0.156254776,-0.3162411584,0.9248032046,0.5689116328,0.6772361804,0.2142803748,0.7307028859,-0.7973932294,0.8330174196,0.1502708992,-1.13368502,-0.1651352192,0.4529113655,0.5889147312,0.1794375525,0.2128925263,-0.8673031116,-1.086036462,-1.055057433,0,0,0,0,-1.104809537,-0.9611005299,0.3842976077,-0.8771139859,0,-0.9666635079,-0.9206029358,-0.8506230455,-0.4296904683,-0.5523441956,-0.5052730143,-0.5913755086,-1.297934405,-0.8381044685,-0.9841149146,-1.17675306,-0.3416808224,0,1.876616658,0.4338631736,0.2038726491,0.9741182093,0.05649974435,0.9488065433,0,-0.8704561235,0.2829469407
48.311324,-109.084839,1.334388,21.743331,3.005181,1.80618,1.069237,0.041393,0.041393,1.589219,1.239588,-0.082614,0.150714,1.442166,1.57152,1.376668,0.896411,0.543386,0.716702,0.598446,0.619454,0.381659,0.383504,0,0,0,0,0,0,0,0,0,0.500361,0.1322019695,0,0,0,0,0,0,0,0,0,0,0,0.881374,4.111012,0.243099,0.641087,0.126329,0.3387403639,1.343461,1.432691,1.52742,0.25267,1.633468,0,0.055805,0.778151,1.146438,0.9705634442,0.2707344327,-0.0971862863,-0.1311864963,0.5631989472,0.4467359766,0.5591120821,-0.156254776,-0.3162411584,1.408604475,0.1507322198,0.6460742299,0.2478179065,0.5398624969,-1.101776673,0.4654132415,-0.5754453416,-2.238367333,-1.700818681,0.235564579,0.2936253153,0.1574572869,0.184511191,-0.8673031116,-1.086036462,-1.055057433,0,0,0,0,-1.104809537,-0.9611005299,0.41580262,-0.8771139859,0,-0.9666635079,-0.9206029358,-0.8506230455,-0.4296904683,-0.5523441956,-0.5052730143,-0.5913755086,-1.297934405,-0.8381044685,-0.9841149146,0.3449225264,3.329887012,0.3382266666,-0.3682363491,0.3736237238,0.7157065135,0.6674447209,0.1278231653,0.7177216298,0,-0.323021569,0.5953420616
33.581472,-111.282126,15182.00693,887.14301,2.676694,1.278754,0.746936,0.097614,0.064157,1.519231,1.379967,0.358611,0.314263,1.224028,1.609982,1.240524,1.144182,0.916075,1.017075,0.839912,0.852012,0.422942,0.473409,0.010376,0.019292,0.000235,0.003071,0.064301,0.049168,0.230601,0.191928,0.058763,0.35512,0.1983981827,0.002343,0.011704,0.090854,0.059871,0.03538,0.001077,0.007035,0.005505,0.011061,1.324018,0.199955,1.001561,3.96986,0.000711,0.038292,0.046714,0.04087393176,1.914558,1.437702,1.594152,0.17053,1.656014,2.10E-05,0.067833,1.418301,0.720159,0.3277931769,0.232472715,0.4371742048,-0.02223970152,0.4801270835,0.2901933269,0.3905784612,0.7417841538,0.2501640928,0.6030976877,0.9678077399,0.8091367489,0.4550347475,0.4582044039,-0.9368726528,-0.9839251279,0.6026495074,-0.09806078643,0.4599559584,0.4710306676,0.5475622673,0.1842158993,0.2412681798,-0.8506547699,-1.060042232,-1.054724905,0.00182827002,0.02227262446,0.01779569766,0.08903506638,-0.7483733555,-0.7973604746,0.288331815,-0.8714166616,0.007555232793,-0.7567029853,-0.7581529543,-0.7256057415,-0.420104914,-0.5177410581,-0.4715059137,-0.5452409474,-0.1820921903,-0.6590329728,-0.856193272,0.292675646,-0.3309424617,0.02020221205,-0.6226046087,0.5352580304,0.7193605477,0.7174329602,0.07993451603,0.7378666281,0.0001386724425,0.04581905511,0.8096704402
32.401694,-93.387004,3763.149023,6276.010457,2.698101,1.812913,0.005446,0.156631,0.116334,1.493752,1.352739,-0.155871,0.460558,1.443562,2.107228,1.474809,1.268955,1.138934,1.172912,1.067188,1.008644,0.92349,0.813449,0.040097,0.449129,0.623085,0.100891,0.343826,0.280291,0.762119,0.649346,0.365942,0.36342,0.3900568911,0.119927,0.108021,0.704229,0.546441,0.40513,0.012856,0.0509,0.040264,0.077886,2.133752,1.731162,2.053042,5.339231,0.003555,0.954778,0.069228,0.484458539,2.576526,1.468939,1.478787,0.251501,1.46826,0.008096,0.065117,0.69897,1.512151,0.2763109067,0.5440833997,0.03522979145,0.6561749664,0.485540751,0.4487343643,0.002847754426,1.684484631,1.548412502,0.3098544541,0.8093272531,0.6190008071,0.6403907433,0.5403850776,1.195046238,1.510185812,1.195916793,1.181790716,1.58099093,0.6926593472,0.7185933764,0.508658647,0.4559352893,-0.802967283,-0.4808756435,-0.1733845085,0.06006381978,0.1190946856,0.1014475653,0.2942542129,0.1011135635,0.05857789582,0.2956163124,-0.5854951192,0.06973033164,0.6607859035,0.5620736577,0.5809275588,-0.315269032,-0.3019817649,-0.2582978025,-0.2665191272,0.5003270667,0.712253205,0.2629558598,0.7995431569,-0.2879890192,0.5037247367,-0.5506728496,0.7226110347,0.7421386491,0.6310142522,0.1271416237,0.5701072029,0.0534615283,-0.03746753743,0.568831501
