@relation 'bigdata-change4-normalized - bigdata-change4-normalized-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,60-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R117-precision6-unset-class-temporarily'

@attribute LAT_DD numeric
@attribute LON_DD numeric
@attribute WSAREA_km2 numeric
@attribute lake_AREA_HA numeric
@attribute NTL numeric
@attribute PTL numeric
@attribute SNOW_YrMean numeric
@attribute FIRE numeric
@attribute FIRE_YrMean numeric
@attribute LST numeric
@attribute LST_YrMean numeric
@attribute NPP numeric
@attribute NPP_YrMean numeric
@attribute Precip numeric
@attribute Precip_YrMean numeric
@attribute Tmean numeric
@attribute Tmean_YrMean numeric
@attribute Atmo_Pdep_2002 numeric
@attribute Atmo_Pdep_2007 numeric
@attribute Tot_Ndep_2000 numeric
@attribute Tot_Ndep_2007 numeric
@attribute Tot_Sdep_2000 numeric
@attribute Tot_Sdep_2007 numeric
@attribute N_CBNF_2007 numeric
@attribute N_Crop_N_Rem_2007 numeric
@attribute N_Fert_Farm_2007 numeric
@attribute N_Fert_Urban_2007 numeric
@attribute Human_N_Demand_2007 numeric
@attribute N_Human_Waste_2007 numeric
@attribute N_Livestock_Food_Demand_2007 numeric
@attribute N_Livestock.Waste_2007 numeric
@attribute N_Livestock_N_Content_2007 numeric
@attribute N_Rock_2007 numeric
@attribute nani numeric
@attribute P_Crop_removal_2007 numeric
@attribute P_f_fertilizer_2007 numeric
@attribute P_livestock_demand_2007 numeric
@attribute P_livestock_Waste_2007 numeric
@attribute P_livestock_production_2007 numeric
@attribute P_nf_fertilizer_2007 numeric
@attribute P_human_food_demand_kg_2007 numeric
@attribute P_human_nonfood_demand_kg_2007 numeric
@attribute P_human_waste_kg_2007 numeric
@attribute P_Accumulated_ag_inputs_2007 numeric
@attribute NAPI numeric
@attribute 'Total Input' numeric
@attribute Legacy numeric
@attribute DamDensWs numeric
@attribute PctWdWet2011Ws numeric
@attribute PctHbWet2011Ws numeric
@attribute wetlands numeric
@attribute RunoffWs numeric
@attribute ClayWs numeric
@attribute SandWs numeric
@attribute OmWs numeric
@attribute BFIWs numeric
@attribute AgKffactWs numeric
@attribute P2O5Ws numeric
@attribute Depth numeric
@attribute lat_dd numeric
@attribute lon_dd numeric
@attribute wsarea_km2 numeric
@attribute lake_area_ha numeric
@attribute ntl numeric
@attribute ptl numeric
@attribute snow_yrmean numeric
@attribute fire numeric
@attribute fire_yrmean numeric
@attribute lst numeric
@attribute lst_yrmean numeric
@attribute npp numeric
@attribute npp_yrmean numeric
@attribute precip numeric
@attribute precip_yrmean numeric
@attribute tmean numeric
@attribute tmean_yrmean numeric
@attribute atmo_pdep_2002 numeric
@attribute atmo_pdep_2007 numeric
@attribute tot_ndep_2000 numeric
@attribute tot_ndep_2007 numeric
@attribute tot_sdep_2000 numeric
@attribute tot_sdep_2007 numeric
@attribute n_cbnf_2007 numeric
@attribute n_crop_n_rem_2007 numeric
@attribute n_fert_farm_2007 numeric
@attribute n_fert_urban_2007 numeric
@attribute human_n_demand_2007 numeric
@attribute n_human_waste_2007 numeric
@attribute n_livestock_food_demand_2007 numeric
@attribute n_livestock.waste_2007 numeric
@attribute n_livestock_n_content_2007 numeric
@attribute n_rock_2007 numeric
@attribute p_crop_removal_2007 numeric
@attribute p_f_fertilizer_2007 numeric
@attribute p_livestock_demand_2007 numeric
@attribute p_livestock_waste_2007 numeric
@attribute p_livestock_production_2007 numeric
@attribute p_nf_fertilizer_2007 numeric
@attribute p_human_food_demand_kg_2007 numeric
@attribute p_human_nonfood_demand_kg_2007 numeric
@attribute p_human_waste_kg_2007 numeric
@attribute p_accumulated_ag_inputs_2007 numeric
@attribute napi numeric
@attribute 'total input' numeric
@attribute legacy numeric
@attribute damdensws numeric
@attribute pctwdwet2011ws numeric
@attribute pcthbwet2011ws numeric
@attribute runoffws numeric
@attribute clayws numeric
@attribute sandws numeric
@attribute omws numeric
@attribute bfiws numeric
@attribute agkffactws numeric
@attribute p2o5ws numeric
@attribute depth numeric
@attribute logchl_A {'\'(-inf-0.980205]\'','\'(0.980205-1.960411]\'','\'(1.960411-inf)\''}

@data
41.80418,-116.237,25.82402,47.62297,2.884229,2.453318,1.300588,0.041393,0.041393,1.658181,1.321302,-0.098409,0.158017,0.905796,1.377716,1.361539,0.949939,0.461593,0.556427,0.516316,0.53812,0.223661,0.207171,0,0,0,0.003187,0.001298,0.000975,0,0,0,0.062544,0.130615,0,0,0,0,0,0.000518,0.000134,0.000105,0.000212,0,0.001743,0.882218,0,0.016495,0,0.053998,0.027164,1.929419,1.491584,1.455957,0.234734,1.826075,0,0.088823,0.78533,0.68661,0.146193,-0.096324,-0.127928,0.532611,0.63881,0.680087,-0.156255,-0.316241,2.202303,0.626348,0.640237,0.257071,0.339077,-1.932702,0.304356,-0.320932,-2.708094,-2.853779,0.155475,0.204814,0.055047,0.073192,-0.867303,-1.086036,-1.055057,0.001897,0.00045,0.000353,0,-1.10481,-0.961101,0.031552,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42508,-0.551685,-0.504629,-0.590491,-1.297934,-0.836544,-0.983217,-1.176753,-0.092554,0,-0.599332,0.539464,0.758651,0.613913,0.117366,0.889817,0,0.689481,0.597746,'\'(-inf-0.980205]\''
37.43724,-113.0491,21.69796,83.10156,2.498311,1.230449,1.39392,0.041393,0.218218,1.496843,1.269553,0.259103,0.21256,1.820109,1.554959,1.273464,0.939195,0.530622,0.916719,0.960846,0.851409,0.579412,0.365904,0,0,0,0.022852,0.363136,0.297129,0,0,0,0.517251,0.241236,0,0,0,0,0,0.002728,0.054944,0.043505,0.083877,0,0.2441,0.885823,0,0,0.012429,0.05571,0.033534,1.591065,1.551184,1.386355,0.244741,1.880884,0,0.075282,0.681241,0.496048,0.201704,-0.096469,-0.123462,0.435015,0.275856,0.728891,-0.156255,4.083452,0.345429,0.325143,0.772362,0.326177,0.681342,-1.172781,-0.633258,-0.372017,-2.311669,-0.261969,0.58896,0.546904,0.285636,0.1734,-0.867303,-1.086036,-1.055057,0.013605,0.125783,0.107542,0,-1.10481,-0.961101,0.430626,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.405411,-0.28209,-0.238418,-0.241531,-1.297934,-0.619499,-0.97938,-1.176753,-0.341681,0.006557,-0.593863,0.443702,0.802112,0.561774,0.1232,0.938789,0,0.274244,0.562896,'\'(-inf-0.980205]\''
40.17547,-110.4849,2736.12,1331.971,2.264818,0.845098,1.525597,0.041393,0.042743,1.535832,1.166395,0.1908,0.18105,1.317209,1.576132,1.313495,0.83615,0.68295,1.103219,0.804884,0.798408,0.464411,0.410069,0.138304,0.160417,0.037239,0.002775,0.012384,0.009335,0.608414,0.543976,0.19304,0.517309,0.294266,0.021347,0.090731,0.317117,0.22527,0.144769,0.000456,0.001289,0.001007,0.002034,1.714761,0.785007,1.404149,3.921106,0.000845,0.055665,0.004561,0.030022,1.78136,1.362262,1.558049,0.359062,1.877042,0.00107,0.066522,1.39794,0.615537,0.246355,-0.000922,0.033761,0.375967,0.161482,0.797746,-0.156255,-0.282651,0.794162,-0.275287,0.747119,0.286254,0.493086,-1.082003,-0.207103,-0.861973,-1.436869,1.079645,0.436873,0.48903,0.211095,0.201282,-0.645394,-0.869889,-1.002364,0.001652,0.00429,0.003379,0.234909,-0.094573,-0.423205,0.430677,-0.825206,0.058569,-0.233817,-0.30937,-0.339073,-0.425632,-0.546004,-0.499096,-0.582892,0.147214,-0.135084,-0.427697,0.27463,-0.328919,0.029368,-0.757283,0.49756,0.66435,0.690389,0.189851,0.935357,0.007066,0.005617,0.802853,'\'(-inf-0.980205]\''
37.56936,-115.2249,3981.235,81.85229,3.093071,1.518514,0.861557,0.041393,0.056782,1.64645,1.40592,0.024698,0.103109,0.881723,1.231394,1.297385,1.031246,0.505927,0.76158,0.646715,0.608976,0.248282,0.196516,0.268385,0.287605,0.074365,0.000189,0.005569,0.00419,0.103797,0.084524,0.023305,0.18705,0.166397,0.042482,0.014242,0.04116,0.026205,0.015868,0.000047,0.000577,0.000451,0.000912,0.90936,0,0.947412,2.257725,0.000819,0.016906,0.159249,0.08604,0.92621,1.252828,1.626825,0.231965,1.736263,0.001663,0.053721,0.146128,0.501814,0.163817,0.042906,-0.123619,0.585426,0.361355,0.450515,-0.156255,0.066662,2.067288,1.118867,0.685733,0.187502,0.330065,-2.560051,-0.378604,0.065664,-2.45349,-1.377983,0.282634,0.282184,0.071006,0.066466,-0.436678,-0.698515,-0.94983,0.000113,0.001929,0.001517,0.040076,-0.947837,-0.896162,0.140825,-0.773813,0.009194,-0.871544,-0.8495,-0.794553,-0.429272,-0.549506,-0.502507,-0.587572,-0.531553,-0.838104,-0.913827,-0.341065,-0.329311,0.008919,-0.263058,0.255532,0.58455,0.741908,0.115752,0.80957,0.010982,-0.386928,0.383735,'\'(-inf-0.980205]\''
43.98863,-119.3928,10.24968,5.932808,2.625312,1.568202,1.561496,0.041393,0.388597,1.522742,1.150644,0.505657,0.399007,1.100887,1.486416,1.255996,0.898994,0.748654,0.64735,0.407179,0.375188,0.205038,0.173065,0,0,0,0,0,0,0,0,0,0.218957,0.129324,0,0,0,0,0,0,0,0,0,0,0,0.881374,0,0,0,0,0,2.123852,1.4987,1.351386,0.400373,1.776018,0,0.076291,0.748188,0.781933,0.09124,-0.096872,-0.133177,0.467133,0.376103,0.816518,-0.156255,8.322758,0.643507,-0.366966,0.86348,0.562406,0.412108,-1.466656,-0.819216,-0.563164,-1.059539,-2.199712,0.04905,0.026904,0.042976,0.051661,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.168828,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.341681,0,-0.771855,0.594493,0.76384,0.53558,0.213936,0.845091,0,0.305185,0.58531,'\'(-inf-0.980205]\''
34.47617,-89.66898,3922.876,12459.03,2.528917,1.531479,0.096525,0.041393,0.055124,1.473482,1.347147,0.417763,0.303598,2.126544,1.979173,1.428651,1.240254,1.016549,1.161859,1.044823,0.954812,0.935873,0.766578,0.717661,1.073608,0.834748,0.099853,0.357485,0.292192,0.676286,0.606166,0.232372,0.423796,0.332992,0.415983,0.281924,0.372446,0.266721,0.178801,0.021049,0.053798,0.042586,0.082182,2.343386,0.427381,1.757144,4.973898,0.021284,0.89626,0.235628,0.469994,2.765441,1.418228,1.460688,0.127569,1.450449,0.035967,0.06661,0.78533,0.366835,0.608826,0.040852,1.434567,0.442755,0.365203,0.050474,-0.156255,0.025408,0.076563,0.776779,0.830997,0.441522,0.796054,0.646016,1.018805,1.05945,0.478949,1.50148,0.67085,0.659813,0.516685,0.426346,0.284187,0.360553,0.126121,0.059446,0.123826,0.105755,0.261114,0.020922,-0.313608,0.348605,0.134405,0.181989,-0.105953,-0.1969,-0.218819,-0.242349,-0.287727,-0.244055,-0.248601,0.677,-0.45536,-0.051985,0.664317,-0.020225,0.472852,-0.019028,0.776079,0.70516,0.617456,0.054888,0.554193,0.237506,0.008316,0.597746,'\'(0.980205-1.960411]\''
48.00822,-116.9701,41.15981,54.48779,2.93902,1.812913,1.43688,0.041393,0.075608,1.481318,1.042299,0.038429,0.437151,1.113943,1.799114,1.354493,0.940745,0.713271,0.765318,0.640506,0.6407,0.398606,0.322411,0.124892,0.358306,0.312584,0.081831,0.234578,0.186959,0.267564,0.231468,0.05982,0.269333,0.260139,0.081193,0.110673,0.111204,0.07282,0.045039,0.009572,0.03095,0.024365,0.04793,1.626678,0.40954,1.192034,4.028017,0,0,0.019172,0.009645,2.883661,0.861028,1.729488,0.19049,1.875933,0.001962,0.050381,0.079181,0.957337,0.133427,-0.095784,-0.127064,0.546467,0.448734,0.751355,-0.156255,0.535084,0.166749,-0.997588,0.690808,0.610734,0.416995,-0.125978,0.229346,-0.364647,-1.262739,-1.351093,0.276579,0.316824,0.168442,0.145943,-0.666913,-0.603251,-0.612747,0.048717,0.081253,0.067667,0.103306,-0.674942,-0.794415,0.213041,-0.679682,0.071442,-0.709675,-0.723018,-0.691475,-0.344497,-0.40011,-0.355821,-0.391463,0.07298,-0.471337,-0.653462,0.314202,-0.341681,0,-0.710601,0.809538,0.298848,0.818812,0.091571,0.934366,0.012956,-0.489349,0.36132,'\'(0.980205-1.960411]\''
40.0752,-86.0555,566.6761,590.6273,3.042182,1.544068,1.095174,0.041393,0.041393,1.448499,1.243022,0.553909,0.282026,1.775697,2.014191,1.354062,1.072078,1.053236,1.083689,1.173347,1.13744,1.211451,1.120601,1.81291,2.051631,1.782866,0.347609,0.803027,0.700832,0.850172,0.74668,0.398232,0.372795,0.544154,1.243423,1.101895,0.531307,0.42053,0.246787,0.087464,0.190893,0.155716,0.272304,3.125751,0,3.368545,6.144093,0.000782,0.060173,0.05839,0.056059,2.574354,1.434328,1.395442,0.403522,1.507894,0.112311,0.076147,1.08636,0.611162,0.671748,-0.077286,-0.059569,0.572556,0.36894,0.572675,-0.156255,-0.316241,-0.210972,0.17072,0.881313,0.41419,0.664717,0.796154,0.224758,0.259811,0.689638,0.939153,0.796181,0.85923,0.695308,0.64984,2.04152,1.678351,1.46772,0.206943,0.278153,0.253657,0.328251,0.281876,0.148552,0.303844,2.146439,0.711302,0.261169,0.220435,0.021413,0.34876,0.386603,0.449873,0.544383,1.336354,-0.838104,1.663118,1.09746,-0.32987,0.031746,-0.5853,0.721996,0.7169,0.568581,0.215772,0.60552,0.74164,0.300769,0.698533,'\'(0.980205-1.960411]\''
47.13286,-122.5619,70.34115,441.4868,2.414973,0.778151,0.87673,0.041393,0.045975,1.426652,1.201171,0.723081,0.540881,1.33626,2.012065,1.256958,1.053585,0.88151,0.885942,0.848325,0.86794,0.646287,0.331411,0.002064,0.09342,0.137021,0.556235,1.319141,1.201719,0.131533,0.104195,0.034463,0.220695,0.542351,0.015934,0.009869,0.043689,0.02997,0.014683,0.112021,0.483303,0.414322,0.626065,0.847588,2.092389,1.131389,1.124659,0,0.537804,0.21871,0.308508,3.145083,0.946385,1.763862,0.53338,1.807462,0.001236,0.049198,1.460898,0.919139,0.036056,-0.094757,-0.078344,0.41394,0.141612,0.458449,-0.156255,-0.202234,-0.462414,-0.072874,0.943833,0.74216,0.500217,0.787039,-0.808975,0.171881,-0.296563,-0.483367,0.479235,0.564955,0.328983,0.151625,-0.863991,-0.960161,-0.861171,0.331145,0.456925,0.434946,0.050785,-0.911305,-0.865071,0.170354,-0.838368,0.006371,-0.8657,-0.839284,-0.79874,0.567323,1.824884,2.036135,2.019892,-0.583613,1.035753,-0.71801,-0.760465,-0.341681,0.283736,-0.073081,0.883526,0.361091,0.844561,0.291481,0.873186,0.008162,-0.525626,0.823932,'\'(-inf-0.980205]\''
41.34689,-85.42886,1.371075,25.9465,3.100371,1.755875,1.013578,0.041393,0.041393,1.479338,1.186815,0.49348,0.310124,1.950706,1.907944,1.353147,1.050428,1.266107,1.281427,1.188601,1.140965,1.205543,1.110561,1.664127,1.961381,1.792087,0.454454,1.010073,0.899639,1.45782,1.336037,0.904012,0.543317,0.634663,1.1708,1.011168,1.052543,0.89781,0.641746,0.100732,0.290334,0.241356,0.398431,3.11619,2.165266,3.551868,6.449279,0.210926,0.177961,0.80634,0.422269,2.572872,1.548144,1.197939,0.535294,1.682644,0.043173,0.072701,0.812913,0.666655,0.68266,-0.097185,-0.130657,0.587272,0.431805,0.530008,-0.156255,-0.316241,0.143961,-0.156433,0.85898,0.449791,0.73023,0.340625,0.215017,0.156871,1.912129,2.361609,0.811055,0.863079,0.691478,0.643502,1.802797,1.556748,1.480768,0.270552,0.34987,0.325612,0.562864,1.376391,1.557882,0.453503,1.969846,0.652735,1.465728,1.515455,1.417024,0.466848,0.875725,0.97518,1.070449,1.328296,1.101019,1.858239,1.210423,2.843972,0.093889,1.804385,0.721577,0.799895,0.420634,0.292596,0.761661,0.285091,0.195097,0.606981,'\'(0.980205-1.960411]\''
31.95537,-91.22047,60.33892,1115.178,2.764176,1.531479,0.053552,0.041393,0.050541,1.473343,1.370097,0.376023,0.370822,2.12751,2.058244,1.431364,1.291868,1.070751,1.169557,1.058485,0.921993,0.890396,0.754908,1.314094,1.808443,1.835327,0.0393,0.288483,0.232584,0.349277,0.297165,0.097853,0.360259,0.557202,1.057084,0.714423,0.164994,0.110133,0.069488,0.004607,0.040296,0.031795,0.062049,2.378705,0,2.40255,0,0,1.05157,0.218403,0.541325,2.673689,1.427284,1.339663,0.191736,1.459584,0.066747,0.070742,1,0.256835,0.58181,-0.095109,0.006468,0.502251,0.365203,0.028003,-0.156255,-0.088624,0.074963,0.910359,0.815572,0.526695,0.796415,0.98503,1.047687,1.304863,0.790224,1.556856,0.684173,0.623977,0.487208,0.418978,1.241167,1.350677,1.541953,0.023397,0.099925,0.084181,0.134856,-0.552934,-0.688438,0.292842,1.69333,0.461178,-0.585368,-0.621775,-0.605083,-0.388687,-0.35414,-0.310246,-0.332574,0.706766,-0.838104,0.634956,-1.176753,-0.341681,0.554791,-0.074062,0.750111,0.711764,0.526798,0.092298,0.562355,0.44076,0.135024,0.669619,'\'(0.980205-1.960411]\''
28.3232,-81.22725,3.138732,63.83629,2.613842,1.30103,0,0.041393,0.075151,1.481318,1.427398,0.470228,0.510632,2.110017,1.918026,1.475017,1.371837,0.881067,0.939463,0.996733,1.012227,0.946549,0.857869,0,0,0,1.164471,1.488341,1.368721,0,0,0,0.43206,0.623308,0,0,0,0,0,0.339445,0.605595,0.527538,0.762731,0,2.58395,1.523423,4.140805,0,1.14718,0.786786,0.645055,2.294466,0.525045,1.971366,0.101459,1.634322,0,0.088839,0.544068,0.098337,0.755823,-0.097123,-0.125887,0.464232,0.296805,0,-0.156255,0.523713,0.166749,1.24388,0.850387,0.703835,0.789867,0.383852,1.5124,1.685097,-0.299107,-0.098357,0.623955,0.722506,0.523605,0.483978,-0.867303,-1.086036,-1.055057,0.693249,0.515533,0.49539,0,-1.10481,-0.961101,0.355858,-0.877114,0,-0.966664,-0.920603,-0.850623,2.59145,2.426403,2.730591,2.589916,-1.297934,1.475975,-0.300747,0.35595,-0.341681,0.605233,1.74191,0.642781,0.053849,1,0.039665,0.718485,0,0.689972,0.516969,'\'(-inf-0.980205]\''
28.0921,-81.70713,46.78866,289.8133,3.126456,1.623249,0,0.041393,0.041393,1.526319,1.444934,0.302736,0.380941,2.260302,1.874981,1.468347,1.373755,0.881067,0.939463,1.091947,0.996738,1.038352,0.810396,0.011816,0.861402,0.999563,0.764892,1.295306,1.178266,0.912352,0.832454,0.375353,0.359318,0.585029,0.216437,0.335499,0.546513,0.41444,0.283967,0.159048,0.467003,0.399418,0.607481,2.27046,2.491401,2.143105,5.594259,0,1.248648,0.792104,0.684299,2.173797,0.790246,1.879588,1.157191,1.737337,0.006121,0.049759,0.60206,0.088252,0.747467,-0.095586,-0.097439,0.593868,0.392441,0,-0.156255,-0.316241,0.684675,1.345948,0.788487,0.539516,0.846125,0.199298,1.441394,1.694217,-0.299107,-0.098357,0.716803,0.705593,0.583109,0.454008,-0.848344,0.074625,0.359336,0.455366,0.448669,0.426458,0.352259,0.44117,0.084801,0.292016,-0.350818,0.216573,0.29631,0.203911,0.152791,0.985874,1.744709,1.944716,1.94238,0.61554,1.393092,0.358815,0.893941,-0.341681,0.658766,1.758901,0.608629,0.247234,0.93125,0.65517,0.810529,0.04042,-0.508423,0.536385,'\'(0.980205-1.960411]\''
28.84218,-81.27307,6774.249,3565.565,3.075182,1.826075,0,0.116276,0.0914,1.505193,1.444934,0.371539,0.497368,2.422584,1.911395,1.464341,1.36811,0.876266,0.93832,0.971749,0.966862,0.909433,0.836448,0.004808,0.661665,0.922404,0.795244,0.995383,0.885418,0.919887,0.846144,0.361463,0.345911,0.548116,0.15127,0.333111,0.557522,0.42185,0.294163,0.177445,0.282841,0.234811,0.389184,2.450878,2.213238,2.164906,6.186054,0.000511,1.509097,1.141006,0.832282,2.456828,0.86084,1.954351,0.898121,1.683766,0.007847,0.094239,0.361728,0.120983,0.755025,0.141221,0.314952,0.580902,0.452641,0,1.039879,0.928014,0.441531,1.345948,0.813915,0.687029,0.906874,0.355421,1.398747,1.667376,-0.326679,-0.106579,0.599592,0.67297,0.499547,0.470455,-0.859589,-0.194503,0.250156,0.473436,0.344781,0.320465,0.355168,0.466594,0.046097,0.28025,-0.50928,0.215032,0.321751,0.224017,0.188819,1.149612,0.838869,0.935033,1.03188,0.767591,1.143981,0.382019,1.112991,-0.333963,0.796174,2.873635,0.688734,0.298711,0.987254,0.504129,0.762663,0.051817,0.855563,0.45592,'\'(0.980205-1.960411]\''
44.94117,-109.5249,6.932764,15.1767,2.445604,1.230449,1.803894,0.041393,0.041393,1.408347,0.738519,0.459232,0.222916,1.766227,1.879446,1.172895,-0.05449,0.600546,0.991167,0.717399,0.81833,0.528169,0.517382,0,0,0,0.042363,0.050683,0.038613,0,0,0,0.609462,0.15657,0,0,0,0,0,0.004815,0.005501,0.004304,0.008659,0,0.033849,0.889235,0,0,0,0,0,2.271842,0.922934,1.7488,0.335144,1.855939,0,0.045626,0.544068,0.823499,0.263072,-0.096989,-0.132013,0.421686,0.275856,0.94327,-0.156255,-0.316241,-0.67309,-2.765738,0.846323,0.339298,0.661172,0.218442,-1.703878,-5.096764,-1.910105,0.273583,0.351562,0.510784,0.252421,0.269028,-0.867303,-1.086036,-1.055057,0.02522,0.017556,0.013975,0,-1.10481,-0.961101,0.511555,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.386836,-0.525286,-0.478873,-0.55526,-1.297934,-0.807791,-0.975748,-1.176753,-0.341681,0,-0.771855,0.636378,0.34399,0.833278,0.175907,0.916501,0,-0.635162,0.516969,'\'(-inf-0.980205]\''
40.3617,-100.7052,1722.327,644.4593,3.046885,1.690196,1.209506,0.041393,0.041393,1.538364,1.299302,0.11789,0.196401,1.77609,1.864157,1.41208,1.023463,0.772925,0.917527,0.902017,1.054384,0.503297,0.620881,0.862617,1.524122,1.41621,0.00922,0.012566,0.009473,1.039768,0.922078,0.55647,0.367371,0.388832,0.814157,0.822037,0.665914,0.515129,0.372761,0.001565,0.001313,0.001026,0.002073,2.453464,1.610491,2.884122,5.159742,0.001269,0.239841,0.081399,0.145153,0.792202,1.182819,1.631086,0.162993,1.793685,0.041361,0.054425,1.08636,0.623664,0.41665,-0.036607,-0.052792,0.573746,0.412311,0.63246,-0.156255,-0.316241,0.823303,0.498297,0.720174,0.305703,0.664864,0.152891,0.842396,0.028658,-0.920153,-0.256156,0.531592,0.768538,0.2363,0.334367,0.51677,0.96758,0.948897,0.005489,0.004353,0.003429,0.401455,0.607614,0.589474,0.299084,1.10262,0.530646,0.572241,0.477114,0.46655,-0.415762,-0.545886,-0.49898,-0.582729,0.769771,0.604185,1.14752,0.733106,-0.322515,0.126536,-0.511787,0.217604,0.533499,0.7451,0.07554,0.860877,0.273125,-0.365339,0.698533,'\'(0.980205-1.960411]\''
39.07938,-85.2419,437.7443,79.48452,3.093772,2.08636,0.932315,0.041393,0.041393,1.517926,1.243591,0.223555,0.332723,1.447713,1.996863,1.434069,1.107093,1.158685,1.17805,1.227027,1.105819,1.396377,1.251966,1.310196,1.587516,1.381281,0.282,0.808698,0.706224,1.13383,1.046864,0.540287,0.399121,0.533517,0.815232,0.797578,0.75013,0.598596,0.424373,0.066628,0.193384,0.157828,0.275564,2.872849,2.063411,2.937574,6.393025,0.011849,0.012521,0.02418,0.018126,2.610905,1.486624,1.240407,0.160477,1.377584,0.084203,0.100907,0.78533,0.567707,0.685915,-0.081825,-0.123917,0.585603,0.529895,0.487515,-0.156255,-0.316241,0.588078,0.174032,0.759224,0.478424,0.541939,0.721861,1.076483,0.4263,1.295218,1.617952,0.848527,0.824702,0.815172,0.732771,1.234913,1.052998,0.899472,0.167884,0.280117,0.255608,0.437772,0.839358,0.544381,0.326949,1.105234,0.514857,0.766862,0.703588,0.648924,0.163314,0.398856,0.462828,0.55798,1.123216,1.009802,1.204412,1.189601,-0.162723,0.006606,-0.6946,0.732341,0.755035,0.452446,0.074073,0.489088,0.55603,1.060039,0.597746,'\'(-inf-0.980205]\''
40.72496,-109.1845,189.7585,43.28533,3.359266,2.012837,1.530707,0.041393,0.050041,1.586126,1.197389,0.083011,0.115322,1.610932,1.526843,1.277316,0.81114,0.658712,0.994971,0.660572,0.666494,0.367443,0.316565,0.083575,0.114266,0.383044,0.002575,0.041149,0.031268,0.165579,0.139464,0.035608,0.387155,0.263784,0.015869,0.013902,0.067502,0.043635,0.026314,0.001431,0.003909,0.003057,0.006159,0.97733,0.120124,0.977993,0.745715,0.006813,0.094756,0.203747,0.133508,2.082536,1.343536,1.664226,0.135015,1.74192,0.000766,0.051144,0.477121,0.639515,0.268999,-0.090554,-0.128475,0.652744,0.508073,0.800418,-0.156255,-0.101065,1.373006,-0.094887,0.707284,0.202976,0.603039,-1.293327,-0.592251,-0.98089,-1.576064,0.300948,0.296147,0.34499,0.148243,0.142253,-0.733207,-0.932073,-0.513045,0.001533,0.014253,0.011317,0.06393,-0.845806,-0.861881,0.316447,-0.838526,0.008974,-0.810669,-0.802207,-0.757641,-0.416954,-0.533117,-0.486522,-0.565687,-0.47427,-0.730526,-0.881278,-0.900729,-0.238783,0.049992,-0.120887,0.5828,0.650694,0.769925,0.059229,0.814624,0.005058,-0.465952,0.494554,'\'(0.980205-1.960411]\''
28.16664,-81.83272,0.865614,30.03508,2.689309,0.845098,0,0.041393,0.053078,1.485252,1.45833,0.302736,0.366018,1.98064,1.887303,1.458864,1.375534,0.881067,0.939463,1.01623,1.009999,0.970155,0.800613,0.174331,1.34953,1.512255,0.9299,1.269583,1.15298,1.36478,1.271349,0.739052,0.527962,0.650086,0.574984,0.689197,0.938345,0.763354,0.588553,0.266989,0.449378,0.38336,0.587274,3.050921,2.999272,3.050281,7.292864,0,0.413865,0.77141,0.440234,1.812913,0.711807,1.966939,0.146128,1.682077,0.015922,0.053943,0.079181,0.091505,0.74528,-0.097203,-0.130143,0.483317,0.161482,0,-0.156255,-0.025499,0.212026,1.423919,0.788487,0.520608,0.741436,0.252128,1.340441,1.702676,-0.299107,-0.098357,0.642968,0.720073,0.538906,0.447832,-0.587588,0.732333,1.084802,0.553601,0.439759,0.417306,0.526942,1.256257,1.09823,0.440027,0.521038,0.444894,1.20182,1.150631,1.229063,1.946575,1.658017,1.846218,1.858098,1.273289,1.847921,1.324372,1.522673,-0.341681,0.218348,1.692784,0.50649,0.190036,0.996684,0.065708,0.761154,0.10514,-0.38012,0.36132,'\'(0.980205-1.960411]\''
